Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
10.02.2016 00:00:00 UTC+08:00,115.183,115.217,113.117,113.241,275773.76
11.02.2016 00:00:00 UTC+08:00,113.241,113.486,110.98,112.49,289586.97
12.02.2016 00:00:00 UTC+08:00,112.487,113.538,111.657,113.192,257547.06
14.02.2016 00:00:00 UTC+08:00,113.397,113.706,113.298,113.676,7915.39
15.02.2016 00:00:00 UTC+08:00,113.675,114.729,113.273,114.351,177143.46
16.02.2016 00:00:00 UTC+08:00,114.353,114.876,113.595,114.135,202040.39
17.02.2016 00:00:00 UTC+08:00,114.132,114.504,113.374,114.29,201425.89
18.02.2016 00:00:00 UTC+08:00,114.289,114.317,113.142,113.253,177056.61
19.02.2016 00:00:00 UTC+08:00,113.255,113.295,112.306,112.558,179428.61
21.02.2016 00:00:00 UTC+08:00,112.557,112.639,112.424,112.523,6428.62
22.02.2016 00:00:00 UTC+08:00,112.528,113.388,112.508,112.954,161663.62
23.02.2016 00:00:00 UTC+08:00,112.953,112.997,111.773,111.907,202728.04
24.02.2016 00:00:00 UTC+08:00,111.908,112.264,111.042,112.063,212603.36
25.02.2016 00:00:00 UTC+08:00,112.064,113.165,111.982,113.141,216103.19
26.02.2016 00:00:00 UTC+08:00,113.142,113.992,112.561,113.98,175278.14
28.02.2016 00:00:00 UTC+08:00,113.955,113.983,113.558,113.715,7589.92
29.02.2016 00:00:00 UTC+08:00,113.717,113.856,112.184,112.41,200745.91
01.03.2016 00:00:00 UTC+08:00,112.412,114.183,112.158,113.915,190956.68
02.03.2016 00:00:00 UTC+08:00,113.916,114.555,113.215,113.489,199478.94
03.03.2016 00:00:00 UTC+08:00,113.489,114.268,113.299,113.689,193580.85
04.03.2016 00:00:00 UTC+08:00,113.689,114.257,113.121,113.714,206281.34
06.03.2016 00:00:00 UTC+08:00,113.92,113.931,113.753,113.826,8537.41
07.03.2016 00:00:00 UTC+08:00,113.828,113.859,113.225,113.491,163416.21
08.03.2016 00:00:00 UTC+08:00,113.489,113.512,112.424,112.692,203671.68
09.03.2016 00:00:00 UTC+08:00,112.692,113.453,112.228,113.231,183429.54
10.03.2016 00:00:00 UTC+08:00,113.231,114.446,112.61,112.846,244720.47
11.03.2016 00:00:00 UTC+08:00,112.847,113.917,112.753,113.838,179211.74
13.03.2016 00:00:00 UTC+08:00,113.925,113.958,113.64,113.775,8120.37
14.03.2016 00:00:00 UTC+08:00,113.772,114.007,113.506,113.823,140188.25
15.03.2016 00:00:00 UTC+08:00,113.828,114.136,112.63,113.102,173735.24
16.03.2016 00:00:00 UTC+08:00,113.101,113.817,112.329,112.794,182457.78
17.03.2016 00:00:00 UTC+08:00,112.794,112.956,110.666,111.363,221647.87
18.03.2016 00:00:00 UTC+08:00,111.366,111.758,110.819,111.531,165186.52
20.03.2016 00:00:00 UTC+08:00,111.509,111.59,111.334,111.44,8475.93
21.03.2016 00:00:00 UTC+08:00,111.44,112.173,111.219,112.146,132956.15
22.03.2016 00:00:00 UTC+08:00,112.143,112.488,111.379,112.249,175775.48
23.03.2016 00:00:00 UTC+08:00,112.254,112.905,112.141,112.423,161083.33
24.03.2016 00:00:00 UTC+08:00,112.422,113.006,112.294,112.832,138104.1
25.03.2016 00:00:00 UTC+08:00,112.838,113.32,112.811,113.066,47746.34
27.03.2016 00:00:00 UTC+08:00,113.157,113.482,113.108,113.461,8746.36
28.03.2016 00:00:00 UTC+08:00,113.464,113.687,113.149,113.368,85014.23
29.03.2016 00:00:00 UTC+08:00,113.368,113.802,112.611,112.674,154470.92
30.03.2016 00:00:00 UTC+08:00,112.675,112.697,112.015,112.38,149699.14
31.03.2016 00:00:00 UTC+08:00,112.38,112.66,112.11,112.513,146012.06
01.04.2016 00:00:00 UTC+08:00,112.516,112.529,111.583,111.649,165549.66
03.04.2016 00:00:00 UTC+08:00,111.602,111.798,111.559,111.692,7151.31
04.04.2016 00:00:00 UTC+08:00,111.692,111.739,111.097,111.226,145270.29
05.04.2016 00:00:00 UTC+08:00,111.224,111.272,109.949,110.373,189267.85
06.04.2016 00:00:00 UTC+08:00,110.374,110.638,109.342,109.721,160908.63
07.04.2016 00:00:00 UTC+08:00,109.72,109.903,107.666,108.474,207881.19
08.04.2016 00:00:00 UTC+08:00,108.476,109.097,108.022,108.032,160800.84
10.04.2016 00:00:00 UTC+08:00,107.968,108.328,107.96,108.291,10953.61
11.04.2016 00:00:00 UTC+08:00,108.291,108.438,107.628,107.947,173527.12
12.04.2016 00:00:00 UTC+08:00,107.947,108.786,107.89,108.7,156599.02
13.04.2016 00:00:00 UTC+08:00,108.699,109.458,108.539,109.431,146995.62
14.04.2016 00:00:00 UTC+08:00,109.431,109.545,108.898,109.331,135905.74
15.04.2016 00:00:00 UTC+08:00,109.333,109.73,108.602,108.728,111368.78
17.04.2016 00:00:00 UTC+08:00,108.158,108.462,107.991,108.068,13286.64
18.04.2016 00:00:00 UTC+08:00,108.062,109.158,107.838,109.087,150320.76
19.04.2016 00:00:00 UTC+08:00,109.085,109.487,108.79,109.213,144415.11
20.04.2016 00:00:00 UTC+08:00,109.214,109.896,108.762,109.862,153479.36
21.04.2016 00:00:00 UTC+08:00,109.862,109.865,109.324,109.461,166026.9
22.04.2016 00:00:00 UTC+08:00,109.46,111.805,109.259,111.762,181282.92
24.04.2016 00:00:00 UTC+08:00,111.83,111.878,111.438,111.453,13117.03
25.04.2016 00:00:00 UTC+08:00,111.452,111.484,110.839,111.124,164130.94
26.04.2016 00:00:00 UTC+08:00,111.126,111.474,110.67,111.215,153949.14
27.04.2016 00:00:00 UTC+08:00,111.218,111.756,111.027,111.525,160281.58
28.04.2016 00:00:00 UTC+08:00,111.525,111.883,107.864,108.102,213263.15
29.04.2016 00:00:00 UTC+08:00,108.102,108.113,106.276,106.315,194054.71
01.05.2016 00:00:00 UTC+08:00,106.203,106.724,106.2,106.434,17889.44
02.05.2016 00:00:00 UTC+08:00,106.439,106.818,106.138,106.41,153206.03
03.05.2016 00:00:00 UTC+08:00,106.41,107.456,105.549,106.664,163134.49
04.05.2016 00:00:00 UTC+08:00,106.661,107.361,106.248,106.936,148914.27
05.05.2016 00:00:00 UTC+08:00,106.938,107.499,106.803,107.348,108285.8
06.05.2016 00:00:00 UTC+08:00,107.35,107.419,106.434,107.105,147146.3
08.05.2016 00:00:00 UTC+08:00,107.054,107.388,107.047,107.359,6812.04
09.05.2016 00:00:00 UTC+08:00,107.361,108.6,107.231,108.363,140565.29
10.05.2016 00:00:00 UTC+08:00,108.361,109.372,108.295,109.217,141469.13
11.05.2016 00:00:00 UTC+08:00,109.217,109.219,108.354,108.418,130555.95
12.05.2016 00:00:00 UTC+08:00,108.417,109.395,108.227,109.091,148720.77
13.05.2016 00:00:00 UTC+08:00,109.091,109.554,108.513,108.595,158814.74
15.05.2016 00:00:00 UTC+08:00,108.61,108.688,108.465,108.662,7254.68
16.05.2016 00:00:00 UTC+08:00,108.662,109.104,108.621,109.088,104136.91
17.05.2016 00:00:00 UTC+08:00,109.087,109.651,108.841,109.018,128041.13
18.05.2016 00:00:00 UTC+08:00,109.017,110.256,108.722,110.177,156078.18
19.05.2016 00:00:00 UTC+08:00,110.18,110.381,109.699,109.918,154067.68
20.05.2016 00:00:00 UTC+08:00,109.917,110.588,109.849,110.098,114211.4
22.05.2016 00:00:00 UTC+08:00,110.099,110.242,109.997,110.029,5595.88
23.05.2016 00:00:00 UTC+08:00,110.03,110.087,109.111,109.374,129747.6
24.05.2016 00:00:00 UTC+08:00,109.374,110.187,109.17,110.162,125443.23
25.05.2016 00:00:00 UTC+08:00,110.16,110.448,109.864,110.134,120867.83
26.05.2016 00:00:00 UTC+08:00,110.131,110.211,109.416,109.707,133009.2
27.05.2016 00:00:00 UTC+08:00,109.711,110.447,109.474,110.25,121622.76
29.05.2016 00:00:00 UTC+08:00,110.411,110.856,110.363,110.773,12540.24
30.05.2016 00:00:00 UTC+08:00,110.777,111.446,110.716,110.841,99731.61
31.05.2016 00:00:00 UTC+08:00,110.841,111.349,110.501,110.633,143600.76
01.06.2016 00:00:00 UTC+08:00,110.636,110.83,109.051,109.462,172527.16
02.06.2016 00:00:00 UTC+08:00,109.465,109.466,108.523,108.862,168280.45
03.06.2016 00:00:00 UTC+08:00,108.864,109.135,106.509,106.51,191644.26
05.06.2016 00:00:00 UTC+08:00,106.547,106.832,106.366,106.672,14840.48
06.06.2016 00:00:00 UTC+08:00,106.676,107.656,106.526,107.455,175627.24
07.06.2016 00:00:00 UTC+08:00,107.455,107.903,107.152,107.296,143160.73
08.06.2016 00:00:00 UTC+08:00,107.296,107.301,106.594,106.773,149954.39
09.06.2016 00:00:00 UTC+08:00,106.778,107.175,106.256,107.111,147444.55
10.06.2016 00:00:00 UTC+08:00,107.109,107.257,106.554,106.967,134952.29
12.06.2016 00:00:00 UTC+08:00,106.8,106.855,106.381,106.481,13060.87
13.06.2016 00:00:00 UTC+08:00,106.488,106.636,105.732,106.188,178509.28
14.06.2016 00:00:00 UTC+08:00,106.186,106.422,105.629,106.083,175562.55
15.06.2016 00:00:00 UTC+08:00,106.082,106.395,105.431,105.888,159671.12
16.06.2016 00:00:00 UTC+08:00,105.886,105.89,103.55,104.763,226096.5
17.06.2016 00:00:00 UTC+08:00,104.766,104.825,104.086,104.1,166820.66
19.06.2016 00:00:00 UTC+08:00,104.661,104.803,104.411,104.628,13606.25
20.06.2016 00:00:00 UTC+08:00,104.626,104.842,103.767,103.821,155681.55
21.06.2016 00:00:00 UTC+08:00,103.822,105.058,103.583,104.709,162287
22.06.2016 00:00:00 UTC+08:00,104.71,104.974,104.316,104.66,162140.3
23.06.2016 00:00:00 UTC+08:00,104.657,106.809,102.998,104.936,204352.26
24.06.2016 00:00:00 UTC+08:00,104.936,105.705,98.955,102.03,239305.35
26.06.2016 00:00:00 UTC+08:00,101.477,102.307,101.477,102.198,16929.86
27.06.2016 00:00:00 UTC+08:00,102.198,102.47,101.403,101.811,185485.35
28.06.2016 00:00:00 UTC+08:00,101.809,102.841,101.559,102.692,161523.75
29.06.2016 00:00:00 UTC+08:00,102.699,103.02,102.173,102.788,152306.9
30.06.2016 00:00:00 UTC+08:00,102.786,103.39,102.36,103.091,164194.95
01.07.2016 00:00:00 UTC+08:00,103.094,103.164,102.442,102.475,126275.9
03.07.2016 00:00:00 UTC+08:00,102.601,102.671,102.448,102.483,8107.52
04.07.2016 00:00:00 UTC+08:00,102.483,102.802,102.424,102.524,113232.01
05.07.2016 00:00:00 UTC+08:00,102.523,102.526,101.048,101.16,139738.11
06.07.2016 00:00:00 UTC+08:00,101.163,101.465,100.199,101.137,191273.43
07.07.2016 00:00:00 UTC+08:00,101.143,101.252,100.597,100.759,145592.42
08.07.2016 00:00:00 UTC+08:00,100.758,101.278,99.994,100.549,145544.12
10.07.2016 00:00:00 UTC+08:00,100.609,100.803,100.516,100.698,9239.45
11.07.2016 00:00:00 UTC+08:00,100.698,102.893,100.558,102.508,175681.09
12.07.2016 00:00:00 UTC+08:00,102.508,104.986,102.45,104.724,230306.92
13.07.2016 00:00:00 UTC+08:00,104.722,104.862,103.906,104.043,222525.55
14.07.2016 00:00:00 UTC+08:00,104.048,105.937,103.973,105.148,234449.43
15.07.2016 00:00:00 UTC+08:00,105.145,106.316,104.629,104.839,202217.01
17.07.2016 00:00:00 UTC+08:00,105.318,106.015,105.307,105.397,16046.48
18.07.2016 00:00:00 UTC+08:00,105.396,106.33,105.27,106.169,142183.69
19.07.2016 00:00:00 UTC+08:00,106.18,106.533,105.647,106.119,177345.59
20.07.2016 00:00:00 UTC+08:00,106.12,107.439,105.828,107.183,395902.8
21.07.2016 00:00:00 UTC+08:00,107.183,107.492,105.418,105.788,878372.23
22.07.2016 00:00:00 UTC+08:00,105.789,106.401,105.565,106.036,666654.61
24.07.2016 00:00:00 UTC+08:00,106.102,106.411,106.093,106.282,34320.14
25.07.2016 00:00:00 UTC+08:00,106.289,106.723,105.564,105.593,585310.38
26.07.2016 00:00:00 UTC+08:00,105.593,105.637,103.994,104.851,865498.06
27.07.2016 00:00:00 UTC+08:00,104.849,106.545,104.814,104.923,837097.2
28.07.2016 00:00:00 UTC+08:00,104.923,105.502,103.354,104.831,702835.3
29.07.2016 00:00:00 UTC+08:00,104.832,105.618,101.972,102.056,743742.08
31.07.2016 00:00:00 UTC+08:00,102.27,102.55,102.01,102.334,33644.49
01.08.2016 00:00:00 UTC+08:00,102.334,102.683,102.116,102.308,546531.09
02.08.2016 00:00:00 UTC+08:00,102.311,102.83,100.679,101.076,696186.51
03.08.2016 00:00:00 UTC+08:00,101.076,101.569,100.748,101.344,609446.31
04.08.2016 00:00:00 UTC+08:00,101.344,101.667,100.861,101.199,551684.83
05.08.2016 00:00:00 UTC+08:00,101.199,102.061,100.872,101.788,518984.77
07.08.2016 00:00:00 UTC+08:00,101.984,102.26,101.861,102.053,22992.81
08.08.2016 00:00:00 UTC+08:00,102.053,102.655,101.91,102.284,442346.63
09.08.2016 00:00:00 UTC+08:00,102.286,102.529,101.79,101.927,374449.61
10.08.2016 00:00:00 UTC+08:00,101.927,101.934,100.967,101.138,423441.87
11.08.2016 00:00:00 UTC+08:00,101.138,102.054,101.024,101.826,393682.9
12.08.2016 00:00:00 UTC+08:00,101.83,102.272,100.833,101.284,419311.53
14.08.2016 00:00:00 UTC+08:00,101.118,101.416,101.117,101.258,18257.82
15.08.2016 00:00:00 UTC+08:00,101.258,101.453,100.87,101.264,383236.37
16.08.2016 00:00:00 UTC+08:00,101.265,101.267,99.541,100.169,505625.75
17.08.2016 00:00:00 UTC+08:00,100.169,101.164,99.681,99.895,498043.79
18.08.2016 00:00:00 UTC+08:00,99.895,100.497,99.644,100.133,522769.39
19.08.2016 00:00:00 UTC+08:00,100.138,100.459,100.027,100.187,451791.82
21.08.2016 00:00:00 UTC+08:00,100.733,100.764,100.279,100.56,36505.81
22.08.2016 00:00:00 UTC+08:00,100.56,100.931,100.213,100.271,610580.4
23.08.2016 00:00:00 UTC+08:00,100.271,100.383,99.941,100.297,596479.86
24.08.2016 00:00:00 UTC+08:00,100.296,100.609,100.095,100.567,564839.95
25.08.2016 00:00:00 UTC+08:00,100.568,100.615,100.302,100.564,463719.01
26.08.2016 00:00:00 UTC+08:00,100.564,101.944,100.062,101.804,526186.68
28.08.2016 00:00:00 UTC+08:00,102.046,102.106,101.835,101.916,26838.65
29.08.2016 00:00:00 UTC+08:00,101.916,102.393,101.78,101.835,479183.74
30.08.2016 00:00:00 UTC+08:00,101.834,103.135,101.753,102.886,486663.27
31.08.2016 00:00:00 UTC+08:00,102.886,103.53,102.86,103.315,547196.71
01.09.2016 00:00:00 UTC+08:00,103.316,103.998,103.06,103.253,539869.62
02.09.2016 00:00:00 UTC+08:00,103.253,104.32,102.799,103.897,584351.37
04.09.2016 00:00:00 UTC+08:00,104.072,104.131,103.917,103.93,21835.36
05.09.2016 00:00:00 UTC+08:00,103.93,104.043,103.147,103.506,425432.65
06.09.2016 00:00:00 UTC+08:00,103.505,103.806,101.245,101.587,638290.34
07.09.2016 00:00:00 UTC+08:00,101.589,101.856,101.203,101.838,593805.86
08.09.2016 00:00:00 UTC+08:00,101.838,102.598,101.411,102.303,655166.27
09.09.2016 00:00:00 UTC+08:00,102.304,103.055,101.965,102.669,652858.64
11.09.2016 00:00:00 UTC+08:00,102.532,102.626,102.3,102.471,29766.31
12.09.2016 00:00:00 UTC+08:00,102.471,102.666,101.566,101.736,699085.31
13.09.2016 00:00:00 UTC+08:00,101.736,102.748,101.418,102.495,663699.04
14.09.2016 00:00:00 UTC+08:00,102.499,103.357,102.25,102.553,640557.63
15.09.2016 00:00:00 UTC+08:00,102.554,102.755,101.741,101.985,599425.48
16.09.2016 00:00:00 UTC+08:00,101.988,102.461,101.773,102.257,537075.77
18.09.2016 00:00:00 UTC+08:00,102.119,102.415,102.118,102.319,21637.62
19.09.2016 00:00:00 UTC+08:00,102.319,102.374,101.581,101.9,496894.01
20.09.2016 00:00:00 UTC+08:00,101.904,102.062,101.5,101.612,503143.05
21.09.2016 00:00:00 UTC+08:00,101.612,102.784,100.246,100.393,782404.65
22.09.2016 00:00:00 UTC+08:00,100.392,100.93,100.098,100.835,613893.67
23.09.2016 00:00:00 UTC+08:00,100.834,101.244,100.674,100.978,694031.37
25.09.2016 00:00:00 UTC+08:00,100.943,101.063,100.851,100.917,17414.37
26.09.2016 00:00:00 UTC+08:00,100.917,101.079,100.248,100.377,617866.5
27.09.2016 00:00:00 UTC+08:00,100.377,100.987,100.085,100.489,672832.5
28.09.2016 00:00:00 UTC+08:00,100.489,101.016,100.41,100.941,613276.78
29.09.2016 00:00:00 UTC+08:00,100.942,101.84,100.837,101.197,717220.23
30.09.2016 00:00:00 UTC+08:00,101.197,101.78,100.746,101.297,725903.67
02.10.2016 00:00:00 UTC+08:00,101.21,101.588,101.184,101.534,24918.39
03.10.2016 00:00:00 UTC+08:00,101.539,101.855,101.21,101.835,529635.23
04.10.2016 00:00:00 UTC+08:00,101.835,102.966,101.822,102.871,781170.69
05.10.2016 00:00:00 UTC+08:00,102.869,103.667,102.67,103.449,668081.27
06.10.2016 00:00:00 UTC+08:00,103.449,104.161,103.348,103.754,620499.7
07.10.2016 00:00:00 UTC+08:00,103.756,103.987,102.858,102.862,635267.85
09.10.2016 00:00:00 UTC+08:00,103.247,103.298,102.948,103.036,32389.52
10.10.2016 00:00:00 UTC+08:00,103.036,103.787,102.808,103.704,450088.69
11.10.2016 00:00:00 UTC+08:00,103.704,104.071,103.174,103.358,615553.09
12.10.2016 00:00:00 UTC+08:00,103.358,104.482,103.296,104.303,526931.51
13.10.2016 00:00:00 UTC+08:00,104.303,104.635,103.333,103.726,554016
14.10.2016 00:00:00 UTC+08:00,103.732,104.475,103.633,104.077,607103.77
16.10.2016 00:00:00 UTC+08:00,104.348,104.371,104.041,104.043,21784.84
17.10.2016 00:00:00 UTC+08:00,104.042,104.371,103.762,103.858,534698.67
18.10.2016 00:00:00 UTC+08:00,103.858,104.199,103.681,103.863,495571.73
19.10.2016 00:00:00 UTC+08:00,103.863,103.948,103.167,103.395,456508.39
20.10.2016 00:00:00 UTC+08:00,103.394,104.169,103.393,104.112,495144.66
21.10.2016 00:00:00 UTC+08:00,104.112,104.202,103.523,103.803,440926.26
23.10.2016 00:00:00 UTC+08:00,103.825,103.994,103.814,103.917,21231.27
24.10.2016 00:00:00 UTC+08:00,103.918,104.376,103.72,104.325,256516.8
25.10.2016 00:00:00 UTC+08:00,104.324,104.874,104.059,104.167,142463.15
26.10.2016 00:00:00 UTC+08:00,104.165,104.671,104.022,104.562,140780.09
27.10.2016 00:00:00 UTC+08:00,104.563,105.349,104.296,105.221,144339.15
28.10.2016 00:00:00 UTC+08:00,105.223,105.531,104.469,104.696,159185.49
30.10.2016 00:00:00 UTC+08:00,104.386,104.682,104.386,104.57,8681.1
31.10.2016 00:00:00 UTC+08:00,104.569,105.231,104.525,104.824,134336.32
01.11.2016 00:00:00 UTC+08:00,104.823,105.116,103.799,104.082,187019.12
02.11.2016 00:00:00 UTC+08:00,104.086,104.165,103.019,103.384,212594.87
03.11.2016 00:00:00 UTC+08:00,103.386,103.444,102.548,103.065,202815.91
04.11.2016 00:00:00 UTC+08:00,103.062,103.353,102.831,103.094,179342.92
06.11.2016 00:00:00 UTC+08:00,103.993,104.483,103.734,104.159,16432.34
07.11.2016 00:00:00 UTC+08:00,104.157,104.632,103.839,104.453,160318.97
08.11.2016 00:00:00 UTC+08:00,104.46,105.241,104.296,104.979,168621.93
09.11.2016 00:00:00 UTC+08:00,104.986,105.898,101.191,105.808,469677.83
10.11.2016 00:00:00 UTC+08:00,105.806,106.948,104.962,106.809,327318.09
11.11.2016 00:00:00 UTC+08:00,106.81,106.934,106.032,106.635,250820.51
13.11.2016 00:00:00 UTC+08:00,106.853,106.9,106.732,106.884,9112.63
14.11.2016 00:00:00 UTC+08:00,106.886,108.542,106.844,108.21,265328.91
15.11.2016 00:00:00 UTC+08:00,108.214,109.335,107.77,108.983,241609.51
16.11.2016 00:00:00 UTC+08:00,108.991,109.757,108.601,108.775,223365.68
17.11.2016 00:00:00 UTC+08:00,108.778,110.341,108.554,110.242,241538.62
18.11.2016 00:00:00 UTC+08:00,110.244,110.95,109.799,110.873,226274.5
20.11.2016 00:00:00 UTC+08:00,110.918,111.117,110.892,110.943,11645.81
21.11.2016 00:00:00 UTC+08:00,110.945,111.364,110.458,110.655,234745.58
22.11.2016 00:00:00 UTC+08:00,110.658,111.356,110.269,110.977,203411.71
23.11.2016 00:00:00 UTC+08:00,110.978,112.972,110.854,112.554,211569.35
24.11.2016 00:00:00 UTC+08:00,112.556,113.531,112.414,113.259,182276.86
25.11.2016 00:00:00 UTC+08:00,113.266,113.898,112.555,113.165,229216.14
27.11.2016 00:00:00 UTC+08:00,112.769,112.97,112.588,112.642,8467.29
28.11.2016 00:00:00 UTC+08:00,112.654,112.796,111.359,111.668,251405.21
29.11.2016 00:00:00 UTC+08:00,111.672,113.34,111.67,112.463,218655.91
30.11.2016 00:00:00 UTC+08:00,112.468,114.824,112.057,114.681,265867.56
01.12.2016 00:00:00 UTC+08:00,114.683,114.722,113.834,113.901,242996.19
02.12.2016 00:00:00 UTC+08:00,113.907,114.204,113.329,113.466,203579.86
04.12.2016 00:00:00 UTC+08:00,113.264,113.565,112.876,113.522,18183.11
05.12.2016 00:00:00 UTC+08:00,113.532,114.775,113.156,113.855,233073.97
06.12.2016 00:00:00 UTC+08:00,113.855,114.185,113.501,114.041,180036.25
07.12.2016 00:00:00 UTC+08:00,114.045,114.404,113.414,113.733,161861.09
08.12.2016 00:00:00 UTC+08:00,113.734,114.376,113.124,114.056,218838.85
09.12.2016 00:00:00 UTC+08:00,114.06,115.368,114.012,115.258,175174.98
11.12.2016 00:00:00 UTC+08:00,115.406,115.543,115.363,115.417,8210.97
12.12.2016 00:00:00 UTC+08:00,115.418,116.122,114.737,114.976,209373.68
13.12.2016 00:00:00 UTC+08:00,114.976,115.475,114.777,115.217,195275.81
14.12.2016 00:00:00 UTC+08:00,115.217,117.394,114.771,117.204,220658.75
15.12.2016 00:00:00 UTC+08:00,117.207,118.665,117.192,118.252,306609.04
16.12.2016 00:00:00 UTC+08:00,118.252,118.427,117.47,117.891,212459.88
18.12.2016 00:00:00 UTC+08:00,117.954,117.964,117.714,117.806,11199.07
19.12.2016 00:00:00 UTC+08:00,117.808,117.839,116.547,117.019,195739.84
20.12.2016 00:00:00 UTC+08:00,117.021,118.241,116.996,117.832,196394.66
21.12.2016 00:00:00 UTC+08:00,117.832,118.067,117.108,117.62,166318.17
22.12.2016 00:00:00 UTC+08:00,117.617,117.874,117.268,117.528,157523.92
23.12.2016 00:00:00 UTC+08:00,117.528,117.564,117.171,117.296,96333.78
25.12.2016 00:00:00 UTC+08:00,117.269,117.378,117.12,117.319,6758.93
26.12.2016 00:00:00 UTC+08:00,117.319,117.324,117.001,117.193,101213.83
27.12.2016 00:00:00 UTC+08:00,117.193,117.616,117.191,117.482,108057.32
28.12.2016 00:00:00 UTC+08:00,117.482,117.813,116.844,117.083,131494.47
29.12.2016 00:00:00 UTC+08:00,117.087,117.087,116.047,116.306,164614.48
30.12.2016 00:00:00 UTC+08:00,116.315,117.194,116.116,116.929,183648.79
