Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
19.02.2019 00:00:00 UTC+08:00,110.595,110.823,110.453,110.58,152079.91
20.02.2019 00:00:00 UTC+08:00,110.58,110.95,110.576,110.75,168845.67
21.02.2019 00:00:00 UTC+08:00,110.751,110.855,110.568,110.705,171053.05
22.02.2019 00:00:00 UTC+08:00,110.708,110.905,110.557,110.637,146180.55
24.02.2019 00:00:00 UTC+08:00,110.649,110.797,110.647,110.773,14096.03
25.02.2019 00:00:00 UTC+08:00,110.773,111.234,110.577,111.04,163456.27
26.02.2019 00:00:00 UTC+08:00,111.04,111.076,110.424,110.554,179035.15
27.02.2019 00:00:00 UTC+08:00,110.552,111.074,110.351,110.863,174838.13
28.02.2019 00:00:00 UTC+08:00,110.863,111.493,110.661,111.363,176865
01.03.2019 00:00:00 UTC+08:00,111.362,112.077,111.358,111.906,17224
03.03.2019 00:00:00 UTC+08:00,111.851,111.964,111.756,111.936,19638.22
04.03.2019 00:00:00 UTC+08:00,111.936,112.013,111.64,111.78,157249.55
05.03.2019 00:00:00 UTC+08:00,111.78,112.137,111.762,111.868,148903.7
06.03.2019 00:00:00 UTC+08:00,111.865,111.922,111.612,111.625,141692.73
07.03.2019 00:00:00 UTC+08:00,111.623,111.857,111.482,111.643,169635.03
08.03.2019 00:00:00 UTC+08:00,111.642,111.648,110.778,111.156,211101.4
10.03.2019 00:00:00 UTC+08:00,110.986,111.158,110.985,111.081,6327.81
11.03.2019 00:00:00 UTC+08:00,111.081,111.361,110.879,111.332,155168.76
12.03.2019 00:00:00 UTC+08:00,111.332,111.466,111.11,111.315,158092.22
13.03.2019 00:00:00 UTC+08:00,111.315,111.465,111.006,111.212,145822.03
14.03.2019 00:00:00 UTC+08:00,111.211,111.833,111.146,111.753,192922.4
15.03.2019 00:00:00 UTC+08:00,111.755,111.901,111.384,111.471,157532.63
17.03.2019 00:00:00 UTC+08:00,111.46,111.568,111.46,111.552,5137.7
18.03.2019 00:00:00 UTC+08:00,111.553,111.628,111.296,111.385,136630.16
19.03.2019 00:00:00 UTC+08:00,111.383,111.476,111.158,111.418,131532.63
20.03.2019 00:00:00 UTC+08:00,111.418,111.695,110.535,110.663,200438.65
21.03.2019 00:00:00 UTC+08:00,110.664,110.958,110.298,110.815,180848.51
22.03.2019 00:00:00 UTC+08:00,110.816,110.897,109.741,109.925,231125.83
24.03.2019 00:00:00 UTC+08:00,109.916,110.139,109.915,110.093,7501.81
25.03.2019 00:00:00 UTC+08:00,110.093,110.241,109.708,110.057,241762.71
26.03.2019 00:00:00 UTC+08:00,110.058,110.69,109.993,110.57,215399.32
27.03.2019 00:00:00 UTC+08:00,110.569,110.713,110.235,110.5,260211.93
28.03.2019 00:00:00 UTC+08:00,110.501,110.832,110.018,110.631,236859.1
29.03.2019 00:00:00 UTC+08:00,110.633,110.949,110.533,110.825,188675.04
31.03.2019 00:00:00 UTC+08:00,111.008,111.055,110.866,110.986,10968.44
01.04.2019 00:00:00 UTC+08:00,110.986,111.454,110.81,111.449,165298.68
02.04.2019 00:00:00 UTC+08:00,111.449,111.449,111.248,111.308,129031.78
03.04.2019 00:00:00 UTC+08:00,111.309,111.578,111.208,111.395,147190.37
04.04.2019 00:00:00 UTC+08:00,111.395,111.683,111.334,111.654,133595.06
05.04.2019 00:00:00 UTC+08:00,111.652,111.822,111.549,111.688,117330.36
07.04.2019 00:00:00 UTC+08:00,111.665,111.746,111.647,111.713,7279
08.04.2019 00:00:00 UTC+08:00,111.713,111.713,111.283,111.45,121223.13
09.04.2019 00:00:00 UTC+08:00,111.449,111.579,110.979,111.091,133221.46
10.04.2019 00:00:00 UTC+08:00,111.091,111.28,110.843,110.987,129743.41
11.04.2019 00:00:00 UTC+08:00,110.987,111.696,110.987,111.646,133802.86
12.04.2019 00:00:00 UTC+08:00,111.644,112.093,111.637,111.993,124225.66
14.04.2019 00:00:00 UTC+08:00,111.955,112.055,111.947,112.037,8820.28
15.04.2019 00:00:00 UTC+08:00,112.037,112.095,111.886,111.949,106738.14
16.04.2019 00:00:00 UTC+08:00,111.949,112.045,111.846,111.994,147088.22
17.04.2019 00:00:00 UTC+08:00,111.994,112.165,111.921,112.033,112317.83
18.04.2019 00:00:00 UTC+08:00,112.034,112.046,111.766,111.991,139879.78
19.04.2019 00:00:00 UTC+08:00,111.99,112.005,111.859,111.859,101262.37
21.04.2019 00:00:00 UTC+08:00,111.854,111.945,111.844,111.914,7014.71
22.04.2019 00:00:00 UTC+08:00,111.915,111.991,111.887,111.932,77453.25
23.04.2019 00:00:00 UTC+08:00,111.932,112.032,111.651,111.88,110467.44
24.04.2019 00:00:00 UTC+08:00,111.88,112.399,111.681,112.118,120023.43
25.04.2019 00:00:00 UTC+08:00,112.119,112.239,111.368,111.543,133719.21
26.04.2019 00:00:00 UTC+08:00,111.543,112.031,111.428,111.526,127439.79
28.04.2019 00:00:00 UTC+08:00,111.533,111.612,111.533,111.601,2509.35
29.04.2019 00:00:00 UTC+08:00,111.6,111.898,111.577,111.681,80640.11
30.04.2019 00:00:00 UTC+08:00,111.682,111.687,111.235,111.398,112866.68
01.05.2019 00:00:00 UTC+08:00,111.397,111.613,111.051,111.448,96806.16
02.05.2019 00:00:00 UTC+08:00,111.449,111.664,111.372,111.496,125625.22
03.05.2019 00:00:00 UTC+08:00,111.495,111.699,111.068,111.09,104718.16
05.05.2019 00:00:00 UTC+08:00,110.604,110.843,110.529,110.635,17788.46
06.05.2019 00:00:00 UTC+08:00,110.638,110.958,110.28,110.801,126972.26
07.05.2019 00:00:00 UTC+08:00,110.803,110.852,110.17,110.265,166057.44
08.05.2019 00:00:00 UTC+08:00,110.264,110.269,109.902,110.029,187539.58
09.05.2019 00:00:00 UTC+08:00,110.028,110.083,109.472,109.827,20624
10.05.2019 00:00:00 UTC+08:00,109.826,110.049,109.474,109.94,220165.52
12.05.2019 00:00:00 UTC+08:00,109.746,109.834,109.634,109.644,12412.08
13.05.2019 00:00:00 UTC+08:00,109.645,109.805,109.019,109.159,205916.7
14.05.2019 00:00:00 UTC+08:00,109.161,109.772,109.151,109.675,154274.58
15.05.2019 00:00:00 UTC+08:00,109.676,109.701,109.153,109.47,184225.85
16.05.2019 00:00:00 UTC+08:00,109.47,109.967,109.336,109.881,154545.39
17.05.2019 00:00:00 UTC+08:00,109.88,110.194,109.493,110.054,198533.06
19.05.2019 00:00:00 UTC+08:00,110.103,110.214,110.015,110.17,7255.03
20.05.2019 00:00:00 UTC+08:00,110.173,110.318,109.809,110.085,187279.79
21.05.2019 00:00:00 UTC+08:00,110.086,110.672,110.043,110.565,160168.54
22.05.2019 00:00:00 UTC+08:00,110.565,110.625,110.205,110.217,150148.69
23.05.2019 00:00:00 UTC+08:00,110.219,110.363,109.457,109.556,212572.25
24.05.2019 00:00:00 UTC+08:00,109.56,109.745,109.273,109.285,156228.61
26.05.2019 00:00:00 UTC+08:00,109.285,109.42,109.279,109.398,6268.26
27.05.2019 00:00:00 UTC+08:00,109.4,109.584,109.357,109.512,102997.87
28.05.2019 00:00:00 UTC+08:00,109.512,109.629,109.21,109.355,172250.05
29.05.2019 00:00:00 UTC+08:00,109.356,109.699,109.149,109.561,202492.21
30.05.2019 00:00:00 UTC+08:00,109.561,109.925,109.32,109.336,175171.24
31.05.2019 00:00:00 UTC+08:00,109.336,109.399,108.277,108.278,236831.66
02.06.2019 00:00:00 UTC+08:00,108.275,108.348,108.173,108.223,12190.25
03.06.2019 00:00:00 UTC+08:00,108.223,108.445,107.883,108.036,225169.51
04.06.2019 00:00:00 UTC+08:00,108.036,108.358,107.845,108.257,206440.4
05.06.2019 00:00:00 UTC+08:00,108.257,108.485,107.815,108.322,223464.64
06.06.2019 00:00:00 UTC+08:00,108.323,108.562,108.025,108.456,192584.58
07.06.2019 00:00:00 UTC+08:00,108.457,108.617,107.88,108.189,176298.78
09.06.2019 00:00:00 UTC+08:00,108.474,108.553,108.415,108.45,9872.95
10.06.2019 00:00:00 UTC+08:00,108.448,108.716,108.312,108.358,165287.23
11.06.2019 00:00:00 UTC+08:00,108.36,108.8,108.356,108.475,164783.52
12.06.2019 00:00:00 UTC+08:00,108.478,108.562,108.218,108.492,174141.62
13.06.2019 00:00:00 UTC+08:00,108.492,108.536,108.164,108.323,173311.66
14.06.2019 00:00:00 UTC+08:00,108.322,108.587,108.158,108.55,154234.34
16.06.2019 00:00:00 UTC+08:00,108.493,108.589,108.469,108.574,8836.25
17.06.2019 00:00:00 UTC+08:00,108.573,108.724,108.516,108.546,120433.13
18.06.2019 00:00:00 UTC+08:00,108.545,108.676,108.06,108.582,197356.13
19.06.2019 00:00:00 UTC+08:00,108.583,108.617,107.9,108.114,182671.94
20.06.2019 00:00:00 UTC+08:00,108.112,108.119,107.209,107.299,243872.62
21.06.2019 00:00:00 UTC+08:00,107.299,107.734,107.048,107.303,210101.79
23.06.2019 00:00:00 UTC+08:00,107.263,107.377,107.263,107.302,7404.42
24.06.2019 00:00:00 UTC+08:00,107.303,107.537,107.248,107.334,163247.71
25.06.2019 00:00:00 UTC+08:00,107.335,107.409,106.778,107.174,233246.66
26.06.2019 00:00:00 UTC+08:00,107.175,107.849,107.16,107.746,176632.15
27.06.2019 00:00:00 UTC+08:00,107.745,108.161,107.647,107.752,176220.41
28.06.2019 00:00:00 UTC+08:00,107.755,107.935,107.561,107.908,155270.97
30.06.2019 00:00:00 UTC+08:00,108.15,108.51,108.148,108.378,14178.37
01.07.2019 00:00:00 UTC+08:00,108.378,108.533,108.102,108.376,152318.97
02.07.2019 00:00:00 UTC+08:00,108.374,108.474,107.766,107.834,120342.61
03.07.2019 00:00:00 UTC+08:00,107.834,107.886,107.532,107.768,139240.83
04.07.2019 00:00:00 UTC+08:00,107.769,107.842,107.707,107.822,68827.24
05.07.2019 00:00:00 UTC+08:00,107.824,108.637,107.803,108.454,125532.81
07.07.2019 00:00:00 UTC+08:00,108.411,108.586,108.408,108.488,7041.74
08.07.2019 00:00:00 UTC+08:00,108.487,108.805,108.28,108.723,110379.15
09.07.2019 00:00:00 UTC+08:00,108.723,108.963,108.716,108.933,122716.48
10.07.2019 00:00:00 UTC+08:00,108.934,108.99,108.313,108.337,159143.17
11.07.2019 00:00:00 UTC+08:00,108.336,108.609,107.859,108.591,140917.1
12.07.2019 00:00:00 UTC+08:00,108.591,108.607,107.804,107.884,125778.79
14.07.2019 00:00:00 UTC+08:00,107.861,107.936,107.797,107.83,9912.41
15.07.2019 00:00:00 UTC+08:00,107.829,108.108,107.807,107.907,116406.79
16.07.2019 00:00:00 UTC+08:00,107.906,108.375,107.876,108.198,142086.47
17.07.2019 00:00:00 UTC+08:00,108.2,108.325,107.857,107.933,114900.95
18.07.2019 00:00:00 UTC+08:00,107.933,108.016,107.211,107.403,168982.2
19.07.2019 00:00:00 UTC+08:00,107.403,107.978,107.329,107.698,142884.39
21.07.2019 00:00:00 UTC+08:00,107.711,107.828,107.699,107.821,9366.16
22.07.2019 00:00:00 UTC+08:00,107.823,108.067,107.713,107.903,135736.32
23.07.2019 00:00:00 UTC+08:00,107.905,108.287,107.825,108.235,117442.51
24.07.2019 00:00:00 UTC+08:00,108.236,108.276,107.933,108.192,112110.01
25.07.2019 00:00:00 UTC+08:00,108.193,108.755,108.042,108.676,144849.46
26.07.2019 00:00:00 UTC+08:00,108.676,108.828,108.559,108.662,111193.31
28.07.2019 00:00:00 UTC+08:00,108.62,108.695,108.589,108.636,4456.93
29.07.2019 00:00:00 UTC+08:00,108.635,108.899,108.42,108.855,107824.52
30.07.2019 00:00:00 UTC+08:00,108.855,108.948,108.452,108.565,170524.77
31.07.2019 00:00:00 UTC+08:00,108.563,108.997,108.49,108.817,209961.94
01.08.2019 00:00:00 UTC+08:00,108.819,109.318,107.219,107.441,307523.65
02.08.2019 00:00:00 UTC+08:00,107.442,107.494,106.508,106.55,380248.68
04.08.2019 00:00:00 UTC+08:00,106.549,106.681,106.527,106.566,16065.32
05.08.2019 00:00:00 UTC+08:00,106.568,106.623,105.519,105.607,392311.45
06.08.2019 00:00:00 UTC+08:00,105.608,107.087,105.567,106.325,357691.89
07.08.2019 00:00:00 UTC+08:00,106.325,106.376,105.495,106.11,372478.15
08.08.2019 00:00:00 UTC+08:00,106.11,106.301,105.718,105.883,261748.72
09.08.2019 00:00:00 UTC+08:00,105.885,106.077,105.268,105.638,190241.2
11.08.2019 00:00:00 UTC+08:00,105.545,105.691,105.311,105.389,11797.44
12.08.2019 00:00:00 UTC+08:00,105.389,105.578,105.049,105.382,228804.74
13.08.2019 00:00:00 UTC+08:00,105.382,106.973,105.065,106.602,318184.77
14.08.2019 00:00:00 UTC+08:00,106.603,106.624,105.65,105.913,315690.34
15.08.2019 00:00:00 UTC+08:00,105.913,106.777,105.702,106.092,363534.23
16.08.2019 00:00:00 UTC+08:00,106.092,106.494,106.025,106.358,216605.15
18.08.2019 00:00:00 UTC+08:00,106.245,106.472,106.245,106.433,7510.08
19.08.2019 00:00:00 UTC+08:00,106.431,106.696,106.245,106.565,211218
20.08.2019 00:00:00 UTC+08:00,106.566,106.691,106.161,106.272,201222.23
21.08.2019 00:00:00 UTC+08:00,106.273,106.646,106.273,106.601,149386.9
22.08.2019 00:00:00 UTC+08:00,106.601,106.653,106.251,106.48,185081.34
23.08.2019 00:00:00 UTC+08:00,106.479,106.734,105.254,105.363,240623.77
25.08.2019 00:00:00 UTC+08:00,104.947,105.002,104.453,104.846,31070.07
26.08.2019 00:00:00 UTC+08:00,104.848,106.413,104.846,105.966,347192.06
27.08.2019 00:00:00 UTC+08:00,105.966,106.069,105.59,105.749,225362.9
28.08.2019 00:00:00 UTC+08:00,105.748,106.229,105.651,106.081,214006.49
29.08.2019 00:00:00 UTC+08:00,106.079,106.681,105.829,106.458,211077.3
30.08.2019 00:00:00 UTC+08:00,106.458,106.544,106.103,106.228,190104.83
01.09.2019 00:00:00 UTC+08:00,106.061,106.167,105.915,106.134,11148.77
02.09.2019 00:00:00 UTC+08:00,106.133,106.399,106.056,106.195,126938.12
03.09.2019 00:00:00 UTC+08:00,106.197,106.385,105.737,105.85,207791.5
04.09.2019 00:00:00 UTC+08:00,105.852,106.445,105.83,106.338,180930.92
05.09.2019 00:00:00 UTC+08:00,106.338,107.232,106.33,107.072,206903.84
06.09.2019 00:00:00 UTC+08:00,107.071,107.101,106.622,106.914,190223.19
08.09.2019 00:00:00 UTC+08:00,106.82,106.971,106.811,106.943,11475.77
09.09.2019 00:00:00 UTC+08:00,106.943,107.367,106.761,107.343,155393.09
10.09.2019 00:00:00 UTC+08:00,107.342,107.626,107.19,107.601,192174.82
11.09.2019 00:00:00 UTC+08:00,107.599,108.047,107.545,108.014,170206.88
12.09.2019 00:00:00 UTC+08:00,108.015,108.192,107.521,108.183,250213.82
13.09.2019 00:00:00 UTC+08:00,108.186,108.259,107.906,108.057,170050.25
15.09.2019 00:00:00 UTC+08:00,107.476,107.914,107.457,107.759,21960.84
16.09.2019 00:00:00 UTC+08:00,107.758,108.186,107.496,108.149,186308.65
17.09.2019 00:00:00 UTC+08:00,108.149,108.371,108.022,108.095,167874.89
18.09.2019 00:00:00 UTC+08:00,108.095,108.475,108.094,108.435,150682
19.09.2019 00:00:00 UTC+08:00,108.434,108.471,107.786,108.067,210013.89
20.09.2019 00:00:00 UTC+08:00,108.066,108.086,107.524,107.535,168803.37
22.09.2019 00:00:00 UTC+08:00,107.714,107.755,107.608,107.653,10594.05
23.09.2019 00:00:00 UTC+08:00,107.653,107.768,107.31,107.595,166966
24.09.2019 00:00:00 UTC+08:00,107.595,107.797,106.961,107.167,211933.04
25.09.2019 00:00:00 UTC+08:00,107.166,107.883,107,107.704,257757.03
26.09.2019 00:00:00 UTC+08:00,107.703,107.957,107.424,107.749,209169.7
27.09.2019 00:00:00 UTC+08:00,107.749,108.18,107.656,107.862,207353.78
29.09.2019 00:00:00 UTC+08:00,107.96,108.02,107.854,107.946,9460.19
30.09.2019 00:00:00 UTC+08:00,107.945,108.178,107.743,108.058,179398.8
01.10.2019 00:00:00 UTC+08:00,108.059,108.47,107.626,107.747,216562.11
02.10.2019 00:00:00 UTC+08:00,107.747,107.892,107.046,107.163,264209.19
03.10.2019 00:00:00 UTC+08:00,107.164,107.297,106.483,106.83,231435.74
04.10.2019 00:00:00 UTC+08:00,106.832,107.134,106.577,106.89,162582.39
06.10.2019 00:00:00 UTC+08:00,106.651,106.854,106.649,106.76,13422.35
07.10.2019 00:00:00 UTC+08:00,106.763,107.464,106.689,107.252,148835.63
08.10.2019 00:00:00 UTC+08:00,107.255,107.444,106.806,106.942,211793.71
09.10.2019 00:00:00 UTC+08:00,106.942,107.628,106.942,107.233,180611.65
10.10.2019 00:00:00 UTC+08:00,107.235,108.018,107.167,107.868,238510.27
11.10.2019 00:00:00 UTC+08:00,107.872,108.628,107.848,108.358,198704.43
13.10.2019 00:00:00 UTC+08:00,108.343,108.521,108.32,108.476,9158.6
14.10.2019 00:00:00 UTC+08:00,108.476,108.478,108.032,108.398,119737.19
15.10.2019 00:00:00 UTC+08:00,108.398,108.899,108.155,108.8,159917.03
16.10.2019 00:00:00 UTC+08:00,108.799,108.85,108.56,108.683,172444.12
17.10.2019 00:00:00 UTC+08:00,108.681,108.939,108.451,108.592,167086.03
18.10.2019 00:00:00 UTC+08:00,108.593,108.721,108.371,108.371,138273.61
20.10.2019 00:00:00 UTC+08:00,108.453,108.494,108.291,108.41,17946.41
21.10.2019 00:00:00 UTC+08:00,108.408,108.663,108.371,108.605,134219.43
22.10.2019 00:00:00 UTC+08:00,108.604,108.727,108.437,108.487,133273.29
23.10.2019 00:00:00 UTC+08:00,108.486,108.703,108.25,108.637,146735.36
24.10.2019 00:00:00 UTC+08:00,108.636,108.753,108.496,108.614,140103.79
25.10.2019 00:00:00 UTC+08:00,108.611,108.773,108.51,108.655,110613.32
27.10.2019 00:00:00 UTC+08:00,108.74,108.766,108.669,108.737,5837.01
28.10.2019 00:00:00 UTC+08:00,108.737,109.039,108.657,108.977,114533.16
29.10.2019 00:00:00 UTC+08:00,108.975,109.068,108.752,108.877,112787.04
30.10.2019 00:00:00 UTC+08:00,108.876,109.287,108.719,108.798,132625.88
31.10.2019 00:00:00 UTC+08:00,108.798,108.862,107.926,108,174841.49
01.11.2019 00:00:00 UTC+08:00,108,108.323,107.887,108.168,115214.95
03.11.2019 00:00:00 UTC+08:00,108.218,108.249,108.182,108.217,13152.05
04.11.2019 00:00:00 UTC+08:00,108.217,108.75,108.206,108.703,95594.1
05.11.2019 00:00:00 UTC+08:00,108.705,109.242,108.647,109.145,119876.39
06.11.2019 00:00:00 UTC+08:00,109.145,109.182,108.817,108.918,120675.3
07.11.2019 00:00:00 UTC+08:00,108.917,109.487,108.647,109.273,159439.01
08.11.2019 00:00:00 UTC+08:00,109.275,109.476,109.078,109.217,126155
10.11.2019 00:00:00 UTC+08:00,109.195,109.254,109.175,109.206,4822.05
11.11.2019 00:00:00 UTC+08:00,109.204,109.245,108.894,109.043,77829.23
12.11.2019 00:00:00 UTC+08:00,109.043,109.292,108.922,108.997,118914.62
13.11.2019 00:00:00 UTC+08:00,108.995,109.149,108.654,108.798,128122.65
14.11.2019 00:00:00 UTC+08:00,108.799,108.863,108.237,108.496,133905.25
15.11.2019 00:00:00 UTC+08:00,108.495,108.855,108.452,108.773,92478.08
17.11.2019 00:00:00 UTC+08:00,108.782,108.805,108.668,108.7,5143.73
18.11.2019 00:00:00 UTC+08:00,108.699,109.073,108.512,108.666,112606.53
19.11.2019 00:00:00 UTC+08:00,108.667,108.836,108.386,108.473,109288.2
20.11.2019 00:00:00 UTC+08:00,108.474,108.738,108.348,108.472,151716.96
21.11.2019 00:00:00 UTC+08:00,108.472,108.697,108.279,108.579,153134.02
22.11.2019 00:00:00 UTC+08:00,108.579,108.73,108.477,108.619,104806.33
24.11.2019 00:00:00 UTC+08:00,108.673,108.751,108.611,108.724,8505.72
25.11.2019 00:00:00 UTC+08:00,108.722,109.012,108.691,108.998,84904.56
26.11.2019 00:00:00 UTC+08:00,108.998,109.208,108.874,109.096,105237.46
27.11.2019 00:00:00 UTC+08:00,109.096,109.609,109.066,109.372,92521.58
28.11.2019 00:00:00 UTC+08:00,109.373,109.545,109.337,109.519,66421.38
29.11.2019 00:00:00 UTC+08:00,109.517,109.669,109.396,109.469,91148.66
01.12.2019 00:00:00 UTC+08:00,109.509,109.564,109.475,109.532,7302.91
02.12.2019 00:00:00 UTC+08:00,109.533,109.727,108.924,109.023,122977.31
03.12.2019 00:00:00 UTC+08:00,109.025,109.206,108.484,108.662,153822.17
04.12.2019 00:00:00 UTC+08:00,108.662,108.962,108.427,108.831,138071.38
05.12.2019 00:00:00 UTC+08:00,108.83,108.997,108.655,108.728,115333.56
06.12.2019 00:00:00 UTC+08:00,108.728,108.923,108.511,108.534,99036.93
08.12.2019 00:00:00 UTC+08:00,108.614,108.661,108.587,108.641,3999.24
09.12.2019 00:00:00 UTC+08:00,108.641,108.677,108.43,108.585,68545.1
10.12.2019 00:00:00 UTC+08:00,108.587,108.855,108.512,108.768,94808.23
11.12.2019 00:00:00 UTC+08:00,108.772,108.796,108.464,108.556,83050.04
12.12.2019 00:00:00 UTC+08:00,108.553,109.579,108.456,109.405,143226.02
13.12.2019 00:00:00 UTC+08:00,109.405,109.707,109.205,109.32,156720.37
15.12.2019 00:00:00 UTC+08:00,109.267,109.443,109.267,109.382,8526.95
16.12.2019 00:00:00 UTC+08:00,109.384,109.676,109.355,109.581,84973.72
17.12.2019 00:00:00 UTC+08:00,109.582,109.633,109.443,109.523,79765.09
18.12.2019 00:00:00 UTC+08:00,109.523,109.628,109.4,109.547,77821.59
19.12.2019 00:00:00 UTC+08:00,109.548,109.685,109.181,109.388,84514.62
20.12.2019 00:00:00 UTC+08:00,109.387,109.525,109.256,109.429,66155.07
22.12.2019 00:00:00 UTC+08:00,109.4,109.538,109.365,109.498,7668.14
23.12.2019 00:00:00 UTC+08:00,109.499,109.501,109.339,109.391,72071.14
24.12.2019 00:00:00 UTC+08:00,109.39,109.441,109.325,109.382,54833.34
25.12.2019 00:00:00 UTC+08:00,109.381,109.414,109.273,109.37,13325.65
26.12.2019 00:00:00 UTC+08:00,109.37,109.684,109.363,109.527,102752.96
27.12.2019 00:00:00 UTC+08:00,109.527,109.591,109.388,109.421,71858.81
29.12.2019 00:00:00 UTC+08:00,109.408,109.472,109.406,109.436,3380.82
30.12.2019 00:00:00 UTC+08:00,109.435,109.451,108.768,108.871,90958.96
31.12.2019 00:00:00 UTC+08:00,108.874,108.876,108.47,108.631,66015.47
