Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
15.03.2022 00:00:00 UTC+08:00,118.219,118.449,117.695,118.312,137334.61
16.03.2022 00:00:00 UTC+08:00,118.312,119.122,118.173,118.869,149474.33
17.03.2022 00:00:00 UTC+08:00,118.868,119.024,118.365,118.486,130391.5
18.03.2022 00:00:00 UTC+08:00,118.487,119.399,118.469,119.116,92171.86
20.03.2022 00:00:00 UTC+08:00,119.099,119.306,118.979,119.263,5756.6
21.03.2022 00:00:00 UTC+08:00,119.263,119.625,119.103,119.592,77767.88
22.03.2022 00:00:00 UTC+08:00,119.591,121.411,119.58,121.338,179042.38
23.03.2022 00:00:00 UTC+08:00,121.338,121.344,120.591,121.119,145028.97
24.03.2022 00:00:00 UTC+08:00,121.121,122.433,120.95,122.35,151586.09
25.03.2022 00:00:00 UTC+08:00,122.349,122.357,121.178,121.999,187183.07
27.03.2022 00:00:00 UTC+08:00,121.999,122.363,121.983,122.27,9321.07
28.03.2022 00:00:00 UTC+08:00,122.268,125.097,122.141,123.602,311717.84
29.03.2022 00:00:00 UTC+08:00,123.601,124.301,121.978,123.126,313889.8
30.03.2022 00:00:00 UTC+08:00,123.125,123.125,121.309,122.019,305392.69
31.03.2022 00:00:00 UTC+08:00,122.022,122.453,121.281,121.743,287026.65
01.04.2022 00:00:00 UTC+08:00,121.743,123.033,121.742,122.477,231755.13
03.04.2022 00:00:00 UTC+08:00,122.569,122.729,122.492,122.634,10714.09
04.04.2022 00:00:00 UTC+08:00,122.632,122.958,122.262,122.798,145618.05
05.04.2022 00:00:00 UTC+08:00,122.796,123.712,122.37,123.657,182913.6
06.04.2022 00:00:00 UTC+08:00,123.656,124.05,123.452,123.724,191549.11
07.04.2022 00:00:00 UTC+08:00,123.724,124.229,123.469,124.095,156424.03
08.04.2022 00:00:00 UTC+08:00,124.096,124.676,123.663,124.279,152700.04
10.04.2022 00:00:00 UTC+08:00,124.009,124.427,124.008,124.399,10009.19
11.04.2022 00:00:00 UTC+08:00,124.395,125.77,124.283,125.482,230471.54
12.04.2022 00:00:00 UTC+08:00,125.482,125.758,124.762,125.428,231941.51
13.04.2022 00:00:00 UTC+08:00,125.429,126.313,125.347,125.361,247493.42
14.04.2022 00:00:00 UTC+08:00,125.364,126.208,125.081,126.171,238623
15.04.2022 00:00:00 UTC+08:00,126.173,126.681,126.056,126.352,310976.29
17.04.2022 00:00:00 UTC+08:00,126.334,126.73,126.334,126.611,15180.69
18.04.2022 00:00:00 UTC+08:00,126.61,127.222,126.239,127.142,160388.29
19.04.2022 00:00:00 UTC+08:00,127.143,129.405,126.986,129.328,297780.63
20.04.2022 00:00:00 UTC+08:00,129.328,129.404,127.457,127.979,345277.53
21.04.2022 00:00:00 UTC+08:00,127.978,128.705,127.801,128.436,291661.25
22.04.2022 00:00:00 UTC+08:00,128.439,129.107,127.734,128.449,295513.28
24.04.2022 00:00:00 UTC+08:00,128.426,128.852,128.395,128.606,1882
25.04.2022 00:00:00 UTC+08:00,128.605,128.867,127.52,127.772,341354.9
26.04.2022 00:00:00 UTC+08:00,127.779,128.201,126.941,127.264,329868.48
27.04.2022 00:00:00 UTC+08:00,127.262,128.591,127.243,128.439,287810.24
28.04.2022 00:00:00 UTC+08:00,128.446,131.251,128.349,130.784,425654.9
29.04.2022 00:00:00 UTC+08:00,130.782,130.821,129.314,129.824,307546.12
01.05.2022 00:00:00 UTC+08:00,129.723,130.298,129.723,129.998,20714.37
02.05.2022 00:00:00 UTC+08:00,129.997,130.476,129.61,130.101,248964.94
03.05.2022 00:00:00 UTC+08:00,130.101,130.288,129.698,130.123,184415.69
04.05.2022 00:00:00 UTC+08:00,130.123,130.379,128.619,129.231,221428.28
05.05.2022 00:00:00 UTC+08:00,129.234,130.557,128.751,130.32,295326.32
06.05.2022 00:00:00 UTC+08:00,130.321,130.807,130.142,130.502,302788.08
08.05.2022 00:00:00 UTC+08:00,130.494,130.787,130.45,130.737,14400.63
09.05.2022 00:00:00 UTC+08:00,130.737,131.345,130.111,130.379,255837.89
10.05.2022 00:00:00 UTC+08:00,130.376,130.551,129.793,130.366,298929.12
11.05.2022 00:00:00 UTC+08:00,130.366,130.811,129.444,129.844,299531.47
12.05.2022 00:00:00 UTC+08:00,129.844,129.907,127.517,128.602,394933.44
13.05.2022 00:00:00 UTC+08:00,128.602,129.452,128.345,129.182,281094.45
15.05.2022 00:00:00 UTC+08:00,129.19,129.499,129.181,129.407,17664.26
16.05.2022 00:00:00 UTC+08:00,129.407,129.639,128.698,128.948,222095.44
17.05.2022 00:00:00 UTC+08:00,128.948,129.78,128.826,129.422,214672.39
18.05.2022 00:00:00 UTC+08:00,129.422,129.461,127.907,127.928,240836.99
19.05.2022 00:00:00 UTC+08:00,127.929,128.942,127.024,127.849,334679.06
20.05.2022 00:00:00 UTC+08:00,127.851,128.297,127.527,127.772,240894.04
22.05.2022 00:00:00 UTC+08:00,127.891,128.057,127.769,127.89,8608.49
23.05.2022 00:00:00 UTC+08:00,127.89,127.954,127.15,127.817,216793.23
24.05.2022 00:00:00 UTC+08:00,127.816,128.083,126.359,126.734,230505.16
25.05.2022 00:00:00 UTC+08:00,126.732,127.494,126.651,127.15,240304.87
26.05.2022 00:00:00 UTC+08:00,127.15,127.58,126.55,127.103,207341.89
27.05.2022 00:00:00 UTC+08:00,127.103,127.255,126.676,127.087,156311.5
29.05.2022 00:00:00 UTC+08:00,127,127.343,127,127.271,7171.68
30.05.2022 00:00:00 UTC+08:00,127.268,127.874,126.858,127.779,138208.63
31.05.2022 00:00:00 UTC+08:00,127.779,128.888,127.634,128.737,257755.8
01.06.2022 00:00:00 UTC+08:00,128.737,130.238,128.734,130.124,252398.72
02.06.2022 00:00:00 UTC+08:00,130.125,130.218,129.51,129.936,152911.68
03.06.2022 00:00:00 UTC+08:00,129.934,130.98,129.682,130.781,159326.03
05.06.2022 00:00:00 UTC+08:00,130.892,130.996,130.705,130.72,12844.85
06.06.2022 00:00:00 UTC+08:00,130.72,132.301,130.429,132.173,171920.68
07.06.2022 00:00:00 UTC+08:00,132.173,132.997,132.09,132.821,224812.98
08.06.2022 00:00:00 UTC+08:00,132.82,134.53,132.717,134.456,241746.05
09.06.2022 00:00:00 UTC+08:00,134.454,134.555,133.182,134.39,261861.81
10.06.2022 00:00:00 UTC+08:00,134.391,134.48,133.362,134.384,227010.33
12.06.2022 00:00:00 UTC+08:00,134.298,134.85,134.296,134.787,32184.01
13.06.2022 00:00:00 UTC+08:00,134.786,135.196,133.59,134.236,391390.36
14.06.2022 00:00:00 UTC+08:00,134.235,135.586,133.869,135.274,352034.85
15.06.2022 00:00:00 UTC+08:00,135.274,135.304,133.506,134.046,348742.52
16.06.2022 00:00:00 UTC+08:00,134.045,134.675,131.492,132.415,369314.68
17.06.2022 00:00:00 UTC+08:00,132.414,135.421,132.174,134.878,359855.89
19.06.2022 00:00:00 UTC+08:00,134.907,135.381,134.902,135.297,21141.65
20.06.2022 00:00:00 UTC+08:00,135.297,135.44,134.531,135.097,232897.32
21.06.2022 00:00:00 UTC+08:00,135.102,136.708,134.92,136.314,256807.65
22.06.2022 00:00:00 UTC+08:00,136.313,136.625,135.68,135.989,286374.68
23.06.2022 00:00:00 UTC+08:00,135.99,136.197,134.263,134.818,331206.21
24.06.2022 00:00:00 UTC+08:00,134.817,135.398,134.348,135.162,304829.12
26.06.2022 00:00:00 UTC+08:00,134.974,135.216,134.963,135.055,12548.84
27.06.2022 00:00:00 UTC+08:00,135.055,135.55,134.518,135.437,271846.69
28.06.2022 00:00:00 UTC+08:00,135.435,136.382,135.108,136.043,252236.8
29.06.2022 00:00:00 UTC+08:00,136.043,137.002,135.772,136.621,285529.32
30.06.2022 00:00:00 UTC+08:00,136.62,136.806,135.55,135.797,257897.46
01.07.2022 00:00:00 UTC+08:00,135.796,135.985,134.74,135.214,316453.14
03.07.2022 00:00:00 UTC+08:00,135.288,135.314,134.989,135.001,15903.81
04.07.2022 00:00:00 UTC+08:00,134.999,135.973,134.78,135.863,196098.73
05.07.2022 00:00:00 UTC+08:00,135.862,136.359,135.421,135.538,277670.33
06.07.2022 00:00:00 UTC+08:00,135.54,136.128,134.949,135.951,324239.06
07.07.2022 00:00:00 UTC+08:00,135.95,136.219,135.548,135.918,231923.52
08.07.2022 00:00:00 UTC+08:00,135.918,136.565,135.327,136.02,275379.77
10.07.2022 00:00:00 UTC+08:00,135.953,136.354,135.871,136.294,7599.64
11.07.2022 00:00:00 UTC+08:00,136.294,137.752,136.225,137.413,179353.63
12.07.2022 00:00:00 UTC+08:00,137.412,137.532,136.47,136.732,192322.59
13.07.2022 00:00:00 UTC+08:00,136.734,137.867,136.69,137.63,218160.93
14.07.2022 00:00:00 UTC+08:00,137.629,139.387,137.588,138.975,344271.32
15.07.2022 00:00:00 UTC+08:00,138.973,139.087,138.385,138.453,225027.28
17.07.2022 00:00:00 UTC+08:00,138.499,138.568,138.274,138.294,8132.15
18.07.2022 00:00:00 UTC+08:00,138.293,138.455,137.889,138.256,197272.71
19.07.2022 00:00:00 UTC+08:00,138.256,138.391,137.38,138.186,236113.84
20.07.2022 00:00:00 UTC+08:00,138.184,138.471,137.899,138.416,203762.82
21.07.2022 00:00:00 UTC+08:00,138.417,138.875,137.02,137.078,327749.21
22.07.2022 00:00:00 UTC+08:00,137.078,137.953,135.565,135.999,289523.39
24.07.2022 00:00:00 UTC+08:00,136.119,136.416,136.03,136.34,12202.35
25.07.2022 00:00:00 UTC+08:00,136.341,136.788,135.887,136.408,211886.54
26.07.2022 00:00:00 UTC+08:00,136.409,136.988,136.276,136.961,187814.07
27.07.2022 00:00:00 UTC+08:00,136.959,137.462,136.078,136.113,239526.25
28.07.2022 00:00:00 UTC+08:00,136.115,136.417,134.199,134.401,329309.79
29.07.2022 00:00:00 UTC+08:00,134.399,134.674,132.503,133.209,351044.15
31.07.2022 00:00:00 UTC+08:00,133.199,133.562,133.194,133.368,14121.81
01.08.2022 00:00:00 UTC+08:00,133.367,133.409,131.372,131.4,423527.16
02.08.2022 00:00:00 UTC+08:00,131.402,133.601,130.392,133.34,572097.52
03.08.2022 00:00:00 UTC+08:00,133.341,134.546,132.281,133.926,489414.15
04.08.2022 00:00:00 UTC+08:00,133.925,134.422,132.518,132.617,544043.23
05.08.2022 00:00:00 UTC+08:00,132.617,135.499,132.565,134.953,477312.1
07.08.2022 00:00:00 UTC+08:00,135.015,135.308,134.892,135.059,29405.54
08.08.2022 00:00:00 UTC+08:00,135.059,135.58,134.353,134.835,359405.87
09.08.2022 00:00:00 UTC+08:00,134.834,135.199,134.664,135.192,280160.96
10.08.2022 00:00:00 UTC+08:00,135.206,135.3,132.025,132.81,419104.61
11.08.2022 00:00:00 UTC+08:00,132.809,133.308,131.731,133.005,466129.43
12.08.2022 00:00:00 UTC+08:00,133.007,133.892,132.898,133.388,383049.79
14.08.2022 00:00:00 UTC+08:00,133.319,133.594,133.216,133.313,21282.19
15.08.2022 00:00:00 UTC+08:00,133.313,133.538,132.552,133.132,370585.58
16.08.2022 00:00:00 UTC+08:00,133.132,134.682,132.948,134.28,358711.8
17.08.2022 00:00:00 UTC+08:00,134.279,135.497,133.903,134.953,425695.87
18.08.2022 00:00:00 UTC+08:00,134.954,135.9,134.646,135.803,370174.64
19.08.2022 00:00:00 UTC+08:00,135.804,137.228,135.803,136.878,334796.98
21.08.2022 00:00:00 UTC+08:00,136.809,137.076,136.809,137.021,26929.63
22.08.2022 00:00:00 UTC+08:00,137.02,137.647,136.697,137.575,330273.86
23.08.2022 00:00:00 UTC+08:00,137.577,137.705,135.804,136.739,405051.41
24.08.2022 00:00:00 UTC+08:00,136.739,137.241,136.171,137.094,380409.73
25.08.2022 00:00:00 UTC+08:00,137.096,137.196,136.317,136.56,380016.79
26.08.2022 00:00:00 UTC+08:00,136.562,137.755,136.193,137.752,367956.26
28.08.2022 00:00:00 UTC+08:00,137.641,138.208,137.558,138.161,23910.92
29.08.2022 00:00:00 UTC+08:00,138.16,138.999,138.083,138.641,419394.37
30.08.2022 00:00:00 UTC+08:00,138.643,139.076,138.05,138.758,465375.6
31.08.2022 00:00:00 UTC+08:00,138.758,139.444,138.268,139.329,427400.43
01.09.2022 00:00:00 UTC+08:00,139.33,140.27,139.061,140.084,464073.86
02.09.2022 00:00:00 UTC+08:00,140.084,140.798,139.866,140.144,381462.02
04.09.2022 00:00:00 UTC+08:00,140.099,140.55,140.089,140.537,16904.18
05.09.2022 00:00:00 UTC+08:00,140.536,140.659,140.115,140.429,279430.84
06.09.2022 00:00:00 UTC+08:00,140.431,143.589,140.245,143.158,472151.99
07.09.2022 00:00:00 UTC+08:00,143.158,144.989,142.926,144.088,587026.69
08.09.2022 00:00:00 UTC+08:00,144.09,144.555,143.314,143.874,421816.14
09.09.2022 00:00:00 UTC+08:00,143.872,143.957,141.499,142.564,660604.11
11.09.2022 00:00:00 UTC+08:00,142.087,142.755,142.085,142.561,20828.22
12.09.2022 00:00:00 UTC+08:00,142.561,143.493,142.158,142.58,600547.15
13.09.2022 00:00:00 UTC+08:00,142.579,144.955,141.607,144.453,669586.26
14.09.2022 00:00:00 UTC+08:00,144.452,144.849,142.55,142.917,600542.72
15.09.2022 00:00:00 UTC+08:00,142.919,143.799,142.904,143.337,477854.76
16.09.2022 00:00:00 UTC+08:00,143.333,143.689,142.825,142.873,350880.96
18.09.2022 00:00:00 UTC+08:00,142.876,143.121,142.639,142.754,19057.7
19.09.2022 00:00:00 UTC+08:00,142.755,143.643,142.679,143.178,307014.99
20.09.2022 00:00:00 UTC+08:00,143.178,143.92,142.93,143.58,360753.25
21.09.2022 00:00:00 UTC+08:00,143.581,144.7,143.34,144.24,527709.73
22.09.2022 00:00:00 UTC+08:00,144.24,145.901,140.346,142.268,685704.17
23.09.2022 00:00:00 UTC+08:00,142.267,143.457,141.759,143.296,601819.79
25.09.2022 00:00:00 UTC+08:00,143.703,143.703,143.184,143.52,28476.4
26.09.2022 00:00:00 UTC+08:00,143.518,144.784,143.417,144.465,607944.68
27.09.2022 00:00:00 UTC+08:00,144.472,144.902,144.055,144.705,547380.62
28.09.2022 00:00:00 UTC+08:00,144.704,144.848,143.906,144.41,742203.86
29.09.2022 00:00:00 UTC+08:00,144.412,144.81,144.201,144.419,701451.6
30.09.2022 00:00:00 UTC+08:00,144.419,144.808,144.2,144.698,623674.23
02.10.2022 00:00:00 UTC+08:00,144.613,144.886,144.613,144.801,32298
03.10.2022 00:00:00 UTC+08:00,144.805,145.318,144.152,144.522,457436.48
04.10.2022 00:00:00 UTC+08:00,144.522,144.931,143.769,143.852,505959.47
05.10.2022 00:00:00 UTC+08:00,143.852,144.843,143.521,144.436,440480.97
06.10.2022 00:00:00 UTC+08:00,144.433,145.14,144.381,145.042,377399.29
07.10.2022 00:00:00 UTC+08:00,145.044,145.439,144.55,145.218,421920.48
09.10.2022 00:00:00 UTC+08:00,145.309,145.487,145.286,145.461,22749.49
10.10.2022 00:00:00 UTC+08:00,145.461,145.801,145.232,145.668,333452.37
11.10.2022 00:00:00 UTC+08:00,145.668,145.947,145.424,145.888,432776.78
12.10.2022 00:00:00 UTC+08:00,145.887,146.968,145.813,146.773,614947.21
13.10.2022 00:00:00 UTC+08:00,146.774,147.672,146.443,147.306,562517.89
14.10.2022 00:00:00 UTC+08:00,147.308,148.86,147.086,148.725,629913.87
16.10.2022 00:00:00 UTC+08:00,148.544,148.716,148.413,148.635,47126.94
17.10.2022 00:00:00 UTC+08:00,148.635,149.089,148.425,148.971,584154.25
18.10.2022 00:00:00 UTC+08:00,148.97,149.288,148.135,149.211,346972.01
19.10.2022 00:00:00 UTC+08:00,149.211,149.904,149.098,149.825,438533.37
20.10.2022 00:00:00 UTC+08:00,149.824,150.285,149.551,150.172,621777.45
21.10.2022 00:00:00 UTC+08:00,150.172,151.941,146.182,147.569,663990.5
23.10.2022 00:00:00 UTC+08:00,147.63,149.705,145.394,147.615,48675.48
24.10.2022 00:00:00 UTC+08:00,147.615,149.456,147.361,148.887,655486.6
25.10.2022 00:00:00 UTC+08:00,148.884,149.058,147.512,147.978,537823.89
26.10.2022 00:00:00 UTC+08:00,147.977,148.41,146.078,146.084,633419.24
27.10.2022 00:00:00 UTC+08:00,146.082,146.936,145.105,146.277,598149.96
28.10.2022 00:00:00 UTC+08:00,146.281,147.86,145.972,147.464,574619.83
30.10.2022 00:00:00 UTC+08:00,147.752,147.833,147.471,147.812,26625.05
31.10.2022 00:00:00 UTC+08:00,147.813,148.848,147.731,148.733,391770.56
01.11.2022 00:00:00 UTC+08:00,148.733,148.822,146.986,147.911,702797.67
02.11.2022 00:00:00 UTC+08:00,147.913,147.998,145.667,147.889,740464.05
03.11.2022 00:00:00 UTC+08:00,147.888,148.449,147.108,148.388,621686.57
04.11.2022 00:00:00 UTC+08:00,148.376,148.402,146.553,146.625,764476.03
06.11.2022 00:00:00 UTC+08:00,147.173,147.173,146.683,146.841,27575.06
07.11.2022 00:00:00 UTC+08:00,146.843,147.568,146.081,146.624,714636.29
08.11.2022 00:00:00 UTC+08:00,146.624,146.932,145.198,145.292,731893.84
09.11.2022 00:00:00 UTC+08:00,145.292,146.793,145.167,146.199,796825.42
10.11.2022 00:00:00 UTC+08:00,146.198,146.588,140.202,141.734,788787.06
11.11.2022 00:00:00 UTC+08:00,141.736,142.479,138.46,138.762,706411.53
13.11.2022 00:00:00 UTC+08:00,139.099,139.907,139.024,139.607,19335.93
14.11.2022 00:00:00 UTC+08:00,139.609,140.793,138.794,140.093,585530.27
15.11.2022 00:00:00 UTC+08:00,140.092,140.624,137.671,138.96,1086209.52
16.11.2022 00:00:00 UTC+08:00,138.955,140.288,138.862,139.324,970465.46
17.11.2022 00:00:00 UTC+08:00,139.326,140.736,138.874,140.42,819973.52
18.11.2022 00:00:00 UTC+08:00,140.422,140.498,139.631,140.341,742492.58
20.11.2022 00:00:00 UTC+08:00,140.267,140.405,140.157,140.26,26106.29
21.11.2022 00:00:00 UTC+08:00,140.261,142.251,140.189,142.089,561878.17
22.11.2022 00:00:00 UTC+08:00,142.087,142.24,141.082,141.159,689582.55
23.11.2022 00:00:00 UTC+08:00,141.159,141.61,139.162,139.246,721372.22
24.11.2022 00:00:00 UTC+08:00,139.242,139.491,138.049,138.602,655285.54
25.11.2022 00:00:00 UTC+08:00,138.602,139.594,138.369,139.072,692152.52
27.11.2022 00:00:00 UTC+08:00,139.199,139.418,139.008,139.373,18781.07
28.11.2022 00:00:00 UTC+08:00,139.374,139.375,137.497,138.72,823095.02
29.11.2022 00:00:00 UTC+08:00,138.719,139.35,137.864,138.749,807046.19
30.11.2022 00:00:00 UTC+08:00,138.749,139.892,137.259,137.355,732783.51
01.12.2022 00:00:00 UTC+08:00,137.355,137.538,135.033,135.149,789691.84
02.12.2022 00:00:00 UTC+08:00,135.148,135.981,133.618,134.271,785655.98
04.12.2022 00:00:00 UTC+08:00,134.479,134.593,134.247,134.475,15284.45
05.12.2022 00:00:00 UTC+08:00,134.479,136.859,134.127,136.581,550423.37
06.12.2022 00:00:00 UTC+08:00,136.576,137.426,135.96,136.886,657069.72
07.12.2022 00:00:00 UTC+08:00,136.883,137.854,136.215,136.38,888935.7
08.12.2022 00:00:00 UTC+08:00,136.378,137.243,136.27,136.638,753689.91
09.12.2022 00:00:00 UTC+08:00,136.635,136.909,135.602,136.543,774338.95
11.12.2022 00:00:00 UTC+08:00,136.464,136.832,136.419,136.714,23703.73
12.12.2022 00:00:00 UTC+08:00,136.715,137.848,136.617,137.51,671468.05
13.12.2022 00:00:00 UTC+08:00,137.511,137.969,134.65,135.573,787346.07
14.12.2022 00:00:00 UTC+08:00,135.573,135.987,134.509,135.363,795738.5
15.12.2022 00:00:00 UTC+08:00,135.363,138.171,135.281,137.747,718694.17
16.12.2022 00:00:00 UTC+08:00,137.746,137.786,136.293,136.669,597612.58
18.12.2022 00:00:00 UTC+08:00,135.813,136.604,135.813,136.568,24694.97
19.12.2022 00:00:00 UTC+08:00,136.568,137.159,135.749,136.972,374353.28
20.12.2022 00:00:00 UTC+08:00,136.971,137.472,130.566,131.888,846300.52
21.12.2022 00:00:00 UTC+08:00,131.89,132.526,131.491,132.393,550882.67
22.12.2022 00:00:00 UTC+08:00,132.394,132.721,131.641,132.373,616242.14
23.12.2022 00:00:00 UTC+08:00,132.373,133.136,132.291,132.872,546506.57
25.12.2022 00:00:00 UTC+08:00,132.703,132.819,132.646,132.754,746.5
26.12.2022 00:00:00 UTC+08:00,132.754,133.19,132.305,132.763,133077.41
27.12.2022 00:00:00 UTC+08:00,132.762,133.592,132.632,133.486,377403.93
28.12.2022 00:00:00 UTC+08:00,133.487,134.498,133.397,134.028,368852.47
29.12.2022 00:00:00 UTC+08:00,134.028,134.195,132.864,132.917,476143.13
30.12.2022 00:00:00 UTC+08:00,132.918,132.957,130.776,131.072,691343.29
