Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
11.03.2021 00:00:00 UTC+08:00,108.451,108.811,108.355,108.573,122414.55
12.03.2021 00:00:00 UTC+08:00,108.572,109.165,108.516,108.999,109977.22
14.03.2021 00:00:00 UTC+08:00,108.981,109.146,108.927,109.116,7047.95
15.03.2021 00:00:00 UTC+08:00,109.116,109.364,108.914,109.126,101707.75
16.03.2021 00:00:00 UTC+08:00,109.125,109.287,108.771,109.03,96577.15
17.03.2021 00:00:00 UTC+08:00,109.03,109.325,108.702,108.899,105920.03
18.03.2021 00:00:00 UTC+08:00,108.899,109.303,108.624,108.932,130598.07
19.03.2021 00:00:00 UTC+08:00,108.93,109.128,108.607,108.837,106557.63
21.03.2021 00:00:00 UTC+08:00,108.616,108.934,108.582,108.873,6799.12
22.03.2021 00:00:00 UTC+08:00,108.875,108.955,108.618,108.778,88123.7
23.03.2021 00:00:00 UTC+08:00,108.778,108.873,108.405,108.522,93856.75
24.03.2021 00:00:00 UTC+08:00,108.518,108.956,108.45,108.79,93041.8
25.03.2021 00:00:00 UTC+08:00,108.788,109.236,108.787,109.178,89789.55
26.03.2021 00:00:00 UTC+08:00,109.177,109.847,109.129,109.613,88617.42
28.03.2021 00:00:00 UTC+08:00,109.717,109.803,109.639,109.792,5150.39
29.03.2021 00:00:00 UTC+08:00,109.791,109.884,109.372,109.835,73509.77
30.03.2021 00:00:00 UTC+08:00,109.837,110.426,109.786,110.305,88796.22
31.03.2021 00:00:00 UTC+08:00,110.306,110.965,110.273,110.758,104916.2
01.04.2021 00:00:00 UTC+08:00,110.758,110.847,110.545,110.612,82391.13
02.04.2021 00:00:00 UTC+08:00,110.612,110.748,110.373,110.638,92399.45
04.04.2021 00:00:00 UTC+08:00,110.613,110.75,110.613,110.678,6698.81
05.04.2021 00:00:00 UTC+08:00,110.679,110.721,109.959,110.194,54688.43
06.04.2021 00:00:00 UTC+08:00,110.195,110.551,109.669,109.796,97379.67
07.04.2021 00:00:00 UTC+08:00,109.796,109.941,109.578,109.856,94141.35
08.04.2021 00:00:00 UTC+08:00,109.856,109.903,108.997,109.33,95329.29
09.04.2021 00:00:00 UTC+08:00,109.332,109.96,109.213,109.65,79042.24
11.04.2021 00:00:00 UTC+08:00,109.666,109.753,109.613,109.721,2806.52
12.04.2021 00:00:00 UTC+08:00,109.72,109.77,109.245,109.381,73503.03
13.04.2021 00:00:00 UTC+08:00,109.381,109.751,108.887,108.924,100044.44
14.04.2021 00:00:00 UTC+08:00,108.924,109.094,108.751,108.893,83165.49
15.04.2021 00:00:00 UTC+08:00,108.893,108.957,108.611,108.69,81183
16.04.2021 00:00:00 UTC+08:00,108.69,108.964,108.61,108.75,74041.87
18.04.2021 00:00:00 UTC+08:00,108.768,108.834,108.667,108.722,3791.54
19.04.2021 00:00:00 UTC+08:00,108.723,108.767,108.008,108.108,96575.16
20.04.2021 00:00:00 UTC+08:00,108.108,108.548,107.97,108.132,99207.83
21.04.2021 00:00:00 UTC+08:00,108.132,108.28,107.874,108.042,80462.31
22.04.2021 00:00:00 UTC+08:00,108.042,108.231,107.813,107.986,89801.88
23.04.2021 00:00:00 UTC+08:00,107.986,108.146,107.476,107.864,78258.89
25.04.2021 00:00:00 UTC+08:00,107.907,107.962,107.863,107.882,2960.13
26.04.2021 00:00:00 UTC+08:00,107.881,108.209,107.64,108.198,87520.88
27.04.2021 00:00:00 UTC+08:00,108.199,108.777,108.099,108.75,83193.76
28.04.2021 00:00:00 UTC+08:00,108.749,109.077,108.5,108.506,95357.97
29.04.2021 00:00:00 UTC+08:00,108.505,109.223,108.435,108.906,84813.28
30.04.2021 00:00:00 UTC+08:00,108.904,109.364,108.711,109.296,80353.4
02.05.2021 00:00:00 UTC+08:00,109.283,109.353,109.272,109.287,1855.18
03.05.2021 00:00:00 UTC+08:00,109.285,109.696,108.895,109.087,71707.31
04.05.2021 00:00:00 UTC+08:00,109.088,109.488,109.042,109.332,86267.55
05.05.2021 00:00:00 UTC+08:00,109.331,109.48,109.143,109.22,76269.92
06.05.2021 00:00:00 UTC+08:00,109.22,109.428,109,109.051,96108.97
07.05.2021 00:00:00 UTC+08:00,109.05,109.287,108.337,108.565,106136.7
09.05.2021 00:00:00 UTC+08:00,108.55,108.619,108.467,108.573,4035.64
10.05.2021 00:00:00 UTC+08:00,108.574,109.056,108.556,108.846,92521.67
11.05.2021 00:00:00 UTC+08:00,108.848,108.982,108.349,108.716,90378.38
12.05.2021 00:00:00 UTC+08:00,108.715,109.708,108.661,109.662,117296.21
13.05.2021 00:00:00 UTC+08:00,109.664,109.784,109.405,109.517,92003.2
14.05.2021 00:00:00 UTC+08:00,109.517,109.656,109.186,109.322,71849.35
16.05.2021 00:00:00 UTC+08:00,109.26,109.423,109.184,109.419,2631.91
17.05.2021 00:00:00 UTC+08:00,109.42,109.501,109.073,109.24,69007.6
18.05.2021 00:00:00 UTC+08:00,109.241,109.283,108.83,108.867,71008.34
19.05.2021 00:00:00 UTC+08:00,108.868,109.335,108.571,109.262,105950.79
20.05.2021 00:00:00 UTC+08:00,109.261,109.296,108.748,108.861,77085.45
21.05.2021 00:00:00 UTC+08:00,108.862,109.004,108.609,108.929,69796.86
23.05.2021 00:00:00 UTC+08:00,108.895,108.995,108.88,108.916,2568.67
24.05.2021 00:00:00 UTC+08:00,108.914,108.991,108.695,108.851,65488.25
25.05.2021 00:00:00 UTC+08:00,108.847,109.07,108.559,108.791,81961.47
26.05.2021 00:00:00 UTC+08:00,108.794,109.178,108.723,109.17,72989.83
27.05.2021 00:00:00 UTC+08:00,109.171,109.923,109.036,109.809,92898.82
28.05.2021 00:00:00 UTC+08:00,109.81,110.198,109.742,109.809,81779.07
30.05.2021 00:00:00 UTC+08:00,109.798,109.934,109.798,109.908,1812.67
31.05.2021 00:00:00 UTC+08:00,109.908,109.935,109.351,109.492,55638.26
01.06.2021 00:00:00 UTC+08:00,109.493,109.706,109.33,109.495,74376.84
02.06.2021 00:00:00 UTC+08:00,109.495,109.884,109.481,109.596,66413.36
03.06.2021 00:00:00 UTC+08:00,109.595,110.329,109.565,110.29,73490.9
04.06.2021 00:00:00 UTC+08:00,110.291,110.328,109.363,109.476,75752.33
06.06.2021 00:00:00 UTC+08:00,109.58,109.635,109.411,109.619,2184.56
07.06.2021 00:00:00 UTC+08:00,109.618,109.637,109.187,109.273,70664.06
08.06.2021 00:00:00 UTC+08:00,109.272,109.558,109.198,109.47,65654.83
09.06.2021 00:00:00 UTC+08:00,109.47,109.66,109.224,109.613,64563.67
10.06.2021 00:00:00 UTC+08:00,109.614,109.794,109.305,109.393,95367.03
11.06.2021 00:00:00 UTC+08:00,109.393,109.842,109.317,109.621,74360.05
13.06.2021 00:00:00 UTC+08:00,109.601,109.734,109.601,109.714,2829.4
14.06.2021 00:00:00 UTC+08:00,109.715,110.098,109.611,110.042,66212.31
15.06.2021 00:00:00 UTC+08:00,110.043,110.166,109.986,110.082,63918.6
16.06.2021 00:00:00 UTC+08:00,110.081,110.8,109.803,110.77,95239.2
17.06.2021 00:00:00 UTC+08:00,110.772,110.822,110.166,110.325,108964.04
18.06.2021 00:00:00 UTC+08:00,110.324,110.482,109.941,110.137,111781.41
20.06.2021 00:00:00 UTC+08:00,110.147,110.284,110.147,110.203,3464.2
21.06.2021 00:00:00 UTC+08:00,110.204,110.38,109.714,110.377,118475.1
22.06.2021 00:00:00 UTC+08:00,110.378,110.791,110.211,110.653,82877.14
23.06.2021 00:00:00 UTC+08:00,110.653,111.105,110.645,111.012,91895.66
24.06.2021 00:00:00 UTC+08:00,111.013,111.114,110.689,110.919,83083.95
25.06.2021 00:00:00 UTC+08:00,110.92,110.983,110.48,110.74,66847.43
27.06.2021 00:00:00 UTC+08:00,110.729,110.858,110.729,110.81,2734
28.06.2021 00:00:00 UTC+08:00,110.81,110.976,110.496,110.605,76609.33
29.06.2021 00:00:00 UTC+08:00,110.605,110.759,110.431,110.534,80029.8
30.06.2021 00:00:00 UTC+08:00,110.535,111.137,110.419,111.13,93128.96
01.07.2021 00:00:00 UTC+08:00,111.131,111.639,111.026,111.571,85902.97
02.07.2021 00:00:00 UTC+08:00,111.571,111.657,110.95,111.01,82052.96
04.07.2021 00:00:00 UTC+08:00,110.9,111.157,110.9,111.14,4528.12
05.07.2021 00:00:00 UTC+08:00,111.141,111.189,110.796,110.916,99177.25
06.07.2021 00:00:00 UTC+08:00,110.917,110.929,110.521,110.601,91875.08
07.07.2021 00:00:00 UTC+08:00,110.601,110.816,110.394,110.635,97648.95
08.07.2021 00:00:00 UTC+08:00,110.634,110.648,109.533,109.801,135331.57
09.07.2021 00:00:00 UTC+08:00,109.802,110.257,109.761,110.094,97619.52
11.07.2021 00:00:00 UTC+08:00,110.115,110.246,110.101,110.216,4343.49
12.07.2021 00:00:00 UTC+08:00,110.217,110.403,109.976,110.328,74606.41
13.07.2021 00:00:00 UTC+08:00,110.329,110.646,110.197,110.597,95384.9
14.07.2021 00:00:00 UTC+08:00,110.597,110.698,109.927,109.996,89332
15.07.2021 00:00:00 UTC+08:00,109.996,110.088,109.713,109.78,89921.35
16.07.2021 00:00:00 UTC+08:00,109.777,110.341,109.731,110.066,81475.19
18.07.2021 00:00:00 UTC+08:00,110.026,110.097,109.849,109.876,5042.73
19.07.2021 00:00:00 UTC+08:00,109.876,110.033,109.063,109.528,109857.87
20.07.2021 00:00:00 UTC+08:00,109.528,109.956,109.328,109.919,124807.18
21.07.2021 00:00:00 UTC+08:00,109.917,110.387,109.8,110.248,103602.5
22.07.2021 00:00:00 UTC+08:00,110.248,110.357,110.013,110.141,91160.95
23.07.2021 00:00:00 UTC+08:00,110.141,110.592,110.112,110.508,76539.43
25.07.2021 00:00:00 UTC+08:00,110.466,110.568,110.463,110.546,2072.3
26.07.2021 00:00:00 UTC+08:00,110.543,110.583,110.116,110.306,92377.71
27.07.2021 00:00:00 UTC+08:00,110.307,110.329,109.583,109.806,126027.18
28.07.2021 00:00:00 UTC+08:00,109.807,110.288,109.743,109.891,110442.55
29.07.2021 00:00:00 UTC+08:00,109.89,109.911,109.401,109.41,95104.88
30.07.2021 00:00:00 UTC+08:00,109.41,109.826,109.36,109.672,84271.45
01.08.2021 00:00:00 UTC+08:00,109.669,109.77,109.55,109.714,2866.85
02.08.2021 00:00:00 UTC+08:00,109.712,109.745,109.186,109.27,84396.32
03.08.2021 00:00:00 UTC+08:00,109.271,109.333,108.875,108.991,85957.81
04.08.2021 00:00:00 UTC+08:00,108.989,109.673,108.721,109.534,100127.52
05.08.2021 00:00:00 UTC+08:00,109.534,109.789,109.403,109.751,82298.03
06.08.2021 00:00:00 UTC+08:00,109.753,110.356,109.698,110.199,82736.05
08.08.2021 00:00:00 UTC+08:00,110.296,110.306,110.188,110.262,6296.41
09.08.2021 00:00:00 UTC+08:00,110.263,110.352,110.026,110.321,70316.35
10.08.2021 00:00:00 UTC+08:00,110.322,110.601,110.301,110.598,72971.75
11.08.2021 00:00:00 UTC+08:00,110.598,110.801,110.307,110.376,76780.53
12.08.2021 00:00:00 UTC+08:00,110.374,110.546,110.315,110.401,61818.11
13.08.2021 00:00:00 UTC+08:00,110.402,110.458,109.544,109.562,54606.53
15.08.2021 00:00:00 UTC+08:00,109.599,109.751,109.553,109.627,5108.81
16.08.2021 00:00:00 UTC+08:00,109.627,109.627,109.113,109.3,75660.48
17.08.2021 00:00:00 UTC+08:00,109.299,109.654,109.116,109.538,80371.77
18.08.2021 00:00:00 UTC+08:00,109.537,110.064,109.478,109.84,75785.16
19.08.2021 00:00:00 UTC+08:00,109.84,110.228,109.483,109.769,103392.17
20.08.2021 00:00:00 UTC+08:00,109.769,109.885,109.569,109.7,70691.61
22.08.2021 00:00:00 UTC+08:00,109.73,109.881,109.659,109.84,4780.03
23.08.2021 00:00:00 UTC+08:00,109.841,110.146,109.649,109.676,85533.98
24.08.2021 00:00:00 UTC+08:00,109.676,109.881,109.412,109.73,71782.52
25.08.2021 00:00:00 UTC+08:00,109.727,110.124,109.684,109.978,84777.67
26.08.2021 00:00:00 UTC+08:00,109.978,110.229,109.926,110.048,77832.11
27.08.2021 00:00:00 UTC+08:00,110.048,110.267,109.762,109.762,78615.52
29.08.2021 00:00:00 UTC+08:00,109.848,109.876,109.77,109.863,2025.47
30.08.2021 00:00:00 UTC+08:00,109.862,109.982,109.702,109.945,44707.41
31.08.2021 00:00:00 UTC+08:00,109.946,110.079,109.585,110.056,92161.76
01.09.2021 00:00:00 UTC+08:00,110.056,110.419,109.88,110.093,87367.85
02.09.2021 00:00:00 UTC+08:00,110.092,110.122,109.913,109.946,62143.26
03.09.2021 00:00:00 UTC+08:00,109.946,110.072,109.59,109.677,81949.36
05.09.2021 00:00:00 UTC+08:00,109.689,109.786,109.655,109.78,2737.06
06.09.2021 00:00:00 UTC+08:00,109.779,109.946,109.746,109.824,61803.62
07.09.2021 00:00:00 UTC+08:00,109.823,110.323,109.685,110.297,85954.47
08.09.2021 00:00:00 UTC+08:00,110.297,110.446,110.141,110.22,72969.18
09.09.2021 00:00:00 UTC+08:00,110.22,110.272,109.62,109.772,79955.98
10.09.2021 00:00:00 UTC+08:00,109.771,109.991,109.695,109.892,66358.52
12.09.2021 00:00:00 UTC+08:00,109.873,109.928,109.8,109.916,3288.62
13.09.2021 00:00:00 UTC+08:00,109.916,110.158,109.888,109.995,61400.35
14.09.2021 00:00:00 UTC+08:00,109.995,110.161,109.526,109.715,73634.57
15.09.2021 00:00:00 UTC+08:00,109.714,109.743,109.112,109.383,76336.76
16.09.2021 00:00:00 UTC+08:00,109.382,109.827,109.212,109.697,76504.99
17.09.2021 00:00:00 UTC+08:00,109.697,110.08,109.667,109.896,68918.4
19.09.2021 00:00:00 UTC+08:00,109.887,109.999,109.876,109.979,1548.21
20.09.2021 00:00:00 UTC+08:00,109.978,110.036,109.321,109.436,88737.52
21.09.2021 00:00:00 UTC+08:00,109.435,109.705,109.133,109.152,88256.4
22.09.2021 00:00:00 UTC+08:00,109.152,109.9,109.119,109.823,109152.79
23.09.2021 00:00:00 UTC+08:00,109.822,110.348,109.755,110.328,73194.48
24.09.2021 00:00:00 UTC+08:00,110.328,110.794,110.311,110.686,73934.62
26.09.2021 00:00:00 UTC+08:00,110.626,110.797,110.619,110.766,2632.97
27.09.2021 00:00:00 UTC+08:00,110.766,111.064,110.533,110.963,97373.84
28.09.2021 00:00:00 UTC+08:00,110.963,111.638,110.934,111.528,111283.06
29.09.2021 00:00:00 UTC+08:00,111.526,112.048,111.204,111.936,105400.55
30.09.2021 00:00:00 UTC+08:00,111.936,112.078,111.238,111.464,108347
01.10.2021 00:00:00 UTC+08:00,111.463,111.487,110.905,110.997,117873.04
03.10.2021 00:00:00 UTC+08:00,110.893,111.026,110.891,110.949,4021.09
04.10.2021 00:00:00 UTC+08:00,110.949,111.301,110.821,110.969,117323.41
05.10.2021 00:00:00 UTC+08:00,110.968,111.562,110.869,111.486,104716.99
06.10.2021 00:00:00 UTC+08:00,111.485,111.787,111.199,111.406,115724.01
07.10.2021 00:00:00 UTC+08:00,111.404,111.675,111.228,111.661,83708.55
08.10.2021 00:00:00 UTC+08:00,111.661,112.252,111.51,112.215,97831.81
10.10.2021 00:00:00 UTC+08:00,112.098,112.326,112.098,112.274,3512.76
11.10.2021 00:00:00 UTC+08:00,112.273,113.413,112.174,113.39,83895.55
12.10.2021 00:00:00 UTC+08:00,113.387,113.786,113,113.537,126616.74
13.10.2021 00:00:00 UTC+08:00,113.537,113.804,113.21,113.307,115705.83
14.10.2021 00:00:00 UTC+08:00,113.307,113.886,113.276,113.832,96121.21
15.10.2021 00:00:00 UTC+08:00,113.831,114.462,113.81,114.228,103862.62
17.10.2021 00:00:00 UTC+08:00,114.213,114.362,114.147,114.332,9667.08
18.10.2021 00:00:00 UTC+08:00,114.331,114.451,114.014,114.288,128262.98
19.10.2021 00:00:00 UTC+08:00,114.286,114.58,113.878,114.545,101623.17
20.10.2021 00:00:00 UTC+08:00,114.544,114.7,114.079,114.387,113961.85
21.10.2021 00:00:00 UTC+08:00,114.386,114.407,113.648,113.849,119422.38
22.10.2021 00:00:00 UTC+08:00,113.846,114.206,113.413,113.486,111909.63
24.10.2021 00:00:00 UTC+08:00,113.551,113.692,113.46,113.668,4786.04
25.10.2021 00:00:00 UTC+08:00,113.669,113.922,113.513,113.763,106801.68
26.10.2021 00:00:00 UTC+08:00,113.763,114.312,113.718,114.183,92090.11
27.10.2021 00:00:00 UTC+08:00,114.183,114.22,113.387,113.771,127942.3
28.10.2021 00:00:00 UTC+08:00,113.77,113.866,113.255,113.614,141047.28
29.10.2021 00:00:00 UTC+08:00,113.617,114.095,113.392,113.965,149138.66
31.10.2021 00:00:00 UTC+08:00,114.048,114.255,114.046,114.236,4335.73
01.11.2021 00:00:00 UTC+08:00,114.236,114.442,113.938,114.09,106736.18
02.11.2021 00:00:00 UTC+08:00,114.089,114.132,113.461,113.965,123337.95
03.11.2021 00:00:00 UTC+08:00,113.964,114.217,113.72,114.068,124629.97
04.11.2021 00:00:00 UTC+08:00,114.068,114.277,113.506,113.834,124563.79
05.11.2021 00:00:00 UTC+08:00,113.833,114.029,113.299,113.317,133899.81
07.11.2021 00:00:00 UTC+08:00,113.347,113.527,113.347,113.476,3400.77
08.11.2021 00:00:00 UTC+08:00,113.474,113.665,113.079,113.255,99354.27
09.11.2021 00:00:00 UTC+08:00,113.254,113.26,112.723,112.913,130277.49
10.11.2021 00:00:00 UTC+08:00,112.914,114.015,112.774,113.906,141747.02
11.11.2021 00:00:00 UTC+08:00,113.905,114.155,113.805,114.044,80695.3
12.11.2021 00:00:00 UTC+08:00,114.042,114.3,113.76,113.846,101004.19
14.11.2021 00:00:00 UTC+08:00,113.919,114.045,113.909,113.983,2674.59
15.11.2021 00:00:00 UTC+08:00,113.981,114.214,113.751,114.131,88628.78
16.11.2021 00:00:00 UTC+08:00,114.129,114.969,114.101,114.904,113767.6
17.11.2021 00:00:00 UTC+08:00,114.903,114.947,113.931,114.189,114352.88
18.11.2021 00:00:00 UTC+08:00,114.19,114.485,113.876,114.284,106751.92
19.11.2021 00:00:00 UTC+08:00,114.282,114.538,113.585,113.948,146937.85
21.11.2021 00:00:00 UTC+08:00,113.924,114.142,113.924,114.14,5829.78
22.11.2021 00:00:00 UTC+08:00,114.142,114.96,114.02,114.789,116944.28
23.11.2021 00:00:00 UTC+08:00,114.788,115.218,114.481,115.142,135830.37
24.11.2021 00:00:00 UTC+08:00,115.141,115.522,114.825,115.408,128406.29
25.11.2021 00:00:00 UTC+08:00,115.407,115.446,115.029,115.074,99885.34
26.11.2021 00:00:00 UTC+08:00,115.074,115.113,113.052,113.254,244548.42
28.11.2021 00:00:00 UTC+08:00,113.676,113.87,113.318,113.721,20138.95
29.11.2021 00:00:00 UTC+08:00,113.719,113.955,112.988,113.804,184516.98
30.11.2021 00:00:00 UTC+08:00,113.804,113.89,112.53,113.3,263512.25
01.12.2021 00:00:00 UTC+08:00,113.3,113.626,112.621,112.882,179526.11
02.12.2021 00:00:00 UTC+08:00,112.879,113.33,112.705,113.022,161484.42
03.12.2021 00:00:00 UTC+08:00,113.021,113.611,112.558,112.711,156931.51
05.12.2021 00:00:00 UTC+08:00,112.841,113.079,112.824,113.042,6218.29
06.12.2021 00:00:00 UTC+08:00,113.044,113.553,112.848,113.466,116400.92
07.12.2021 00:00:00 UTC+08:00,113.468,113.778,113.398,113.527,99346.91
08.12.2021 00:00:00 UTC+08:00,113.527,113.954,113.31,113.682,123138.88
09.12.2021 00:00:00 UTC+08:00,113.684,113.81,113.271,113.438,90263.93
10.12.2021 00:00:00 UTC+08:00,113.439,113.791,113.22,113.374,116066.18
12.12.2021 00:00:00 UTC+08:00,113.267,113.516,113.247,113.51,6711.72
13.12.2021 00:00:00 UTC+08:00,113.513,113.724,113.37,113.577,78368.19
14.12.2021 00:00:00 UTC+08:00,113.578,113.757,113.427,113.738,105792.3
15.12.2021 00:00:00 UTC+08:00,113.739,114.272,113.627,114.143,118785.18
16.12.2021 00:00:00 UTC+08:00,114.142,114.247,113.559,113.664,121843.67
17.12.2021 00:00:00 UTC+08:00,113.664,113.857,113.138,113.672,127275.74
19.12.2021 00:00:00 UTC+08:00,113.56,113.714,113.51,113.516,6719.4
20.12.2021 00:00:00 UTC+08:00,113.516,113.731,113.325,113.664,130037.59
21.12.2021 00:00:00 UTC+08:00,113.664,114.219,113.552,113.991,84115
22.12.2021 00:00:00 UTC+08:00,113.993,114.369,113.993,114.126,74253.4
23.12.2021 00:00:00 UTC+08:00,114.126,114.474,114.105,114.461,74031.1
24.12.2021 00:00:00 UTC+08:00,114.461,114.512,114.274,114.274,111700.51
26.12.2021 00:00:00 UTC+08:00,114.32,114.419,114.308,114.34,3417.17
27.12.2021 00:00:00 UTC+08:00,114.34,114.914,114.319,114.791,43981.3
28.12.2021 00:00:00 UTC+08:00,114.791,114.949,114.704,114.768,56445.03
29.12.2021 00:00:00 UTC+08:00,114.767,115.037,114.666,114.947,66294.55
30.12.2021 00:00:00 UTC+08:00,114.949,115.206,114.944,115.065,64680.54
31.12.2021 00:00:00 UTC+08:00,115.063,115.196,115.004,115.091,47599.32
