Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
12.03.2024 00:00:00 UTC+08:00,146.74,148.193,146.625,147.627,419320.2
13.03.2024 00:00:00 UTC+08:00,147.626,148.05,147.239,147.596,373127.9
14.03.2024 00:00:00 UTC+08:00,147.595,148.384,147.44,148.311,419113.94
15.03.2024 00:00:00 UTC+08:00,148.309,149.169,148.035,149.118,331701.59
17.03.2024 00:00:00 UTC+08:00,149.025,149.176,148.942,148.961,11936.76
18.03.2024 00:00:00 UTC+08:00,148.958,149.334,148.913,149.162,302653.1
19.03.2024 00:00:00 UTC+08:00,149.154,151.069,149.021,151.031,357127.93
20.03.2024 00:00:00 UTC+08:00,151.025,151.821,150.683,150.746,412948.31
21.03.2024 00:00:00 UTC+08:00,150.741,151.758,150.267,151.639,304802.32
22.03.2024 00:00:00 UTC+08:00,151.631,151.869,151.007,151.453,333518.05
24.03.2024 00:00:00 UTC+08:00,151.439,151.492,151.088,151.317,13912.45
25.03.2024 00:00:00 UTC+08:00,151.316,151.549,151.058,151.386,315061.43
26.03.2024 00:00:00 UTC+08:00,151.384,151.608,151.211,151.527,280220.82
27.03.2024 00:00:00 UTC+08:00,151.527,151.974,151.03,151.301,419744.79
28.03.2024 00:00:00 UTC+08:00,151.299,151.549,151.154,151.453,240207.42
29.03.2024 00:00:00 UTC+08:00,151.453,151.503,151.181,151.378,106032.31
31.03.2024 00:00:00 UTC+08:00,151.346,151.434,151.229,151.409,14763.91
01.04.2024 00:00:00 UTC+08:00,151.408,151.778,151.253,151.601,265405.01
02.04.2024 00:00:00 UTC+08:00,151.6,151.806,151.468,151.552,288588.62
03.04.2024 00:00:00 UTC+08:00,151.551,151.957,151.447,151.587,267938.36
04.04.2024 00:00:00 UTC+08:00,151.587,151.773,151.126,151.301,310150.39
05.04.2024 00:00:00 UTC+08:00,151.298,151.754,150.813,151.641,356309.74
07.04.2024 00:00:00 UTC+08:00,151.701,151.73,151.596,151.688,14119.66
08.04.2024 00:00:00 UTC+08:00,151.688,151.946,151.677,151.839,211958.75
09.04.2024 00:00:00 UTC+08:00,151.838,151.941,151.575,151.784,259790.98
10.04.2024 00:00:00 UTC+08:00,151.781,153.241,151.685,152.959,359937.49
11.04.2024 00:00:00 UTC+08:00,152.96,153.322,152.762,153.198,274623.89
12.04.2024 00:00:00 UTC+08:00,153.198,153.388,152.598,153.332,215335.25
14.04.2024 00:00:00 UTC+08:00,153.111,153.328,152.982,153.314,12100.05
15.04.2024 00:00:00 UTC+08:00,153.312,154.45,153.285,154.221,246250.13
16.04.2024 00:00:00 UTC+08:00,154.222,154.789,153.903,154.703,258048.66
17.04.2024 00:00:00 UTC+08:00,154.704,154.739,154.163,154.344,246792.6
18.04.2024 00:00:00 UTC+08:00,154.344,154.683,153.964,154.619,208298.79
19.04.2024 00:00:00 UTC+08:00,154.618,154.677,153.596,154.669,270130.35
21.04.2024 00:00:00 UTC+08:00,154.657,154.704,154.48,154.643,10826.33
22.04.2024 00:00:00 UTC+08:00,154.644,154.87,154.588,154.818,145591.41
23.04.2024 00:00:00 UTC+08:00,154.817,154.878,154.555,154.753,163093.29
24.04.2024 00:00:00 UTC+08:00,154.753,155.378,154.745,155.273,189340.03
25.04.2024 00:00:00 UTC+08:00,155.272,155.751,155.249,155.625,237537.93
26.04.2024 00:00:00 UTC+08:00,155.626,158.451,154.973,158.352,289784.88
28.04.2024 00:00:00 UTC+08:00,157.941,158.441,157.862,158.206,24892.17
29.04.2024 00:00:00 UTC+08:00,158.204,160.241,154.535,156.339,522518.19
30.04.2024 00:00:00 UTC+08:00,156.328,157.853,156.17,157.751,260522.78
01.05.2024 00:00:00 UTC+08:00,157.75,157.99,153.015,155.733,298629.05
02.05.2024 00:00:00 UTC+08:00,155.733,156.29,152.885,153.142,392438.91
03.05.2024 00:00:00 UTC+08:00,153.141,153.451,151.862,153.078,329728.31
05.05.2024 00:00:00 UTC+08:00,153.105,153.707,152.832,153.664,15958.71
06.05.2024 00:00:00 UTC+08:00,153.665,154.286,153.326,154.248,201958.12
07.05.2024 00:00:00 UTC+08:00,154.248,154.848,153.878,154.778,244807.47
08.05.2024 00:00:00 UTC+08:00,154.777,155.689,154.694,155.382,215659.45
09.05.2024 00:00:00 UTC+08:00,155.38,155.953,155.159,155.398,198512.35
10.05.2024 00:00:00 UTC+08:00,155.4,155.908,155.367,155.799,185891.66
12.05.2024 00:00:00 UTC+08:00,155.762,155.84,155.705,155.838,12891.22
13.05.2024 00:00:00 UTC+08:00,155.839,156.267,155.51,156.235,168985.6
14.05.2024 00:00:00 UTC+08:00,156.235,156.792,156.233,156.526,172571.29
15.05.2024 00:00:00 UTC+08:00,156.527,156.563,154.163,154.304,313127.1
16.05.2024 00:00:00 UTC+08:00,154.305,155.54,153.602,155.404,289473.34
17.05.2024 00:00:00 UTC+08:00,155.401,155.982,155.249,155.72,189093.18
19.05.2024 00:00:00 UTC+08:00,155.651,155.827,155.572,155.77,8539.63
20.05.2024 00:00:00 UTC+08:00,155.77,156.407,155.5,156.407,186928.69
21.05.2024 00:00:00 UTC+08:00,156.407,156.552,155.849,156.275,333903.64
22.05.2024 00:00:00 UTC+08:00,156.277,156.852,156.15,156.738,191681.05
23.05.2024 00:00:00 UTC+08:00,156.74,157.201,156.531,156.997,214734.05
24.05.2024 00:00:00 UTC+08:00,156.999,157.15,156.826,157.003,153942.21
26.05.2024 00:00:00 UTC+08:00,157.12,157.12,156.798,156.871,6494.93
27.05.2024 00:00:00 UTC+08:00,156.872,156.962,156.67,156.844,124202.18
28.05.2024 00:00:00 UTC+08:00,156.844,157.293,156.583,157.276,187686.41
29.05.2024 00:00:00 UTC+08:00,157.277,157.712,156.9,157.634,193888.6
30.05.2024 00:00:00 UTC+08:00,157.635,157.635,156.375,156.995,319019.43
31.05.2024 00:00:00 UTC+08:00,156.994,157.37,156.563,157.35,273700.92
02.06.2024 00:00:00 UTC+08:00,157.261,157.343,157.134,157.186,9842.03
03.06.2024 00:00:00 UTC+08:00,157.185,157.481,155.953,156.097,284726.67
04.06.2024 00:00:00 UTC+08:00,156.097,156.491,154.553,155.119,415249.99
05.06.2024 00:00:00 UTC+08:00,155.118,156.488,155.101,155.92,328921.61
06.06.2024 00:00:00 UTC+08:00,155.92,156.45,155.359,155.681,314220.16
07.06.2024 00:00:00 UTC+08:00,155.681,157.08,155.126,156.829,318390.43
09.06.2024 00:00:00 UTC+08:00,156.848,156.984,156.716,156.83,12682.36
10.06.2024 00:00:00 UTC+08:00,156.83,157.199,156.723,157.05,254844.47
11.06.2024 00:00:00 UTC+08:00,157.049,157.406,156.81,157.115,282579.97
12.06.2024 00:00:00 UTC+08:00,157.115,157.375,155.722,156.805,343099.8
13.06.2024 00:00:00 UTC+08:00,156.804,157.315,156.585,157.131,305969.59
14.06.2024 00:00:00 UTC+08:00,157.13,158.26,156.827,157.476,363667.61
16.06.2024 00:00:00 UTC+08:00,157.487,157.668,157.381,157.56,12776.34
17.06.2024 00:00:00 UTC+08:00,157.564,157.965,157.159,157.703,213651.1
18.06.2024 00:00:00 UTC+08:00,157.701,158.234,157.522,157.868,192544.69
19.06.2024 00:00:00 UTC+08:00,157.871,158.134,157.609,157.961,109538.58
20.06.2024 00:00:00 UTC+08:00,157.961,158.966,157.959,158.939,168145.41
21.06.2024 00:00:00 UTC+08:00,158.94,159.886,158.672,159.886,198823.44
23.06.2024 00:00:00 UTC+08:00,159.806,159.912,159.674,159.904,10669.86
24.06.2024 00:00:00 UTC+08:00,159.903,159.933,158.746,159.704,216964.75
25.06.2024 00:00:00 UTC+08:00,159.703,159.761,159.193,159.704,202581.65
26.06.2024 00:00:00 UTC+08:00,159.704,160.881,159.67,160.634,237063.73
27.06.2024 00:00:00 UTC+08:00,160.635,160.826,160.288,160.713,238961.92
28.06.2024 00:00:00 UTC+08:00,160.711,161.284,160.267,160.904,313571.29
30.06.2024 00:00:00 UTC+08:00,160.884,160.953,160.785,160.929,11142.26
01.07.2024 00:00:00 UTC+08:00,160.927,161.732,160.746,161.518,217431.76
02.07.2024 00:00:00 UTC+08:00,161.519,161.748,161.272,161.495,159541.39
03.07.2024 00:00:00 UTC+08:00,161.495,161.953,160.775,161.595,219697.69
04.07.2024 00:00:00 UTC+08:00,161.596,161.608,160.951,161.364,156341.44
05.07.2024 00:00:00 UTC+08:00,161.364,161.399,160.34,160.841,286087.25
07.07.2024 00:00:00 UTC+08:00,160.772,160.854,160.579,160.643,9786.71
08.07.2024 00:00:00 UTC+08:00,160.643,161.121,160.267,160.865,250218.35
09.07.2024 00:00:00 UTC+08:00,160.864,161.519,160.742,161.333,210300.61
10.07.2024 00:00:00 UTC+08:00,161.332,161.809,161.303,161.599,181856.82
11.07.2024 00:00:00 UTC+08:00,161.597,161.762,157.434,158.301,321339.92
12.07.2024 00:00:00 UTC+08:00,158.3,159.39,157.365,157.803,305728.33
14.07.2024 00:00:00 UTC+08:00,158.177,158.427,157.991,158.293,14278.46
15.07.2024 00:00:00 UTC+08:00,158.289,158.369,157.172,158.157,275074.11
16.07.2024 00:00:00 UTC+08:00,158.158,158.859,158.111,158.371,250751.24
17.07.2024 00:00:00 UTC+08:00,158.37,158.631,155.373,155.68,445198.88
18.07.2024 00:00:00 UTC+08:00,155.678,157.404,155.465,157.183,388759.32
19.07.2024 00:00:00 UTC+08:00,157.182,157.868,156.961,157.512,302865.81
21.07.2024 00:00:00 UTC+08:00,157.475,157.581,157.161,157.432,10134.44
22.07.2024 00:00:00 UTC+08:00,157.432,157.616,156.29,156.912,349644.83
23.07.2024 00:00:00 UTC+08:00,156.91,156.935,155.553,155.766,373550.08
24.07.2024 00:00:00 UTC+08:00,155.766,155.994,153.109,153.923,455653.29
25.07.2024 00:00:00 UTC+08:00,153.922,154.323,151.945,153.708,533769.83
26.07.2024 00:00:00 UTC+08:00,153.707,154.746,153.102,153.8,437778.02
28.07.2024 00:00:00 UTC+08:00,153.779,154.22,153.703,154.149,20173.86
29.07.2024 00:00:00 UTC+08:00,154.154,154.36,153.016,153.841,493504.6
30.07.2024 00:00:00 UTC+08:00,153.841,155.223,152.422,152.666,433167.4
31.07.2024 00:00:00 UTC+08:00,152.667,153.917,149.614,149.793,715066.13
01.08.2024 00:00:00 UTC+08:00,149.797,150.894,148.516,149.219,656118.95
02.08.2024 00:00:00 UTC+08:00,149.206,149.785,146.422,146.637,676343.14
04.08.2024 00:00:00 UTC+08:00,146.581,146.801,145.293,145.6,42870.48
05.08.2024 00:00:00 UTC+08:00,145.601,145.951,141.691,145.814,834450.37
06.08.2024 00:00:00 UTC+08:00,145.814,146.383,144.055,144.743,575639.68
07.08.2024 00:00:00 UTC+08:00,144.747,147.916,144.554,146.288,573353.89
08.08.2024 00:00:00 UTC+08:00,146.299,147.831,145.437,147.706,736833.01
09.08.2024 00:00:00 UTC+08:00,147.704,147.778,146.273,146.701,592890.98
11.08.2024 00:00:00 UTC+08:00,146.752,147.134,146.695,147.084,21480.91
12.08.2024 00:00:00 UTC+08:00,147.084,148.228,146.707,147.031,510028.78
13.08.2024 00:00:00 UTC+08:00,147.031,147.952,146.601,146.954,510679.21
14.08.2024 00:00:00 UTC+08:00,146.954,147.595,146.08,147.279,396224.58
15.08.2024 00:00:00 UTC+08:00,147.279,149.4,147.057,149.237,342035.66
16.08.2024 00:00:00 UTC+08:00,149.237,149.275,147.576,147.702,408263.78
18.08.2024 00:00:00 UTC+08:00,147.607,148.057,147.604,147.968,12696.13
19.08.2024 00:00:00 UTC+08:00,147.966,148.011,145.193,146.716,497771.42
20.08.2024 00:00:00 UTC+08:00,146.715,147.348,144.952,145.331,497869.44
21.08.2024 00:00:00 UTC+08:00,145.329,146.913,144.459,145.132,498840.17
22.08.2024 00:00:00 UTC+08:00,145.13,146.532,144.946,146.217,380603.37
23.08.2024 00:00:00 UTC+08:00,146.218,146.485,144.051,144.455,394760.1
25.08.2024 00:00:00 UTC+08:00,144.328,144.35,143.565,143.93,26002.84
26.08.2024 00:00:00 UTC+08:00,143.93,144.656,143.451,144.513,340039.82
27.08.2024 00:00:00 UTC+08:00,144.512,145.179,143.69,143.969,382202.65
28.08.2024 00:00:00 UTC+08:00,143.97,145.046,143.915,144.443,406866.03
29.08.2024 00:00:00 UTC+08:00,144.441,145.56,144.278,144.896,468712.74
30.08.2024 00:00:00 UTC+08:00,144.895,146.252,144.658,146.238,381737.21
01.09.2024 00:00:00 UTC+08:00,146.197,146.606,146.148,146.41,25617.89
02.09.2024 00:00:00 UTC+08:00,146.411,147.182,145.779,146.755,263758.49
03.09.2024 00:00:00 UTC+08:00,146.755,147.215,145.098,145.372,519899.18
04.09.2024 00:00:00 UTC+08:00,145.372,145.556,143.193,143.341,519245.04
05.09.2024 00:00:00 UTC+08:00,143.341,144.235,142.855,143.39,517291.4
06.09.2024 00:00:00 UTC+08:00,143.393,144.106,141.778,142.376,569448.25
08.09.2024 00:00:00 UTC+08:00,142.448,142.535,141.971,142.497,20726.66
09.09.2024 00:00:00 UTC+08:00,142.495,143.802,142.426,143.187,456819.25
10.09.2024 00:00:00 UTC+08:00,143.187,143.718,142.199,142.24,436168.62
11.09.2024 00:00:00 UTC+08:00,142.242,142.679,140.716,142.645,617908.27
12.09.2024 00:00:00 UTC+08:00,142.645,143.047,141.431,141.513,557881.07
13.09.2024 00:00:00 UTC+08:00,141.515,141.564,140.288,140.875,481861.94
15.09.2024 00:00:00 UTC+08:00,140.831,140.986,140.462,140.854,15555.95
16.09.2024 00:00:00 UTC+08:00,140.855,141.251,139.583,140.803,481707.85
17.09.2024 00:00:00 UTC+08:00,140.802,142.471,140.325,142.012,474988.39
18.09.2024 00:00:00 UTC+08:00,142.013,142.762,140.446,142.713,516779.04
19.09.2024 00:00:00 UTC+08:00,142.711,143.95,142.046,142.869,601776.77
20.09.2024 00:00:00 UTC+08:00,142.869,144.5,141.743,143.907,560349.58
22.09.2024 00:00:00 UTC+08:00,144.095,144.186,143.721,144.084,22352.25
23.09.2024 00:00:00 UTC+08:00,144.088,144.466,143.171,143.641,499010.25
24.09.2024 00:00:00 UTC+08:00,143.641,144.684,142.898,142.954,420380.61
25.09.2024 00:00:00 UTC+08:00,142.951,144.846,142.915,144.721,416144.98
26.09.2024 00:00:00 UTC+08:00,144.722,145.221,144.114,145.087,461216.13
27.09.2024 00:00:00 UTC+08:00,145.084,146.5,142.073,142.249,460576.78
29.09.2024 00:00:00 UTC+08:00,142.452,142.962,142.248,142.795,22070.25
30.09.2024 00:00:00 UTC+08:00,142.795,143.922,141.65,143.719,459703.22
01.10.2024 00:00:00 UTC+08:00,143.718,144.534,142.974,143.733,501247.48
02.10.2024 00:00:00 UTC+08:00,143.732,146.911,143.535,146.582,457744.87
03.10.2024 00:00:00 UTC+08:00,146.581,147.247,146.305,146.848,443546.17
04.10.2024 00:00:00 UTC+08:00,146.843,149.007,145.923,148.766,409737.3
06.10.2024 00:00:00 UTC+08:00,148.745,149.144,148.719,148.799,26081.75
07.10.2024 00:00:00 UTC+08:00,148.799,148.799,147.583,148.141,488512.52
08.10.2024 00:00:00 UTC+08:00,148.141,148.383,147.348,148.149,395873.26
09.10.2024 00:00:00 UTC+08:00,148.151,149.367,148.015,149.168,306155.63
10.10.2024 00:00:00 UTC+08:00,149.168,149.566,148.279,148.713,404266.25
11.10.2024 00:00:00 UTC+08:00,148.713,149.288,148.407,149.171,233538.71
13.10.2024 00:00:00 UTC+08:00,149.12,149.399,149.103,149.31,9371
14.10.2024 00:00:00 UTC+08:00,149.311,149.983,149.148,149.723,183493.62
15.10.2024 00:00:00 UTC+08:00,149.727,149.761,148.853,149.092,310163.17
16.10.2024 00:00:00 UTC+08:00,149.093,149.812,148.864,149.566,292897.38
17.10.2024 00:00:00 UTC+08:00,149.567,150.348,149.243,150.109,290793.04
18.10.2024 00:00:00 UTC+08:00,150.109,150.158,149.369,149.569,278003.91
20.10.2024 00:00:00 UTC+08:00,149.521,149.71,149.486,149.608,7003.16
21.10.2024 00:00:00 UTC+08:00,149.609,150.89,149.091,150.625,289969.81
22.10.2024 00:00:00 UTC+08:00,150.627,151.201,150.501,151.158,273328
23.10.2024 00:00:00 UTC+08:00,151.157,153.191,151.145,152.777,408578.45
24.10.2024 00:00:00 UTC+08:00,152.775,152.797,151.558,151.794,438056.38
25.10.2024 00:00:00 UTC+08:00,151.796,152.383,151.456,152.339,352810.67
27.10.2024 00:00:00 UTC+08:00,153.303,153.306,152.679,152.961,33095.75
28.10.2024 00:00:00 UTC+08:00,152.962,153.888,152.412,153.146,369378.5
29.10.2024 00:00:00 UTC+08:00,153.146,153.87,152.759,153.273,377473.03
30.10.2024 00:00:00 UTC+08:00,153.273,153.5,152.784,153.246,392255.13
31.10.2024 00:00:00 UTC+08:00,153.245,153.631,151.794,151.989,453386.56
01.11.2024 00:00:00 UTC+08:00,151.988,153.096,151.795,153.04,344935.08
03.11.2024 00:00:00 UTC+08:00,152.343,152.592,152.184,152.296,17377.61
04.11.2024 00:00:00 UTC+08:00,152.295,152.299,151.539,152.285,459792.29
05.11.2024 00:00:00 UTC+08:00,152.285,152.549,151.341,151.45,447206.8
06.11.2024 00:00:00 UTC+08:00,151.45,154.703,151.297,154.32,998054.8
07.11.2024 00:00:00 UTC+08:00,154.316,154.719,152.699,153.18,678853.14
08.11.2024 00:00:00 UTC+08:00,153.18,153.374,152.147,152.651,572780.45
10.11.2024 00:00:00 UTC+08:00,152.768,152.951,152.694,152.915,8439.12
11.11.2024 00:00:00 UTC+08:00,152.916,153.958,152.879,153.53,393709.71
12.11.2024 00:00:00 UTC+08:00,153.529,154.929,153.411,154.666,507900.81
13.11.2024 00:00:00 UTC+08:00,154.665,155.629,154.346,155.425,587114.87
14.11.2024 00:00:00 UTC+08:00,155.425,156.545,155.412,156.49,555073.92
15.11.2024 00:00:00 UTC+08:00,156.491,156.756,153.867,154.384,644976.95
17.11.2024 00:00:00 UTC+08:00,154.481,154.757,154.4,154.65,14710.16
18.11.2024 00:00:00 UTC+08:00,154.649,155.361,153.844,154.619,640739.4
19.11.2024 00:00:00 UTC+08:00,154.619,154.802,153.287,154.729,686984.7
20.11.2024 00:00:00 UTC+08:00,154.729,155.89,154.594,155.283,512655.05
21.11.2024 00:00:00 UTC+08:00,155.283,155.308,153.914,154.166,738787.05
22.11.2024 00:00:00 UTC+08:00,154.165,155.03,153.973,154.795,642428.51
24.11.2024 00:00:00 UTC+08:00,154.252,154.416,154.058,154.156,27997.88
25.11.2024 00:00:00 UTC+08:00,154.156,154.727,153.554,154.393,686520.12
26.11.2024 00:00:00 UTC+08:00,154.394,154.425,152.938,152.939,671835.08
27.11.2024 00:00:00 UTC+08:00,152.935,153.038,150.459,151.349,698346.08
28.11.2024 00:00:00 UTC+08:00,151.349,151.953,150.987,151.192,360083.9
29.11.2024 00:00:00 UTC+08:00,151.192,151.218,149.471,149.833,665716.16
01.12.2024 00:00:00 UTC+08:00,149.816,150.074,149.519,149.872,23387.13
02.12.2024 00:00:00 UTC+08:00,149.873,150.752,149.083,149.521,685187.51
03.12.2024 00:00:00 UTC+08:00,149.521,150.242,148.648,149.618,608030.82
04.12.2024 00:00:00 UTC+08:00,149.621,151.233,149.528,150.553,571013.13
05.12.2024 00:00:00 UTC+08:00,150.554,150.7,149.659,150.128,614206.64
06.12.2024 00:00:00 UTC+08:00,150.129,150.702,149.368,150.07,523632.91
08.12.2024 00:00:00 UTC+08:00,150.077,150.152,149.863,149.9,10372.8
09.12.2024 00:00:00 UTC+08:00,149.9,151.439,149.697,151.398,415124.96
10.12.2024 00:00:00 UTC+08:00,151.397,152.186,150.901,151.846,486531.51
11.12.2024 00:00:00 UTC+08:00,151.848,152.87,151.012,152.264,548395.36
12.12.2024 00:00:00 UTC+08:00,152.12,152.778,151.807,152.599,544778.03
13.12.2024 00:00:00 UTC+08:00,152.6,153.803,152.56,153.728,385981.52
15.12.2024 00:00:00 UTC+08:00,153.692,153.798,153.44,153.463,9765.42
16.12.2024 00:00:00 UTC+08:00,153.465,154.482,153.332,154.102,374546.12
17.12.2024 00:00:00 UTC+08:00,154.1,154.351,153.166,153.577,472066.79
18.12.2024 00:00:00 UTC+08:00,153.578,154.882,153.341,154.675,477248.85
19.12.2024 00:00:00 UTC+08:00,154.676,157.812,154.469,157.661,687342.27
20.12.2024 00:00:00 UTC+08:00,157.662,157.934,155.958,156.502,666666.12
22.12.2024 00:00:00 UTC+08:00,156.528,156.592,156.417,156.57,10647.35
23.12.2024 00:00:00 UTC+08:00,156.572,157.274,156.343,157.191,388477.05
24.12.2024 00:00:00 UTC+08:00,157.191,157.4,156.896,157.147,268828.68
25.12.2024 00:00:00 UTC+08:00,157.167,157.447,156.998,157.131,19146.83
26.12.2024 00:00:00 UTC+08:00,157.132,158.09,157.081,157.777,320836.59
27.12.2024 00:00:00 UTC+08:00,157.776,157.96,157.357,157.881,361534.46
29.12.2024 00:00:00 UTC+08:00,157.804,157.909,157.672,157.909,5977.71
30.12.2024 00:00:00 UTC+08:00,157.911,158.079,156.676,157.014,393184.51
31.12.2024 00:00:00 UTC+08:00,157.013,157.553,156.026,157.211,453060.81
