Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
31.07.2020 00:00:00 UTC+08:00,104.69,106.058,104.189,105.913,259838.26
02.08.2020 00:00:00 UTC+08:00,105.819,105.905,105.718,105.872,17327.25
03.08.2020 00:00:00 UTC+08:00,105.87,106.475,105.583,106.038,240495.91
04.08.2020 00:00:00 UTC+08:00,106.037,106.196,105.617,105.633,164648.85
05.08.2020 00:00:00 UTC+08:00,105.633,105.875,105.321,105.565,172790.34
06.08.2020 00:00:00 UTC+08:00,105.566,105.699,105.302,105.584,192876.09
07.08.2020 00:00:00 UTC+08:00,105.584,106.057,105.483,105.936,161261.17
09.08.2020 00:00:00 UTC+08:00,105.911,106.012,105.852,105.859,8118.45
10.08.2020 00:00:00 UTC+08:00,105.855,106.204,105.71,105.998,137132.56
11.08.2020 00:00:00 UTC+08:00,105.998,106.687,105.933,106.494,231850.86
12.08.2020 00:00:00 UTC+08:00,106.495,107.017,106.46,106.847,301407.96
13.08.2020 00:00:00 UTC+08:00,106.847,107.052,106.567,106.982,186652.9
14.08.2020 00:00:00 UTC+08:00,106.984,107.041,106.438,106.613,181819.06
16.08.2020 00:00:00 UTC+08:00,106.667,106.713,106.54,106.561,5185.94
17.08.2020 00:00:00 UTC+08:00,106.563,106.657,105.945,106.007,160773.48
18.08.2020 00:00:00 UTC+08:00,106.006,106.009,105.205,105.237,266117.86
19.08.2020 00:00:00 UTC+08:00,105.239,106.155,105.105,106.089,234517.37
20.08.2020 00:00:00 UTC+08:00,106.086,106.219,105.656,105.681,345216.51
21.08.2020 00:00:00 UTC+08:00,105.68,106.073,105.442,105.816,185649.74
23.08.2020 00:00:00 UTC+08:00,105.792,105.928,105.763,105.879,7258.97
24.08.2020 00:00:00 UTC+08:00,105.879,106.011,105.69,106.002,125924.32
25.08.2020 00:00:00 UTC+08:00,106.003,106.579,105.874,106.399,177408.57
26.08.2020 00:00:00 UTC+08:00,106.401,106.559,105.842,105.877,203073.3
27.08.2020 00:00:00 UTC+08:00,105.871,106.704,105.604,106.656,291456.29
28.08.2020 00:00:00 UTC+08:00,106.657,106.949,105.204,105.373,273745.82
30.08.2020 00:00:00 UTC+08:00,105.466,105.81,105.37,105.541,13858.37
31.08.2020 00:00:00 UTC+08:00,105.54,106.099,105.296,106.001,350624.62
01.09.2020 00:00:00 UTC+08:00,106.002,106.156,105.594,105.901,254774.42
02.09.2020 00:00:00 UTC+08:00,105.899,106.304,105.854,106.213,175862.97
03.09.2020 00:00:00 UTC+08:00,106.213,106.554,106.004,106.091,178674.46
04.09.2020 00:00:00 UTC+08:00,106.093,106.507,106.066,106.253,152457.16
06.09.2020 00:00:00 UTC+08:00,106.297,106.323,106.22,106.317,8004.37
07.09.2020 00:00:00 UTC+08:00,106.317,106.388,106.135,106.307,93149.5
08.09.2020 00:00:00 UTC+08:00,106.308,106.384,105.833,105.973,182137.7
09.09.2020 00:00:00 UTC+08:00,105.972,106.275,105.792,106.239,137949.99
10.09.2020 00:00:00 UTC+08:00,106.239,106.307,105.984,106.149,215159.16
11.09.2020 00:00:00 UTC+08:00,106.152,106.267,106.058,106.171,111928.75
13.09.2020 00:00:00 UTC+08:00,106.189,106.189,106.095,106.155,4221.21
14.09.2020 00:00:00 UTC+08:00,106.155,106.169,105.55,105.73,108725.64
15.09.2020 00:00:00 UTC+08:00,105.732,105.817,105.302,105.404,129925.61
16.09.2020 00:00:00 UTC+08:00,105.404,105.406,104.803,105.065,182596.82
17.09.2020 00:00:00 UTC+08:00,105.064,105.176,104.527,104.697,172343.07
18.09.2020 00:00:00 UTC+08:00,104.697,104.873,104.274,104.581,124421.19
20.09.2020 00:00:00 UTC+08:00,104.59,104.595,104.433,104.536,8165.43
21.09.2020 00:00:00 UTC+08:00,104.538,104.899,104.003,104.696,145515.04
22.09.2020 00:00:00 UTC+08:00,104.695,105.08,104.407,105.06,137645.25
23.09.2020 00:00:00 UTC+08:00,105.061,105.497,104.929,105.313,164206.39
24.09.2020 00:00:00 UTC+08:00,105.312,105.534,105.207,105.441,163552.41
25.09.2020 00:00:00 UTC+08:00,105.44,105.702,105.241,105.662,137668.89
27.09.2020 00:00:00 UTC+08:00,105.587,105.7,105.514,105.584,3298.61
28.09.2020 00:00:00 UTC+08:00,105.583,105.667,105.266,105.448,137473.81
29.09.2020 00:00:00 UTC+08:00,105.448,105.737,105.344,105.679,154564.37
30.09.2020 00:00:00 UTC+08:00,105.679,105.807,105.405,105.454,197951.03
01.10.2020 00:00:00 UTC+08:00,105.455,105.73,105.418,105.554,191526.11
02.10.2020 00:00:00 UTC+08:00,105.555,105.669,104.946,105.318,170562
04.10.2020 00:00:00 UTC+08:00,105.391,105.607,105.299,105.519,23535.23
05.10.2020 00:00:00 UTC+08:00,105.518,105.797,105.497,105.712,122987.36
06.10.2020 00:00:00 UTC+08:00,105.71,105.748,105.472,105.644,149217.28
07.10.2020 00:00:00 UTC+08:00,105.644,106.11,105.63,105.971,153680.28
08.10.2020 00:00:00 UTC+08:00,105.971,106.109,105.926,106.029,113783.96
09.10.2020 00:00:00 UTC+08:00,106.029,106.032,105.582,105.647,130084.53
11.10.2020 00:00:00 UTC+08:00,105.822,105.855,105.599,105.628,8072.53
12.10.2020 00:00:00 UTC+08:00,105.626,105.662,105.244,105.342,110493.62
13.10.2020 00:00:00 UTC+08:00,105.343,105.63,105.284,105.472,117813.34
14.10.2020 00:00:00 UTC+08:00,105.472,105.518,105.037,105.145,120555.25
15.10.2020 00:00:00 UTC+08:00,105.144,105.496,105.122,105.36,105213.28
16.10.2020 00:00:00 UTC+08:00,105.36,105.443,105.192,105.431,109139.93
18.10.2020 00:00:00 UTC+08:00,105.405,105.473,105.339,105.434,5415.04
19.10.2020 00:00:00 UTC+08:00,105.434,105.506,105.304,105.462,106698.95
20.10.2020 00:00:00 UTC+08:00,105.461,105.749,105.424,105.48,107678.86
21.10.2020 00:00:00 UTC+08:00,105.481,105.494,104.343,104.684,141554.47
22.10.2020 00:00:00 UTC+08:00,104.684,104.94,104.477,104.908,107024.24
23.10.2020 00:00:00 UTC+08:00,104.91,104.92,104.549,104.733,112825.87
25.10.2020 00:00:00 UTC+08:00,104.737,104.758,104.666,104.694,11971.86
26.10.2020 00:00:00 UTC+08:00,104.696,105.056,104.657,104.835,89432.87
27.10.2020 00:00:00 UTC+08:00,104.835,104.841,104.39,104.548,110720.78
28.10.2020 00:00:00 UTC+08:00,104.548,104.555,104.115,104.32,125684.04
29.10.2020 00:00:00 UTC+08:00,104.318,104.73,104.026,104.56,114477.73
30.10.2020 00:00:00 UTC+08:00,104.562,104.745,104.127,104.691,153672.43
01.11.2020 00:00:00 UTC+08:00,104.558,104.699,104.554,104.584,8731.58
02.11.2020 00:00:00 UTC+08:00,104.586,104.95,104.586,104.727,113325.1
03.11.2020 00:00:00 UTC+08:00,104.726,104.827,104.434,104.549,170803.41
04.11.2020 00:00:00 UTC+08:00,104.55,105.348,104.153,104.442,290797.56
05.11.2020 00:00:00 UTC+08:00,104.442,104.476,103.443,103.609,202954.25
06.11.2020 00:00:00 UTC+08:00,103.609,103.763,103.179,103.421,216111.87
08.11.2020 00:00:00 UTC+08:00,103.338,103.355,103.199,103.257,13156.59
09.11.2020 00:00:00 UTC+08:00,103.258,105.65,103.241,105.142,274817.43
10.11.2020 00:00:00 UTC+08:00,105.14,105.491,104.823,105.265,219126.42
11.11.2020 00:00:00 UTC+08:00,105.263,105.678,105.008,105.418,149781.95
12.11.2020 00:00:00 UTC+08:00,105.419,105.481,105.071,105.1,155959.84
13.11.2020 00:00:00 UTC+08:00,105.103,105.153,104.565,104.725,126566.36
15.11.2020 00:00:00 UTC+08:00,104.759,104.769,104.584,104.681,8092.77
16.11.2020 00:00:00 UTC+08:00,104.679,105.14,104.365,104.536,128641.74
17.11.2020 00:00:00 UTC+08:00,104.534,104.57,104.072,104.179,103026.59
18.11.2020 00:00:00 UTC+08:00,104.178,104.178,103.655,103.899,117011.4
19.11.2020 00:00:00 UTC+08:00,103.899,104.219,103.72,103.812,118436.18
20.11.2020 00:00:00 UTC+08:00,103.812,103.913,103.703,103.887,81741.82
22.11.2020 00:00:00 UTC+08:00,103.842,103.882,103.799,103.821,11504.64
23.11.2020 00:00:00 UTC+08:00,103.821,104.64,103.685,104.532,115076.92
24.11.2020 00:00:00 UTC+08:00,104.532,104.764,104.148,104.512,130621.52
25.11.2020 00:00:00 UTC+08:00,104.511,104.6,104.257,104.406,116054.29
26.11.2020 00:00:00 UTC+08:00,104.405,104.407,104.22,104.259,101770.74
27.11.2020 00:00:00 UTC+08:00,104.261,104.274,103.908,104.165,88083.28
29.11.2020 00:00:00 UTC+08:00,104.145,104.162,104.03,104.092,3315.31
30.11.2020 00:00:00 UTC+08:00,104.092,104.411,103.833,104.308,125785.43
01.12.2020 00:00:00 UTC+08:00,104.307,104.579,104.184,104.302,109297.18
02.12.2020 00:00:00 UTC+08:00,104.301,104.753,104.226,104.45,115361.31
03.12.2020 00:00:00 UTC+08:00,104.449,104.537,103.673,103.837,106343.49
04.12.2020 00:00:00 UTC+08:00,103.838,104.244,103.741,104.204,118237.64
06.12.2020 00:00:00 UTC+08:00,104.145,104.241,104.123,104.21,6306.25
07.12.2020 00:00:00 UTC+08:00,104.21,104.314,103.924,104.01,117003.51
08.12.2020 00:00:00 UTC+08:00,104.01,104.207,103.957,104.143,99246.24
09.12.2020 00:00:00 UTC+08:00,104.141,104.408,104.053,104.289,89644.1
10.12.2020 00:00:00 UTC+08:00,104.289,104.582,104.174,104.182,111478.37
11.12.2020 00:00:00 UTC+08:00,104.181,104.181,103.826,104.099,102850.43
13.12.2020 00:00:00 UTC+08:00,104.02,104.031,103.861,103.968,9788.14
14.12.2020 00:00:00 UTC+08:00,103.968,104.104,103.513,104.011,102112.79
15.12.2020 00:00:00 UTC+08:00,104.012,104.155,103.608,103.651,83997.01
16.12.2020 00:00:00 UTC+08:00,103.652,103.92,103.263,103.477,100697.2
17.12.2020 00:00:00 UTC+08:00,103.481,103.564,102.875,103.15,101244.82
18.12.2020 00:00:00 UTC+08:00,103.153,103.597,103.124,103.353,90108.17
20.12.2020 00:00:00 UTC+08:00,103.541,103.568,103.326,103.481,6491.68
21.12.2020 00:00:00 UTC+08:00,103.479,103.894,103.255,103.342,127550.9
22.12.2020 00:00:00 UTC+08:00,103.342,103.737,103.283,103.515,93982.66
23.12.2020 00:00:00 UTC+08:00,103.516,103.653,103.358,103.537,90513.82
24.12.2020 00:00:00 UTC+08:00,103.534,103.769,103.503,103.667,70588.67
25.12.2020 00:00:00 UTC+08:00,103.645,103.681,103.463,103.598,8265.51
27.12.2020 00:00:00 UTC+08:00,103.599,103.64,103.509,103.533,3866.5
28.12.2020 00:00:00 UTC+08:00,103.531,103.9,103.406,103.694,79913.94
29.12.2020 00:00:00 UTC+08:00,103.694,103.807,103.464,103.556,78969.72
30.12.2020 00:00:00 UTC+08:00,103.557,103.586,102.963,103.13,89447.79
31.12.2020 00:00:00 UTC+08:00,103.131,103.326,102.997,103.31,71268.78
