Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
08.03.2019 00:00:00 UTC+08:00,111.645,111.65,110.79,111.187,311892.91
10.03.2019 00:00:00 UTC+08:00,111.038,111.168,110.993,111.085,7003.84
11.03.2019 00:00:00 UTC+08:00,111.083,111.364,110.88,111.335,144672
12.03.2019 00:00:00 UTC+08:00,111.335,111.467,111.112,111.318,156293.85
13.03.2019 00:00:00 UTC+08:00,111.318,111.466,111.009,111.214,147226.26
14.03.2019 00:00:00 UTC+08:00,111.214,111.835,111.148,111.756,169200.54
15.03.2019 00:00:00 UTC+08:00,111.759,111.903,111.386,111.485,153054.71
17.03.2019 00:00:00 UTC+08:00,111.488,111.571,111.474,111.556,5384.73
18.03.2019 00:00:00 UTC+08:00,111.554,111.631,111.298,111.388,153919.27
19.03.2019 00:00:00 UTC+08:00,111.385,111.477,111.16,111.42,144556.2
20.03.2019 00:00:00 UTC+08:00,111.42,111.696,110.537,110.667,176643.22
21.03.2019 00:00:00 UTC+08:00,110.667,110.96,110.3,110.817,165424.86
22.03.2019 00:00:00 UTC+08:00,110.817,110.899,109.743,109.946,220479.68
24.03.2019 00:00:00 UTC+08:00,109.964,110.142,109.937,110.096,7717.62
25.03.2019 00:00:00 UTC+08:00,110.095,110.242,109.712,110.061,244011.67
26.03.2019 00:00:00 UTC+08:00,110.061,110.692,109.995,110.574,210566.82
27.03.2019 00:00:00 UTC+08:00,110.572,110.715,110.237,110.503,248354.68
28.03.2019 00:00:00 UTC+08:00,110.505,110.834,110.021,110.634,222234.02
29.03.2019 00:00:00 UTC+08:00,110.635,110.951,110.537,110.887,178036.19
31.03.2019 00:00:00 UTC+08:00,111.054,111.071,110.875,110.991,11132.68
01.04.2019 00:00:00 UTC+08:00,110.991,111.458,110.814,111.452,164785.05
02.04.2019 00:00:00 UTC+08:00,111.451,111.452,111.251,111.312,134814.91
03.04.2019 00:00:00 UTC+08:00,111.311,111.58,111.212,111.4,143369.49
04.04.2019 00:00:00 UTC+08:00,111.4,111.689,111.337,111.656,127906.62
05.04.2019 00:00:00 UTC+08:00,111.654,111.824,111.56,111.759,107157.35
07.04.2019 00:00:00 UTC+08:00,111.801,111.801,111.659,111.717,7040.3
08.04.2019 00:00:00 UTC+08:00,111.717,111.717,111.285,111.453,119204.38
09.04.2019 00:00:00 UTC+08:00,111.453,111.581,110.981,111.095,127158.08
10.04.2019 00:00:00 UTC+08:00,111.094,111.283,110.846,110.99,133738.16
11.04.2019 00:00:00 UTC+08:00,110.991,111.697,110.99,111.648,137484.82
12.04.2019 00:00:00 UTC+08:00,111.647,112.095,111.64,112.041,115189.13
14.04.2019 00:00:00 UTC+08:00,112,112.058,111.975,112.04,8241.05
15.04.2019 00:00:00 UTC+08:00,112.04,112.097,111.888,111.954,101871.8
16.04.2019 00:00:00 UTC+08:00,111.953,112.047,111.848,111.997,148736.24
17.04.2019 00:00:00 UTC+08:00,111.997,112.167,111.923,112.036,116556.12
18.04.2019 00:00:00 UTC+08:00,112.037,112.055,111.768,111.994,142920.32
19.04.2019 00:00:00 UTC+08:00,111.996,112.008,111.898,111.978,88442.61
21.04.2019 00:00:00 UTC+08:00,111.923,111.95,111.856,111.917,7305.58
22.04.2019 00:00:00 UTC+08:00,111.918,111.992,111.889,111.936,73017.2
23.04.2019 00:00:00 UTC+08:00,111.935,112.035,111.654,111.884,108370.14
24.04.2019 00:00:00 UTC+08:00,111.884,112.401,111.683,112.123,119306.14
25.04.2019 00:00:00 UTC+08:00,112.123,112.24,111.373,111.544,134592.27
26.04.2019 00:00:00 UTC+08:00,111.547,112.037,111.431,111.604,123763.83
28.04.2019 00:00:00 UTC+08:00,111.612,111.616,111.558,111.604,2946.6
29.04.2019 00:00:00 UTC+08:00,111.603,111.9,111.579,111.683,82376.03
30.04.2019 00:00:00 UTC+08:00,111.685,111.69,111.237,111.401,109098.96
01.05.2019 00:00:00 UTC+08:00,111.402,111.617,111.053,111.451,95771.18
02.05.2019 00:00:00 UTC+08:00,111.452,111.667,111.374,111.499,116165.9
03.05.2019 00:00:00 UTC+08:00,111.498,111.704,111.071,111.116,96358.44
05.05.2019 00:00:00 UTC+08:00,110.658,110.847,110.545,110.641,17079.22
06.05.2019 00:00:00 UTC+08:00,110.641,110.96,110.283,110.804,125992.52
07.05.2019 00:00:00 UTC+08:00,110.805,110.855,110.172,110.268,161455.67
08.05.2019 00:00:00 UTC+08:00,110.266,110.273,109.906,110.032,184226.24
09.05.2019 00:00:00 UTC+08:00,110.033,110.085,109.474,109.828,203120.57
10.05.2019 00:00:00 UTC+08:00,109.827,110.051,109.477,109.989,220522.9
12.05.2019 00:00:00 UTC+08:00,109.795,109.851,109.637,109.649,121062.97
13.05.2019 00:00:00 UTC+08:00,109.649,109.809,109.021,109.162,207162.73
14.05.2019 00:00:00 UTC+08:00,109.162,109.774,109.155,109.678,154817.14
15.05.2019 00:00:00 UTC+08:00,109.678,109.704,109.155,109.474,173658.87
16.05.2019 00:00:00 UTC+08:00,109.474,109.969,109.338,109.885,154646.44
17.05.2019 00:00:00 UTC+08:00,109.884,110.195,109.496,110.084,196853.97
19.05.2019 00:00:00 UTC+08:00,110.164,110.215,110.016,110.174,7231.37
20.05.2019 00:00:00 UTC+08:00,110.175,110.32,109.811,110.089,190251.66
21.05.2019 00:00:00 UTC+08:00,110.089,110.674,110.046,110.568,162796.32
22.05.2019 00:00:00 UTC+08:00,110.568,110.627,110.208,110.22,147595.19
23.05.2019 00:00:00 UTC+08:00,110.221,110.367,109.46,109.56,215148.68
24.05.2019 00:00:00 UTC+08:00,109.562,109.748,109.276,109.312,155141.22
26.05.2019 00:00:00 UTC+08:00,109.35,109.424,109.282,109.401,6776.86
27.05.2019 00:00:00 UTC+08:00,109.402,109.585,109.36,109.515,109188.22
28.05.2019 00:00:00 UTC+08:00,109.513,109.631,109.212,109.358,171363.39
29.05.2019 00:00:00 UTC+08:00,109.359,109.701,109.151,109.564,204357.75
30.05.2019 00:00:00 UTC+08:00,109.565,109.927,109.322,109.338,173882.13
31.05.2019 00:00:00 UTC+08:00,109.339,109.4,108.278,108.286,237084.12
02.06.2019 00:00:00 UTC+08:00,108.321,108.357,108.175,108.226,12541.94
03.06.2019 00:00:00 UTC+08:00,108.224,108.447,107.885,108.04,225764.11
04.06.2019 00:00:00 UTC+08:00,108.039,108.36,107.847,108.26,205953.21
05.06.2019 00:00:00 UTC+08:00,108.259,108.487,107.817,108.324,223849.01
06.06.2019 00:00:00 UTC+08:00,108.325,108.565,108.027,108.459,199459
07.06.2019 00:00:00 UTC+08:00,108.46,108.62,107.883,108.208,172923.72
09.06.2019 00:00:00 UTC+08:00,108.507,108.557,108.419,108.454,9854.95
10.06.2019 00:00:00 UTC+08:00,108.451,108.717,108.315,108.36,162431.85
11.06.2019 00:00:00 UTC+08:00,108.362,108.801,108.359,108.478,164027.36
12.06.2019 00:00:00 UTC+08:00,108.481,108.566,108.22,108.496,176316.46
13.06.2019 00:00:00 UTC+08:00,108.495,108.54,108.167,108.325,172093.59
14.06.2019 00:00:00 UTC+08:00,108.325,108.589,108.16,108.576,154085.62
16.06.2019 00:00:00 UTC+08:00,108.519,108.591,108.475,108.577,10715.8
17.06.2019 00:00:00 UTC+08:00,108.574,108.726,108.52,108.547,119527.21
18.06.2019 00:00:00 UTC+08:00,108.546,108.678,108.062,108.586,197482.94
19.06.2019 00:00:00 UTC+08:00,108.586,108.619,107.904,108.117,178108.8
20.06.2019 00:00:00 UTC+08:00,108.116,108.121,107.211,107.303,246025.6
21.06.2019 00:00:00 UTC+08:00,107.301,107.736,107.05,107.331,214947.16
23.06.2019 00:00:00 UTC+08:00,107.33,107.38,107.285,107.306,7080.92
24.06.2019 00:00:00 UTC+08:00,107.305,107.538,107.25,107.337,163476.73
25.06.2019 00:00:00 UTC+08:00,107.337,107.412,106.78,107.177,232531.36
26.06.2019 00:00:00 UTC+08:00,107.178,107.852,107.162,107.749,178194.13
27.06.2019 00:00:00 UTC+08:00,107.748,108.164,107.651,107.756,170336.43
28.06.2019 00:00:00 UTC+08:00,107.757,107.955,107.563,107.942,149171.87
30.06.2019 00:00:00 UTC+08:00,108.229,108.512,108.176,108.381,14455.34
01.07.2019 00:00:00 UTC+08:00,108.38,108.535,108.104,108.378,148744.86
02.07.2019 00:00:00 UTC+08:00,108.376,108.476,107.769,107.837,120910.46
03.07.2019 00:00:00 UTC+08:00,107.838,107.889,107.535,107.77,139242
04.07.2019 00:00:00 UTC+08:00,107.771,107.844,107.709,107.825,67015.46
05.07.2019 00:00:00 UTC+08:00,107.826,108.638,107.806,108.491,130150.13
07.07.2019 00:00:00 UTC+08:00,108.459,108.589,108.418,108.491,8556.85
08.07.2019 00:00:00 UTC+08:00,108.49,108.807,108.282,108.726,114845.45
09.07.2019 00:00:00 UTC+08:00,108.728,108.965,108.719,108.934,118773.8
10.07.2019 00:00:00 UTC+08:00,108.935,108.991,108.317,108.339,152109.69
11.07.2019 00:00:00 UTC+08:00,108.339,108.611,107.861,108.594,139499.51
12.07.2019 00:00:00 UTC+08:00,108.593,108.61,107.807,107.918,118405.78
14.07.2019 00:00:00 UTC+08:00,107.979,107.989,107.8,107.833,9375.22
15.07.2019 00:00:00 UTC+08:00,107.834,108.112,107.81,107.91,114845.77
16.07.2019 00:00:00 UTC+08:00,107.909,108.379,107.88,108.201,133333.72
17.07.2019 00:00:00 UTC+08:00,108.202,108.328,107.863,107.936,115117.11
18.07.2019 00:00:00 UTC+08:00,107.936,108.018,107.213,107.407,168351.51
19.07.2019 00:00:00 UTC+08:00,107.408,107.981,107.331,107.752,139918.81
21.07.2019 00:00:00 UTC+08:00,107.839,107.844,107.702,107.824,9838.48
22.07.2019 00:00:00 UTC+08:00,107.824,108.071,107.717,107.906,126362.61
23.07.2019 00:00:00 UTC+08:00,107.907,108.289,107.828,108.238,118793.95
24.07.2019 00:00:00 UTC+08:00,108.238,108.277,107.94,108.195,116991.42
25.07.2019 00:00:00 UTC+08:00,108.196,108.757,108.044,108.677,164555.05
26.07.2019 00:00:00 UTC+08:00,108.678,108.832,108.563,108.693,108532.03
28.07.2019 00:00:00 UTC+08:00,108.714,108.714,108.594,108.639,3562.53
29.07.2019 00:00:00 UTC+08:00,108.638,108.901,108.424,108.858,103586.7
30.07.2019 00:00:00 UTC+08:00,108.857,108.95,108.456,108.568,165660.13
31.07.2019 00:00:00 UTC+08:00,108.568,109.002,108.493,108.822,205863.96
01.08.2019 00:00:00 UTC+08:00,108.823,109.321,107.23,107.445,307470.91
02.08.2019 00:00:00 UTC+08:00,107.445,107.498,106.51,106.608,370202.58
04.08.2019 00:00:00 UTC+08:00,106.607,106.683,106.531,106.571,16972.27
05.08.2019 00:00:00 UTC+08:00,106.571,106.627,105.525,105.611,389528.8
06.08.2019 00:00:00 UTC+08:00,105.611,107.094,105.57,106.329,334624.54
07.08.2019 00:00:00 UTC+08:00,106.329,106.379,105.499,106.114,367176.5
08.08.2019 00:00:00 UTC+08:00,106.114,106.304,105.728,105.887,258277.38
09.08.2019 00:00:00 UTC+08:00,105.887,106.079,105.27,105.721,188904.8
11.08.2019 00:00:00 UTC+08:00,105.606,105.699,105.319,105.392,11197.9
12.08.2019 00:00:00 UTC+08:00,105.396,105.581,105.051,105.386,226871.99
13.08.2019 00:00:00 UTC+08:00,105.387,106.978,105.067,106.607,298970.48
14.08.2019 00:00:00 UTC+08:00,106.607,106.627,105.653,105.917,292870.48
15.08.2019 00:00:00 UTC+08:00,105.915,106.785,105.705,106.097,337467.57
16.08.2019 00:00:00 UTC+08:00,106.095,106.497,106.028,106.39,204077.07
18.08.2019 00:00:00 UTC+08:00,106.278,106.477,106.267,106.435,7864.86
19.08.2019 00:00:00 UTC+08:00,106.436,106.699,106.248,106.568,201222.5
20.08.2019 00:00:00 UTC+08:00,106.571,106.694,106.164,106.274,188026.44
21.08.2019 00:00:00 UTC+08:00,106.274,106.648,106.274,106.603,150846.42
22.08.2019 00:00:00 UTC+08:00,106.603,106.656,106.254,106.482,187212.3
23.08.2019 00:00:00 UTC+08:00,106.482,106.736,105.257,105.473,233520.1
25.08.2019 00:00:00 UTC+08:00,105.036,105.047,104.456,104.85,30914.23
26.08.2019 00:00:00 UTC+08:00,104.852,106.419,104.851,105.969,336838.55
27.08.2019 00:00:00 UTC+08:00,105.97,106.071,105.592,105.752,228307.57
28.08.2019 00:00:00 UTC+08:00,105.751,106.231,105.653,106.083,218029.12
29.08.2019 00:00:00 UTC+08:00,106.081,106.684,105.831,106.459,205427.62
30.08.2019 00:00:00 UTC+08:00,106.462,106.546,106.105,106.33,187203.22
01.09.2019 00:00:00 UTC+08:00,106.165,106.177,105.926,106.138,13862.09
02.09.2019 00:00:00 UTC+08:00,106.138,106.401,106.059,106.197,126116.16
03.09.2019 00:00:00 UTC+08:00,106.199,106.387,105.74,105.854,218224.03
04.09.2019 00:00:00 UTC+08:00,105.855,106.447,105.832,106.341,177172.23
05.09.2019 00:00:00 UTC+08:00,106.342,107.234,106.334,107.075,210957.77
06.09.2019 00:00:00 UTC+08:00,107.074,107.103,106.625,106.922,193044.28
08.09.2019 00:00:00 UTC+08:00,106.86,106.974,106.836,106.947,11358.45
09.09.2019 00:00:00 UTC+08:00,106.947,107.371,106.764,107.345,156780.5
10.09.2019 00:00:00 UTC+08:00,107.345,107.629,107.192,107.602,192610.45
11.09.2019 00:00:00 UTC+08:00,107.603,108.051,107.547,108.017,171508.03
12.09.2019 00:00:00 UTC+08:00,108.019,108.194,107.523,108.186,250176.73
13.09.2019 00:00:00 UTC+08:00,108.189,108.261,107.907,108.151,162648.62
15.09.2019 00:00:00 UTC+08:00,107.521,107.917,107.473,107.762,21886.53
16.09.2019 00:00:00 UTC+08:00,107.762,108.187,107.499,108.152,184450.75
17.09.2019 00:00:00 UTC+08:00,108.151,108.373,108.024,108.099,165439.85
18.09.2019 00:00:00 UTC+08:00,108.098,108.479,108.098,108.438,152350.72
19.09.2019 00:00:00 UTC+08:00,108.438,108.475,107.79,108.07,210748.71
20.09.2019 00:00:00 UTC+08:00,108.069,108.09,107.532,107.58,172423.26
22.09.2019 00:00:00 UTC+08:00,107.736,107.759,107.61,107.656,10785.73
23.09.2019 00:00:00 UTC+08:00,107.657,107.771,107.311,107.598,164668.77
24.09.2019 00:00:00 UTC+08:00,107.599,107.799,106.962,107.17,209072.03
25.09.2019 00:00:00 UTC+08:00,107.17,107.886,107.002,107.707,253519.14
26.09.2019 00:00:00 UTC+08:00,107.707,107.96,107.426,107.753,207228.75
27.09.2019 00:00:00 UTC+08:00,107.754,108.182,107.659,107.995,206454.81
29.09.2019 00:00:00 UTC+08:00,107.979,108.025,107.857,107.95,8953.53
30.09.2019 00:00:00 UTC+08:00,107.95,108.181,107.746,108.061,177932.07
01.10.2019 00:00:00 UTC+08:00,108.061,108.472,107.629,107.749,222391.62
02.10.2019 00:00:00 UTC+08:00,107.75,107.895,107.048,107.166,270204.14
03.10.2019 00:00:00 UTC+08:00,107.166,107.3,106.486,106.834,229260.45
04.10.2019 00:00:00 UTC+08:00,106.835,107.135,106.583,106.963,165937.83
06.10.2019 00:00:00 UTC+08:00,106.683,106.857,106.657,106.763,13132.88
07.10.2019 00:00:00 UTC+08:00,106.764,107.467,106.691,107.255,145774.66
08.10.2019 00:00:00 UTC+08:00,107.258,107.447,106.81,106.944,213656.58
09.10.2019 00:00:00 UTC+08:00,106.945,107.63,106.944,107.235,177824.35
10.10.2019 00:00:00 UTC+08:00,107.237,108.022,107.17,107.871,230687.74
11.10.2019 00:00:00 UTC+08:00,107.874,108.632,107.851,108.429,195781.37
13.10.2019 00:00:00 UTC+08:00,108.372,108.525,108.34,108.48,9327.89
14.10.2019 00:00:00 UTC+08:00,108.478,108.481,108.033,108.401,120320.46
15.10.2019 00:00:00 UTC+08:00,108.402,108.901,108.157,108.802,164571.84
16.10.2019 00:00:00 UTC+08:00,108.802,108.852,108.565,108.685,178996.59
17.10.2019 00:00:00 UTC+08:00,108.685,108.941,108.454,108.596,232018.52
18.10.2019 00:00:00 UTC+08:00,108.597,108.724,108.388,108.433,140098.87
20.10.2019 00:00:00 UTC+08:00,108.586,108.586,108.293,108.412,17857.05
21.10.2019 00:00:00 UTC+08:00,108.412,108.664,108.373,108.608,133400.36
22.10.2019 00:00:00 UTC+08:00,108.609,108.73,108.441,108.489,135269.58
23.10.2019 00:00:00 UTC+08:00,108.488,108.705,108.251,108.64,148302.88
24.10.2019 00:00:00 UTC+08:00,108.639,108.755,108.498,108.617,134963.18
25.10.2019 00:00:00 UTC+08:00,108.614,108.775,108.512,108.67,111583.82
27.10.2019 00:00:00 UTC+08:00,108.765,108.778,108.676,108.74,6297.49
28.10.2019 00:00:00 UTC+08:00,108.741,109.041,108.659,108.98,111509.74
29.10.2019 00:00:00 UTC+08:00,108.979,109.07,108.754,108.878,114075.28
30.10.2019 00:00:00 UTC+08:00,108.878,109.288,108.722,108.799,147495.52
31.10.2019 00:00:00 UTC+08:00,108.801,108.865,107.929,108.003,164636.73
01.11.2019 00:00:00 UTC+08:00,108.005,108.325,107.888,108.213,115408.14
03.11.2019 00:00:00 UTC+08:00,108.256,108.261,108.193,108.221,9721.29
04.11.2019 00:00:00 UTC+08:00,108.221,108.753,108.208,108.706,94582.84
05.11.2019 00:00:00 UTC+08:00,108.707,109.244,108.648,109.147,124306.32
06.11.2019 00:00:00 UTC+08:00,109.149,109.185,108.82,108.919,121886
07.11.2019 00:00:00 UTC+08:00,108.92,109.489,108.649,109.277,157728.23
08.11.2019 00:00:00 UTC+08:00,109.277,109.478,109.08,109.287,125126.96
10.11.2019 00:00:00 UTC+08:00,109.234,109.256,109.206,109.208,6054.62
11.11.2019 00:00:00 UTC+08:00,109.205,109.248,108.897,109.046,78262.88
12.11.2019 00:00:00 UTC+08:00,109.047,109.294,108.925,108.999,124210.4
13.11.2019 00:00:00 UTC+08:00,108.997,109.152,108.656,108.8,130831.12
14.11.2019 00:00:00 UTC+08:00,108.801,108.865,108.239,108.499,130611.89
15.11.2019 00:00:00 UTC+08:00,108.498,108.857,108.454,108.821,90369.43
17.11.2019 00:00:00 UTC+08:00,108.833,108.84,108.669,108.701,5060.6
18.11.2019 00:00:00 UTC+08:00,108.702,109.075,108.514,108.668,109559.81
19.11.2019 00:00:00 UTC+08:00,108.669,108.838,108.388,108.476,106766.26
20.11.2019 00:00:00 UTC+08:00,108.477,108.741,108.349,108.474,151860.68
21.11.2019 00:00:00 UTC+08:00,108.475,108.699,108.28,108.582,152686.65
22.11.2019 00:00:00 UTC+08:00,108.58,108.733,108.478,108.662,109819.65
24.11.2019 00:00:00 UTC+08:00,108.697,108.754,108.653,108.725,9015.02
25.11.2019 00:00:00 UTC+08:00,108.725,109.013,108.693,108.999,85886.52
26.11.2019 00:00:00 UTC+08:00,108.999,109.21,108.876,109.098,106442.04
27.11.2019 00:00:00 UTC+08:00,109.098,109.611,109.069,109.375,92653.23
28.11.2019 00:00:00 UTC+08:00,109.375,109.548,109.34,109.522,65414.6
29.11.2019 00:00:00 UTC+08:00,109.518,109.67,109.4,109.536,90668.38
01.12.2019 00:00:00 UTC+08:00,109.547,109.567,109.491,109.534,7862.99
02.12.2019 00:00:00 UTC+08:00,109.535,109.729,108.926,109.026,120380.54
03.12.2019 00:00:00 UTC+08:00,109.027,109.208,108.485,108.666,153023.72
04.12.2019 00:00:00 UTC+08:00,108.664,108.964,108.429,108.833,132691.3
05.12.2019 00:00:00 UTC+08:00,108.833,108.999,108.658,108.73,116062.6
06.12.2019 00:00:00 UTC+08:00,108.731,108.927,108.518,108.629,102857.34
08.12.2019 00:00:00 UTC+08:00,108.653,108.67,108.592,108.643,3667.5
09.12.2019 00:00:00 UTC+08:00,108.644,108.679,108.432,108.588,63036.81
10.12.2019 00:00:00 UTC+08:00,108.589,108.859,108.515,108.771,92742.36
11.12.2019 00:00:00 UTC+08:00,108.775,108.799,108.466,108.558,81752.59
12.12.2019 00:00:00 UTC+08:00,108.556,109.582,108.458,109.407,139816.86
13.12.2019 00:00:00 UTC+08:00,109.406,109.709,109.208,109.375,160046.9
15.12.2019 00:00:00 UTC+08:00,109.289,109.446,109.289,109.385,10508.09
16.12.2019 00:00:00 UTC+08:00,109.386,109.677,109.357,109.584,75668.89
17.12.2019 00:00:00 UTC+08:00,109.585,109.635,109.444,109.525,74322.21
18.12.2019 00:00:00 UTC+08:00,109.525,109.63,109.401,109.55,77783.87
19.12.2019 00:00:00 UTC+08:00,109.551,109.687,109.183,109.39,86004.81
20.12.2019 00:00:00 UTC+08:00,109.39,109.527,109.257,109.474,66019.3
22.12.2019 00:00:00 UTC+08:00,109.488,109.54,109.41,109.501,7592.4
23.12.2019 00:00:00 UTC+08:00,109.501,109.504,109.34,109.394,60903.5
24.12.2019 00:00:00 UTC+08:00,109.394,109.443,109.328,109.389,62403.72
25.12.2019 00:00:00 UTC+08:00,109.389,109.435,109.315,109.374,11545.11
26.12.2019 00:00:00 UTC+08:00,109.374,109.685,109.366,109.53,88290.8
27.12.2019 00:00:00 UTC+08:00,109.53,109.594,109.391,109.5,71247.94
29.12.2019 00:00:00 UTC+08:00,109.52,109.528,109.426,109.438,3902.91
30.12.2019 00:00:00 UTC+08:00,109.438,109.453,108.77,108.873,90331.66
31.12.2019 00:00:00 UTC+08:00,108.876,108.879,108.472,108.683,61810.57
