Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
08.02.2018 00:00:00 UTC+08:00,109.159,109.786,108.497,108.559,294762.85
09.02.2018 00:00:00 UTC+08:00,108.562,109.313,108.049,108.811,316136.25
11.02.2018 00:00:00 UTC+08:00,108.877,108.895,108.707,108.804,9808.18
12.02.2018 00:00:00 UTC+08:00,108.806,108.813,108.439,108.722,200838.43
13.02.2018 00:00:00 UTC+08:00,108.719,108.769,107.413,107.768,227729.77
14.02.2018 00:00:00 UTC+08:00,107.766,107.904,106.424,106.555,258939.46
15.02.2018 00:00:00 UTC+08:00,106.551,106.894,106.025,106.109,234798.82
16.02.2018 00:00:00 UTC+08:00,106.108,106.401,105.552,106.3,207139.22
18.02.2018 00:00:00 UTC+08:00,106.355,106.384,106.141,106.271,11582.82
19.02.2018 00:00:00 UTC+08:00,106.27,106.742,106.101,106.72,133232.3
20.02.2018 00:00:00 UTC+08:00,106.72,107.398,106.647,107.396,172666.97
21.02.2018 00:00:00 UTC+08:00,107.394,107.905,107.292,107.583,202839.09
22.02.2018 00:00:00 UTC+08:00,107.584,107.766,106.598,106.841,178456.17
23.02.2018 00:00:00 UTC+08:00,106.842,107.137,106.515,106.919,144480.76
25.02.2018 00:00:00 UTC+08:00,107.206,107.206,106.913,107.082,13412.06
26.02.2018 00:00:00 UTC+08:00,107.081,107.093,106.379,107.074,166634.2
27.02.2018 00:00:00 UTC+08:00,107.073,107.678,106.788,107.431,184659.99
28.02.2018 00:00:00 UTC+08:00,107.432,107.529,106.569,106.639,172426.95
01.03.2018 00:00:00 UTC+08:00,106.639,107.205,106.08,106.174,220691.29
02.03.2018 00:00:00 UTC+08:00,106.175,106.296,105.251,105.746,208176.48
04.03.2018 00:00:00 UTC+08:00,105.549,105.683,105.468,105.565,13931.89
05.03.2018 00:00:00 UTC+08:00,105.566,106.282,105.352,106.258,191569.79
06.03.2018 00:00:00 UTC+08:00,106.259,106.466,105.458,105.583,202339.84
07.03.2018 00:00:00 UTC+08:00,105.585,106.227,105.508,106.184,207759.89
08.03.2018 00:00:00 UTC+08:00,106.18,106.442,105.895,106.425,171719.88
09.03.2018 00:00:00 UTC+08:00,106.417,107.052,106.354,106.824,168417.99
11.03.2018 00:00:00 UTC+08:00,106.697,106.974,106.677,106.903,7166.47
12.03.2018 00:00:00 UTC+08:00,106.903,106.975,106.264,106.292,167564.72
13.03.2018 00:00:00 UTC+08:00,106.299,107.295,106.257,106.532,235141.23
14.03.2018 00:00:00 UTC+08:00,106.537,106.751,106.068,106.166,177281.38
15.03.2018 00:00:00 UTC+08:00,106.165,106.417,105.788,106.312,219285.05
16.03.2018 00:00:00 UTC+08:00,106.312,106.336,105.603,105.987,136045.41
18.03.2018 00:00:00 UTC+08:00,105.927,106.078,105.91,105.963,7397.74
19.03.2018 00:00:00 UTC+08:00,105.964,106.309,105.681,106.02,180561.25
20.03.2018 00:00:00 UTC+08:00,106.02,106.608,105.987,106.481,160974.22
21.03.2018 00:00:00 UTC+08:00,106.48,106.644,105.883,105.945,159152.27
22.03.2018 00:00:00 UTC+08:00,105.945,105.973,104.641,104.962,256887.5
23.03.2018 00:00:00 UTC+08:00,104.963,105.29,104.662,104.762,235770.33
25.03.2018 00:00:00 UTC+08:00,104.693,104.873,104.64,104.845,8295.53
26.03.2018 00:00:00 UTC+08:00,104.841,105.55,104.731,105.546,199248.39
27.03.2018 00:00:00 UTC+08:00,105.55,105.905,105.327,105.482,273586.64
28.03.2018 00:00:00 UTC+08:00,105.483,107.014,105.428,106.808,235960.4
29.03.2018 00:00:00 UTC+08:00,106.809,106.937,106.271,106.496,186579.95
30.03.2018 00:00:00 UTC+08:00,106.498,106.52,106.129,106.32,95568.52
01.04.2018 00:00:00 UTC+08:00,106.28,106.409,106.249,106.322,7931.91
02.04.2018 00:00:00 UTC+08:00,106.323,106.452,105.659,105.8,136388.27
03.04.2018 00:00:00 UTC+08:00,105.8,106.665,105.697,106.446,182580.64
04.04.2018 00:00:00 UTC+08:00,106.447,106.849,105.993,106.789,209447.92
05.04.2018 00:00:00 UTC+08:00,106.791,107.493,106.713,107.111,176574.35
06.04.2018 00:00:00 UTC+08:00,107.108,107.462,106.779,106.947,193435.47
08.04.2018 00:00:00 UTC+08:00,107.004,107.045,106.808,106.964,11478.85
09.04.2018 00:00:00 UTC+08:00,106.96,107.206,106.619,106.759,175424.79
10.04.2018 00:00:00 UTC+08:00,106.756,107.4,106.621,107.133,183142.52
11.04.2018 00:00:00 UTC+08:00,107.133,107.156,106.652,106.829,167761.91
12.04.2018 00:00:00 UTC+08:00,106.83,107.431,106.703,107.257,150924.7
13.04.2018 00:00:00 UTC+08:00,107.258,107.78,107.255,107.382,127054.7
15.04.2018 00:00:00 UTC+08:00,107.559,107.612,107.452,107.526,5770.75
16.04.2018 00:00:00 UTC+08:00,107.522,107.522,107.038,107.058,121987.68
17.04.2018 00:00:00 UTC+08:00,107.058,107.214,106.884,107.026,114155.15
18.04.2018 00:00:00 UTC+08:00,107.025,107.386,107.01,107.359,117721.6
19.04.2018 00:00:00 UTC+08:00,107.36,107.519,107.24,107.448,133793.03
20.04.2018 00:00:00 UTC+08:00,107.446,107.858,107.398,107.681,124837.26
22.04.2018 00:00:00 UTC+08:00,107.82,107.89,107.668,107.884,10977.68
23.04.2018 00:00:00 UTC+08:00,107.88,108.791,107.735,108.776,119744.88
24.04.2018 00:00:00 UTC+08:00,108.776,109.202,108.546,108.805,151729.07
25.04.2018 00:00:00 UTC+08:00,108.807,109.472,108.789,109.378,151931.3
26.04.2018 00:00:00 UTC+08:00,109.381,109.459,109.069,109.307,137229.66
27.04.2018 00:00:00 UTC+08:00,109.307,109.539,108.973,109.062,124042.67
29.04.2018 00:00:00 UTC+08:00,109.088,109.183,109.038,109.097,4428.11
30.04.2018 00:00:00 UTC+08:00,109.097,109.454,109.023,109.316,93596
01.05.2018 00:00:00 UTC+08:00,109.311,109.921,109.259,109.874,104495.5
02.05.2018 00:00:00 UTC+08:00,109.873,110.039,109.598,109.845,125989.22
03.05.2018 00:00:00 UTC+08:00,109.846,109.857,108.932,109.108,127789.14
04.05.2018 00:00:00 UTC+08:00,109.107,109.274,108.651,109.144,128534.63
06.05.2018 00:00:00 UTC+08:00,109.13,109.202,109.046,109.145,3462.62
07.05.2018 00:00:00 UTC+08:00,109.145,109.4,108.76,108.949,91270.57
08.05.2018 00:00:00 UTC+08:00,108.947,109.352,108.833,109.039,119077.94
09.05.2018 00:00:00 UTC+08:00,109.037,109.873,109.005,109.845,135840.15
10.05.2018 00:00:00 UTC+08:00,109.845,110.019,109.319,109.456,145789.24
11.05.2018 00:00:00 UTC+08:00,109.459,109.57,109.156,109.413,107398.45
13.05.2018 00:00:00 UTC+08:00,109.39,109.411,109.294,109.318,5766.49
14.05.2018 00:00:00 UTC+08:00,109.322,109.749,109.211,109.734,101760.61
15.05.2018 00:00:00 UTC+08:00,109.735,110.457,109.664,110.297,198577.98
16.05.2018 00:00:00 UTC+08:00,110.298,110.41,110.042,110.373,146721.75
17.05.2018 00:00:00 UTC+08:00,110.372,110.862,110.077,110.851,164652.17
18.05.2018 00:00:00 UTC+08:00,110.854,111.083,110.61,110.774,123698.8
20.05.2018 00:00:00 UTC+08:00,110.923,110.923,110.827,110.898,5258.11
21.05.2018 00:00:00 UTC+08:00,110.898,111.397,110.895,110.999,116994.22
22.05.2018 00:00:00 UTC+08:00,111,111.187,110.726,110.741,120439.92
23.05.2018 00:00:00 UTC+08:00,110.74,110.879,109.561,109.881,196815.75
24.05.2018 00:00:00 UTC+08:00,109.883,109.936,108.96,109.318,166907.01
25.05.2018 00:00:00 UTC+08:00,109.318,109.745,109.123,109.403,140396.81
27.05.2018 00:00:00 UTC+08:00,109.794,109.837,109.611,109.617,8442.75
28.05.2018 00:00:00 UTC+08:00,109.617,109.75,109.237,109.405,119057.99
29.05.2018 00:00:00 UTC+08:00,109.405,109.405,108.116,108.41,243076.86
30.05.2018 00:00:00 UTC+08:00,108.411,109.076,108.387,108.73,197984.73
31.05.2018 00:00:00 UTC+08:00,108.73,109.005,108.392,108.788,183506.32
01.06.2018 00:00:00 UTC+08:00,108.79,109.738,108.734,109.524,149906.01
03.06.2018 00:00:00 UTC+08:00,109.48,109.622,109.457,109.608,3644.72
04.06.2018 00:00:00 UTC+08:00,109.611,109.995,109.373,109.969,125545.32
05.06.2018 00:00:00 UTC+08:00,109.97,110.007,109.475,109.891,149998.96
06.06.2018 00:00:00 UTC+08:00,109.891,110.268,109.797,110.139,139620.5
07.06.2018 00:00:00 UTC+08:00,110.139,110.223,109.479,109.72,153250.06
08.06.2018 00:00:00 UTC+08:00,109.724,109.853,109.202,109.568,148935.37
10.06.2018 00:00:00 UTC+08:00,109.378,109.488,109.327,109.463,5423.76
11.06.2018 00:00:00 UTC+08:00,109.462,110.429,109.393,110.394,122126.66
12.06.2018 00:00:00 UTC+08:00,110.398,110.544,110.101,110.455,140262.92
13.06.2018 00:00:00 UTC+08:00,110.455,110.852,110.088,110.243,119077.33
14.06.2018 00:00:00 UTC+08:00,110.242,110.696,109.919,110.639,131370.35
15.06.2018 00:00:00 UTC+08:00,110.641,110.906,110.389,110.697,132094.46
17.06.2018 00:00:00 UTC+08:00,110.703,110.754,110.584,110.645,7358.66
18.06.2018 00:00:00 UTC+08:00,110.644,110.671,110.108,110.137,115062.4
19.06.2018 00:00:00 UTC+08:00,110.137,110.217,109.554,110.092,173039.57
20.06.2018 00:00:00 UTC+08:00,110.092,110.454,109.857,110.382,127914.95
21.06.2018 00:00:00 UTC+08:00,110.381,110.76,109.845,109.957,168467.7
22.06.2018 00:00:00 UTC+08:00,109.959,110.22,109.805,109.985,125608.6
24.06.2018 00:00:00 UTC+08:00,109.894,110.043,109.819,109.947,8000.6
25.06.2018 00:00:00 UTC+08:00,109.947,110.049,109.37,109.641,158366.46
26.06.2018 00:00:00 UTC+08:00,109.642,110.216,109.373,110.126,165497.05
27.06.2018 00:00:00 UTC+08:00,110.127,110.492,109.687,110.223,200752.95
28.06.2018 00:00:00 UTC+08:00,110.223,110.651,109.969,110.493,177213.1
29.06.2018 00:00:00 UTC+08:00,110.493,110.945,110.377,110.718,158755.36
01.07.2018 00:00:00 UTC+08:00,110.689,110.869,110.602,110.735,16611.58
02.07.2018 00:00:00 UTC+08:00,110.739,111.065,110.606,110.883,149268.6
03.07.2018 00:00:00 UTC+08:00,110.884,111.136,110.398,110.419,160412.37
04.07.2018 00:00:00 UTC+08:00,110.418,110.562,110.281,110.507,141075.75
05.07.2018 00:00:00 UTC+08:00,110.507,110.739,110.291,110.572,158653.93
06.07.2018 00:00:00 UTC+08:00,110.571,110.789,110.383,110.494,124066.98
08.07.2018 00:00:00 UTC+08:00,110.512,110.512,110.394,110.444,7171.86
09.07.2018 00:00:00 UTC+08:00,110.443,110.98,110.354,110.958,129969.09
10.07.2018 00:00:00 UTC+08:00,110.962,111.355,110.798,110.856,151072.09
11.07.2018 00:00:00 UTC+08:00,110.856,112.177,110.769,111.981,184951.33
12.07.2018 00:00:00 UTC+08:00,111.98,112.708,111.968,112.672,151454.22
13.07.2018 00:00:00 UTC+08:00,112.676,112.802,112.279,112.429,166657.99
15.07.2018 00:00:00 UTC+08:00,112.235,112.471,112.221,112.403,10085.63
16.07.2018 00:00:00 UTC+08:00,112.404,112.565,112.231,112.387,117535.28
17.07.2018 00:00:00 UTC+08:00,112.388,113.079,112.227,113.023,171122.98
18.07.2018 00:00:00 UTC+08:00,113.023,113.139,112.712,112.805,148440.46
19.07.2018 00:00:00 UTC+08:00,112.805,113.176,112.06,112.366,231581.85
20.07.2018 00:00:00 UTC+08:00,112.365,112.625,111.391,111.458,187504.2
22.07.2018 00:00:00 UTC+08:00,111.397,111.509,111.058,111.06,11324.31
23.07.2018 00:00:00 UTC+08:00,111.062,111.547,110.754,111.468,179555.5
24.07.2018 00:00:00 UTC+08:00,111.468,111.468,110.963,111.28,162443.26
25.07.2018 00:00:00 UTC+08:00,111.28,111.387,110.662,110.862,182579.94
26.07.2018 00:00:00 UTC+08:00,110.86,111.251,110.591,111.16,149496.1
27.07.2018 00:00:00 UTC+08:00,111.16,111.251,110.801,111.049,134354.25
29.07.2018 00:00:00 UTC+08:00,110.946,111.017,110.914,110.948,8407.11
30.07.2018 00:00:00 UTC+08:00,110.949,111.167,110.893,111.003,123402.23
31.07.2018 00:00:00 UTC+08:00,111.002,111.96,110.752,111.837,177914.08
01.08.2018 00:00:00 UTC+08:00,111.836,112.153,111.393,111.644,150889.83
02.08.2018 00:00:00 UTC+08:00,111.642,111.74,111.321,111.706,152648.41
03.08.2018 00:00:00 UTC+08:00,111.706,111.879,111.103,111.287,120348.27
05.08.2018 00:00:00 UTC+08:00,111.247,111.271,111.162,111.24,5605.4
06.08.2018 00:00:00 UTC+08:00,111.239,111.529,111.17,111.339,132392.74
07.08.2018 00:00:00 UTC+08:00,111.339,111.48,110.995,111.352,109003.42
08.08.2018 00:00:00 UTC+08:00,111.35,111.44,110.839,110.913,116373.44
09.08.2018 00:00:00 UTC+08:00,110.91,111.186,110.71,111.085,129412.26
10.08.2018 00:00:00 UTC+08:00,111.086,111.142,110.514,110.894,167767.05
12.08.2018 00:00:00 UTC+08:00,110.505,110.757,110.457,110.632,9456.53
13.08.2018 00:00:00 UTC+08:00,110.633,110.937,110.114,110.631,177962.51
14.08.2018 00:00:00 UTC+08:00,110.631,111.316,110.59,111.257,169676.62
15.08.2018 00:00:00 UTC+08:00,111.257,111.433,110.434,110.579,172091.19
16.08.2018 00:00:00 UTC+08:00,110.577,111.124,110.461,111.016,150813.42
17.08.2018 00:00:00 UTC+08:00,111.017,111.054,110.319,110.529,107000.65
19.08.2018 00:00:00 UTC+08:00,110.608,110.608,110.471,110.483,5467.07
20.08.2018 00:00:00 UTC+08:00,110.485,110.687,109.92,109.953,107764.18
21.08.2018 00:00:00 UTC+08:00,109.954,110.549,109.777,110.119,115738.9
22.08.2018 00:00:00 UTC+08:00,110.12,110.679,110.029,110.594,118866.63
23.08.2018 00:00:00 UTC+08:00,110.59,111.407,110.552,111.368,123043.55
24.08.2018 00:00:00 UTC+08:00,111.369,111.488,111.106,111.246,99343.48
26.08.2018 00:00:00 UTC+08:00,111.335,111.349,111.229,111.296,5194.45
27.08.2018 00:00:00 UTC+08:00,111.296,111.344,110.938,111.137,110277.81
28.08.2018 00:00:00 UTC+08:00,111.135,111.357,110.958,111.152,108411.44
29.08.2018 00:00:00 UTC+08:00,111.148,111.829,111.124,111.689,117762.31
30.08.2018 00:00:00 UTC+08:00,111.687,111.757,110.956,111.012,133433.2
31.08.2018 00:00:00 UTC+08:00,111.012,111.146,110.687,111.146,118401.13
02.09.2018 00:00:00 UTC+08:00,111.158,111.19,111.075,111.146,8909.81
03.09.2018 00:00:00 UTC+08:00,111.146,111.176,110.851,111.088,93030.2
04.09.2018 00:00:00 UTC+08:00,111.087,111.535,110.902,111.467,126477.04
05.09.2018 00:00:00 UTC+08:00,111.467,111.759,111.403,111.454,123408.47
06.09.2018 00:00:00 UTC+08:00,111.454,111.458,110.463,110.493,136319.79
07.09.2018 00:00:00 UTC+08:00,110.493,111.248,110.382,111.017,135729.3
09.09.2018 00:00:00 UTC+08:00,111.123,111.123,110.882,110.923,4365.3
10.09.2018 00:00:00 UTC+08:00,110.922,111.25,110.853,111.142,98485.08
11.09.2018 00:00:00 UTC+08:00,111.145,111.652,111.145,111.636,100762.24
12.09.2018 00:00:00 UTC+08:00,111.635,111.635,111.117,111.218,121811.87
13.09.2018 00:00:00 UTC+08:00,111.216,112.061,111.171,112.028,112483.75
14.09.2018 00:00:00 UTC+08:00,112.031,112.17,111.755,112.08,99320.79
16.09.2018 00:00:00 UTC+08:00,112.048,112.058,111.944,111.969,3633.59
17.09.2018 00:00:00 UTC+08:00,111.968,112.124,111.672,111.693,88171.88
18.09.2018 00:00:00 UTC+08:00,111.693,112.391,111.667,112.286,131717.42
19.09.2018 00:00:00 UTC+08:00,112.284,112.448,112.163,112.338,121730.65
20.09.2018 00:00:00 UTC+08:00,112.336,112.587,112.044,112.497,121092.23
21.09.2018 00:00:00 UTC+08:00,112.499,112.875,112.466,112.617,95994.35
23.09.2018 00:00:00 UTC+08:00,112.476,112.571,112.45,112.534,2416.79
24.09.2018 00:00:00 UTC+08:00,112.534,112.857,112.434,112.782,88969.93
25.09.2018 00:00:00 UTC+08:00,112.782,113,112.742,112.984,92146.16
26.09.2018 00:00:00 UTC+08:00,112.983,113.141,112.63,112.715,122218.62
27.09.2018 00:00:00 UTC+08:00,112.716,113.469,112.564,113.394,105571.1
28.09.2018 00:00:00 UTC+08:00,113.394,113.712,113.324,113.711,103557.4
30.09.2018 00:00:00 UTC+08:00,113.77,113.847,113.702,113.8,5002.39
01.10.2018 00:00:00 UTC+08:00,113.798,114.063,113.728,113.956,94973.06
02.10.2018 00:00:00 UTC+08:00,113.956,114.014,113.53,113.569,154475.45
03.10.2018 00:00:00 UTC+08:00,113.568,114.552,113.523,114.512,123519.02
04.10.2018 00:00:00 UTC+08:00,114.512,114.524,113.635,113.898,151523.96
05.10.2018 00:00:00 UTC+08:00,113.9,114.102,113.561,113.761,131075.45
07.10.2018 00:00:00 UTC+08:00,113.857,113.857,113.655,113.712,4864.77
08.10.2018 00:00:00 UTC+08:00,113.712,113.945,112.824,113.126,110529.85
09.10.2018 00:00:00 UTC+08:00,113.123,113.394,112.872,113.022,169825.07
10.10.2018 00:00:00 UTC+08:00,113.022,113.289,112.059,112.09,184898.35
11.10.2018 00:00:00 UTC+08:00,112.086,112.537,111.836,112.093,263078.06
12.10.2018 00:00:00 UTC+08:00,112.078,112.499,111.882,112.221,169473.2
14.10.2018 00:00:00 UTC+08:00,112.189,112.238,112.128,112.211,7430.84
15.10.2018 00:00:00 UTC+08:00,112.214,112.228,111.627,111.842,178099.93
16.10.2018 00:00:00 UTC+08:00,111.844,112.397,111.81,112.347,143798.8
17.10.2018 00:00:00 UTC+08:00,112.347,112.729,112.017,112.629,153111.39
18.10.2018 00:00:00 UTC+08:00,112.629,112.731,111.95,112.2,166933.01
19.10.2018 00:00:00 UTC+08:00,112.201,112.65,112.195,112.545,162581.11
21.10.2018 00:00:00 UTC+08:00,112.612,112.612,112.419,112.464,6000.12
22.10.2018 00:00:00 UTC+08:00,112.464,112.887,112.351,112.76,158610.81
23.10.2018 00:00:00 UTC+08:00,112.76,112.799,111.955,112.455,193411.76
24.10.2018 00:00:00 UTC+08:00,112.457,112.745,111.987,112.001,205992.43
25.10.2018 00:00:00 UTC+08:00,112.004,112.675,111.823,112.353,184977.79
26.10.2018 00:00:00 UTC+08:00,112.356,112.445,111.38,111.905,220856.57
28.10.2018 00:00:00 UTC+08:00,111.895,111.99,111.807,111.924,8198.15
29.10.2018 00:00:00 UTC+08:00,111.923,112.565,111.779,112.327,219572.89
30.10.2018 00:00:00 UTC+08:00,112.326,113.177,112.306,113.069,186712.6
31.10.2018 00:00:00 UTC+08:00,113.07,113.387,112.807,112.861,145697.58
01.11.2018 00:00:00 UTC+08:00,112.86,113.004,112.562,112.737,140090.33
02.11.2018 00:00:00 UTC+08:00,112.739,113.322,112.659,113.231,146037.74
04.11.2018 00:00:00 UTC+08:00,113.178,113.242,113.123,113.139,11418.46
05.11.2018 00:00:00 UTC+08:00,113.139,113.34,113.078,113.264,115029.23
06.11.2018 00:00:00 UTC+08:00,113.264,113.507,113.103,113.345,117986.55
07.11.2018 00:00:00 UTC+08:00,113.345,113.822,112.949,113.569,174795.88
08.11.2018 00:00:00 UTC+08:00,113.57,114.091,113.548,113.959,126628.54
09.11.2018 00:00:00 UTC+08:00,113.965,114.013,113.641,113.839,128427.47
11.11.2018 00:00:00 UTC+08:00,113.861,113.904,113.819,113.848,14589.92
12.11.2018 00:00:00 UTC+08:00,113.848,114.209,113.663,113.696,128523.15
13.11.2018 00:00:00 UTC+08:00,113.695,114.147,113.584,113.797,171830.17
14.11.2018 00:00:00 UTC+08:00,113.799,114.009,113.301,113.566,171163.45
15.11.2018 00:00:00 UTC+08:00,113.564,113.71,113.1,113.566,188986.8
16.11.2018 00:00:00 UTC+08:00,113.564,113.614,112.646,112.849,146327.92
18.11.2018 00:00:00 UTC+08:00,112.821,112.852,112.61,112.728,14089.1
19.11.2018 00:00:00 UTC+08:00,112.73,112.875,112.401,112.457,135140.7
20.11.2018 00:00:00 UTC+08:00,112.456,112.842,112.307,112.711,164131.34
21.11.2018 00:00:00 UTC+08:00,112.711,113.215,112.701,113.035,125356.16
22.11.2018 00:00:00 UTC+08:00,113.034,113.133,112.886,112.989,92949.1
23.11.2018 00:00:00 UTC+08:00,112.991,113.012,112.662,112.979,105620.09
25.11.2018 00:00:00 UTC+08:00,112.943,112.961,112.88,112.921,14713.69
26.11.2018 00:00:00 UTC+08:00,112.92,113.654,112.907,113.509,112578.52
27.11.2018 00:00:00 UTC+08:00,113.51,113.845,113.416,113.799,112258.71
28.11.2018 00:00:00 UTC+08:00,113.798,114.038,113.444,113.565,117392.05
29.11.2018 00:00:00 UTC+08:00,113.567,113.614,113.195,113.417,115715.23
30.11.2018 00:00:00 UTC+08:00,113.413,113.72,113.345,113.513,103948.12
02.12.2018 00:00:00 UTC+08:00,113.676,113.824,113.609,113.774,12908.39
03.12.2018 00:00:00 UTC+08:00,113.772,113.781,113.378,113.591,110548.36
04.12.2018 00:00:00 UTC+08:00,113.591,113.64,112.579,112.692,157636.43
05.12.2018 00:00:00 UTC+08:00,112.694,113.244,112.678,113.047,95415.57
06.12.2018 00:00:00 UTC+08:00,113.047,113.158,112.238,112.726,206543.8
07.12.2018 00:00:00 UTC+08:00,112.729,112.929,112.556,112.739,160247.09
09.12.2018 00:00:00 UTC+08:00,112.637,112.696,112.427,112.521,7627.45
10.12.2018 00:00:00 UTC+08:00,112.522,113.389,112.242,113.198,262766.91
11.12.2018 00:00:00 UTC+08:00,113.198,113.468,113.011,113.379,161201.62
12.12.2018 00:00:00 UTC+08:00,113.378,113.522,113.143,113.288,149554.48
13.12.2018 00:00:00 UTC+08:00,113.288,113.71,113.287,113.575,134348.71
14.12.2018 00:00:00 UTC+08:00,113.567,113.675,113.218,113.399,133803.83
16.12.2018 00:00:00 UTC+08:00,113.374,113.414,113.312,113.41,8919.53
17.12.2018 00:00:00 UTC+08:00,113.41,113.522,112.686,112.841,138944.26
18.12.2018 00:00:00 UTC+08:00,112.839,112.84,112.252,112.522,152684.15
19.12.2018 00:00:00 UTC+08:00,112.521,112.669,112.092,112.408,217458.53
20.12.2018 00:00:00 UTC+08:00,112.409,112.607,110.815,111.177,340222.47
21.12.2018 00:00:00 UTC+08:00,111.176,111.461,110.935,111.239,298066.49
23.12.2018 00:00:00 UTC+08:00,110.987,111.193,110.978,111.081,14177.32
24.12.2018 00:00:00 UTC+08:00,111.079,111.157,110.272,110.334,288429.52
25.12.2018 00:00:00 UTC+08:00,110.335,110.452,110.012,110.439,22183.66
26.12.2018 00:00:00 UTC+08:00,110.44,111.412,110.283,111.225,193829.52
27.12.2018 00:00:00 UTC+08:00,111.226,111.236,110.46,110.846,341219.88
28.12.2018 00:00:00 UTC+08:00,110.848,110.944,110.147,110.32,249808.54
30.12.2018 00:00:00 UTC+08:00,110.35,110.422,110.285,110.326,8418.9
31.12.2018 00:00:00 UTC+08:00,110.326,110.478,109.559,109.62,150319.26
