Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
12.04.2023 00:00:00 UTC+08:00,133.604,134.051,132.741,133.094,429485.54
13.04.2023 00:00:00 UTC+08:00,133.091,133.396,132.025,132.491,359852.15
14.04.2023 00:00:00 UTC+08:00,132.492,133.847,132.175,133.841,405271.7
16.04.2023 00:00:00 UTC+08:00,133.837,133.998,133.755,133.994,24486.16
17.04.2023 00:00:00 UTC+08:00,133.994,134.577,133.716,134.46,446007.17
18.04.2023 00:00:00 UTC+08:00,134.458,134.711,133.864,134.048,464376.42
19.04.2023 00:00:00 UTC+08:00,134.046,135.141,133.958,134.72,475752.21
20.04.2023 00:00:00 UTC+08:00,134.719,134.978,133.959,134.004,535228.02
21.04.2023 00:00:00 UTC+08:00,134.003,134.497,133.553,134.181,410565.35
23.04.2023 00:00:00 UTC+08:00,134.02,134.126,133.939,133.97,14142.52
24.04.2023 00:00:00 UTC+08:00,133.97,134.736,133.896,134.091,445659.28
25.04.2023 00:00:00 UTC+08:00,134.089,134.484,133.372,133.714,509476.94
26.04.2023 00:00:00 UTC+08:00,133.713,133.946,133.02,133.47,617316.78
27.04.2023 00:00:00 UTC+08:00,133.47,134.199,133.229,133.809,506783.61
28.04.2023 00:00:00 UTC+08:00,133.809,136.564,133.353,136.34,540694.03
30.04.2023 00:00:00 UTC+08:00,136.249,136.44,136.199,136.409,28529.44
01.05.2023 00:00:00 UTC+08:00,136.408,137.582,136.26,137.529,410739.05
02.05.2023 00:00:00 UTC+08:00,137.528,137.78,136.318,136.477,563906.61
03.05.2023 00:00:00 UTC+08:00,136.477,136.578,134.394,134.56,646320.42
04.05.2023 00:00:00 UTC+08:00,134.559,134.883,133.502,134.167,633139.22
05.05.2023 00:00:00 UTC+08:00,134.168,135.128,133.888,134.918,155728.38
07.05.2023 00:00:00 UTC+08:00,134.966,135.301,134.84,135.201,10893.67
08.05.2023 00:00:00 UTC+08:00,135.198,135.231,134.645,135.092,430434.13
09.05.2023 00:00:00 UTC+08:00,135.091,135.362,134.727,135.297,435922.14
10.05.2023 00:00:00 UTC+08:00,135.297,135.474,134.023,134.106,522277.71
11.05.2023 00:00:00 UTC+08:00,134.107,134.847,133.749,134.497,562372.27
12.05.2023 00:00:00 UTC+08:00,134.495,135.777,134.407,135.766,415073.48
14.05.2023 00:00:00 UTC+08:00,135.714,135.901,135.678,135.83,28189.55
15.05.2023 00:00:00 UTC+08:00,135.827,136.328,135.716,136.038,392973.43
16.05.2023 00:00:00 UTC+08:00,136.039,136.687,135.682,136.43,428189.29
17.05.2023 00:00:00 UTC+08:00,136.429,137.723,136.309,137.608,433941.63
18.05.2023 00:00:00 UTC+08:00,137.608,138.751,137.292,138.631,466243.2
19.05.2023 00:00:00 UTC+08:00,138.63,138.67,137.43,137.986,459769.83
21.05.2023 00:00:00 UTC+08:00,138.007,138.064,137.58,137.701,11342.88
22.05.2023 00:00:00 UTC+08:00,137.7,138.804,137.498,138.67,467614.41
23.05.2023 00:00:00 UTC+08:00,138.668,138.913,138.246,138.617,531533.55
24.05.2023 00:00:00 UTC+08:00,138.616,139.485,138.237,139.3,522815.8
25.05.2023 00:00:00 UTC+08:00,139.301,140.234,139.19,140.028,558833.8
26.05.2023 00:00:00 UTC+08:00,140.028,140.73,139.501,140.699,424000.45
28.05.2023 00:00:00 UTC+08:00,140.642,140.894,140.553,140.89,36435.69
29.05.2023 00:00:00 UTC+08:00,140.889,140.923,140.117,140.477,208915.12
30.05.2023 00:00:00 UTC+08:00,140.476,140.937,139.575,139.799,519263.27
31.05.2023 00:00:00 UTC+08:00,139.798,140.405,138.962,139.144,433413.78
01.06.2023 00:00:00 UTC+08:00,139.142,139.952,138.447,138.749,241253.51
02.06.2023 00:00:00 UTC+08:00,138.744,140.074,138.608,140.035,344968.13
04.06.2023 00:00:00 UTC+08:00,140.033,140.25,139.986,140.221,12110.93
05.06.2023 00:00:00 UTC+08:00,140.22,140.458,139.255,139.42,325936.07
06.06.2023 00:00:00 UTC+08:00,139.418,139.998,139.1,139.528,315639.47
07.06.2023 00:00:00 UTC+08:00,139.529,140.25,139.028,139.92,330014.35
08.06.2023 00:00:00 UTC+08:00,139.919,140.099,138.764,138.888,371864.1
09.06.2023 00:00:00 UTC+08:00,138.889,139.73,138.869,139.423,295092.33
11.06.2023 00:00:00 UTC+08:00,139.452,139.554,139.349,139.379,10693.91
12.06.2023 00:00:00 UTC+08:00,139.375,139.772,139.068,139.463,317581.09
13.06.2023 00:00:00 UTC+08:00,139.464,140.309,139.015,140.154,363305.27
14.06.2023 00:00:00 UTC+08:00,140.15,140.207,139.285,139.974,401171.5
15.06.2023 00:00:00 UTC+08:00,139.973,141.508,139.946,140.27,415348.77
16.06.2023 00:00:00 UTC+08:00,140.269,141.932,139.856,141.932,444946.77
18.06.2023 00:00:00 UTC+08:00,141.814,141.96,141.767,141.869,15229.08
19.06.2023 00:00:00 UTC+08:00,141.869,142.01,141.445,141.904,261571.5
20.06.2023 00:00:00 UTC+08:00,141.912,142.259,141.218,141.344,485088.67
21.06.2023 00:00:00 UTC+08:00,141.341,142.372,141.338,141.691,433504.05
22.06.2023 00:00:00 UTC+08:00,141.688,143.23,141.614,143.036,396899.03
23.06.2023 00:00:00 UTC+08:00,143.034,143.876,142.698,143.748,416028.93
25.06.2023 00:00:00 UTC+08:00,143.6,143.732,143.461,143.544,26498.27
26.06.2023 00:00:00 UTC+08:00,143.544,143.716,142.94,143.467,388341.52
27.06.2023 00:00:00 UTC+08:00,143.469,144.176,143.287,143.882,321684.62
28.06.2023 00:00:00 UTC+08:00,143.883,144.621,143.733,144.395,340113.51
29.06.2023 00:00:00 UTC+08:00,144.393,144.904,144.137,144.8,392548.27
30.06.2023 00:00:00 UTC+08:00,144.798,145.075,144.205,144.353,418865.81
02.07.2023 00:00:00 UTC+08:00,144.39,144.414,144.302,144.402,16084.51
03.07.2023 00:00:00 UTC+08:00,144.402,144.917,143.989,144.603,328526.34
04.07.2023 00:00:00 UTC+08:00,144.604,144.681,144.21,144.412,200484.72
05.07.2023 00:00:00 UTC+08:00,144.412,144.74,144.083,144.503,304610.35
06.07.2023 00:00:00 UTC+08:00,144.503,144.657,143.56,143.981,443575.44
07.07.2023 00:00:00 UTC+08:00,143.98,144.202,142.075,142.135,444211.13
09.07.2023 00:00:00 UTC+08:00,142.291,142.311,142.162,142.217,15404.32
10.07.2023 00:00:00 UTC+08:00,142.212,143.01,141.219,141.313,371751.34
11.07.2023 00:00:00 UTC+08:00,141.313,141.465,140.075,140.128,413640.19
12.07.2023 00:00:00 UTC+08:00,140.127,140.169,138.159,138.33,454466.58
13.07.2023 00:00:00 UTC+08:00,138.332,138.96,137.897,138.072,348564.05
14.07.2023 00:00:00 UTC+08:00,138.067,139.161,137.245,138.843,411331.05
16.07.2023 00:00:00 UTC+08:00,138.936,138.936,138.661,138.691,11796.48
17.07.2023 00:00:00 UTC+08:00,138.691,139.413,138.002,138.727,303386.6
18.07.2023 00:00:00 UTC+08:00,138.721,139.196,137.691,139.028,378232.64
19.07.2023 00:00:00 UTC+08:00,139.027,139.997,138.855,139.614,407663.13
20.07.2023 00:00:00 UTC+08:00,139.613,140.501,139.113,139.856,377660.13
21.07.2023 00:00:00 UTC+08:00,139.85,141.96,139.755,141.852,229854.38
23.07.2023 00:00:00 UTC+08:00,141.677,141.86,141.645,141.759,7610.05
24.07.2023 00:00:00 UTC+08:00,141.757,141.818,140.751,141.547,318811.04
25.07.2023 00:00:00 UTC+08:00,141.547,141.743,140.847,140.918,345880.59
26.07.2023 00:00:00 UTC+08:00,140.915,141.189,139.929,140.376,444354.71
27.07.2023 00:00:00 UTC+08:00,140.376,141.324,138.711,138.88,504483.61
28.07.2023 00:00:00 UTC+08:00,138.878,141.214,138.068,141.205,511345.05
30.07.2023 00:00:00 UTC+08:00,140.957,141.164,140.755,140.762,19013.16
31.07.2023 00:00:00 UTC+08:00,140.76,142.699,140.694,142.332,462268.99
01.08.2023 00:00:00 UTC+08:00,142.333,143.548,142.263,142.97,201082.78
02.08.2023 00:00:00 UTC+08:00,142.969,143.48,142.236,143.363,332955.87
03.08.2023 00:00:00 UTC+08:00,143.352,143.897,142.071,142.609,415158.68
04.08.2023 00:00:00 UTC+08:00,142.609,142.926,141.554,141.815,428675.83
06.08.2023 00:00:00 UTC+08:00,141.714,141.949,141.695,141.877,19147.71
07.08.2023 00:00:00 UTC+08:00,141.875,142.586,141.518,142.543,364189.22
08.08.2023 00:00:00 UTC+08:00,142.543,143.497,142.533,143.269,350650.8
09.08.2023 00:00:00 UTC+08:00,143.264,143.771,143.005,143.724,384882.92
10.08.2023 00:00:00 UTC+08:00,143.725,144.878,143.296,144.859,369368.8
11.08.2023 00:00:00 UTC+08:00,144.859,145.004,144.424,144.984,340833.16
13.08.2023 00:00:00 UTC+08:00,144.942,145,144.828,144.859,8730.62
14.08.2023 00:00:00 UTC+08:00,144.86,145.589,144.656,145.441,259511.44
15.08.2023 00:00:00 UTC+08:00,145.439,145.869,145.108,145.626,413157.68
16.08.2023 00:00:00 UTC+08:00,145.624,146.412,145.312,146.34,380033.81
17.08.2023 00:00:00 UTC+08:00,146.34,146.566,145.581,145.715,334111.58
18.08.2023 00:00:00 UTC+08:00,145.712,145.797,144.931,145.447,369457.53
20.08.2023 00:00:00 UTC+08:00,145.397,145.503,145.274,145.331,7985.94
21.08.2023 00:00:00 UTC+08:00,145.327,146.407,145.148,146.253,327143.87
22.08.2023 00:00:00 UTC+08:00,146.253,146.405,145.499,145.784,366417.5
23.08.2023 00:00:00 UTC+08:00,145.785,145.818,144.543,144.687,330707.34
24.08.2023 00:00:00 UTC+08:00,144.687,146.08,144.62,146.058,279157.03
25.08.2023 00:00:00 UTC+08:00,146.058,146.639,145.726,146.515,340010.75
27.08.2023 00:00:00 UTC+08:00,146.501,146.621,146.399,146.552,9331.27
28.08.2023 00:00:00 UTC+08:00,146.552,146.747,146.278,146.467,279843.93
29.08.2023 00:00:00 UTC+08:00,146.466,147.379,145.672,145.986,377524.86
30.08.2023 00:00:00 UTC+08:00,145.986,146.54,145.562,146.092,404748.12
31.08.2023 00:00:00 UTC+08:00,146.092,146.233,145.353,145.492,382130.76
01.09.2023 00:00:00 UTC+08:00,145.492,146.299,144.447,146.299,345305
03.09.2023 00:00:00 UTC+08:00,146.187,146.27,146.026,146.072,11527.38
04.09.2023 00:00:00 UTC+08:00,146.071,146.559,146.04,146.546,209283.58
05.09.2023 00:00:00 UTC+08:00,146.545,147.805,146.492,147.463,295881.92
06.09.2023 00:00:00 UTC+08:00,147.461,147.821,147.018,147.72,325024.85
07.09.2023 00:00:00 UTC+08:00,147.719,147.878,147.047,147.34,323163
08.09.2023 00:00:00 UTC+08:00,147.337,147.878,146.593,147.878,340273.5
10.09.2023 00:00:00 UTC+08:00,147.053,147.284,146.681,147.133,26519.56
11.09.2023 00:00:00 UTC+08:00,147.134,147.153,145.906,146.677,410527.33
12.09.2023 00:00:00 UTC+08:00,146.677,147.238,146.441,147.164,254073.41
13.09.2023 00:00:00 UTC+08:00,147.163,147.751,147.102,147.337,371240.22
14.09.2023 00:00:00 UTC+08:00,147.336,147.574,147.022,147.466,481894.05
15.09.2023 00:00:00 UTC+08:00,147.465,147.954,147.341,147.869,312252.1
17.09.2023 00:00:00 UTC+08:00,147.801,147.882,147.731,147.871,6276.75
18.09.2023 00:00:00 UTC+08:00,147.871,147.882,147.549,147.62,251129.67
19.09.2023 00:00:00 UTC+08:00,147.618,147.925,147.511,147.765,230641.89
20.09.2023 00:00:00 UTC+08:00,147.762,148.367,147.477,148.325,323966.56
21.09.2023 00:00:00 UTC+08:00,148.324,148.462,147.324,147.653,327603
22.09.2023 00:00:00 UTC+08:00,147.653,148.445,147.51,148.42,309949.82
24.09.2023 00:00:00 UTC+08:00,148.412,148.45,148.257,148.437,14889.88
25.09.2023 00:00:00 UTC+08:00,148.438,148.967,148.29,148.828,224962.59
26.09.2023 00:00:00 UTC+08:00,148.826,149.189,148.709,149.059,270637.39
27.09.2023 00:00:00 UTC+08:00,149.06,149.711,148.865,149.498,258626.65
28.09.2023 00:00:00 UTC+08:00,149.499,149.565,149.149,149.336,294773.73
29.09.2023 00:00:00 UTC+08:00,149.336,149.505,148.532,149.402,294738.33
01.10.2023 00:00:00 UTC+08:00,149.607,149.648,149.455,149.534,13276.27
02.10.2023 00:00:00 UTC+08:00,149.533,149.886,149.46,149.87,223005.58
03.10.2023 00:00:00 UTC+08:00,149.869,150.165,147.313,149.184,334059.67
04.10.2023 00:00:00 UTC+08:00,149.185,149.322,148.738,148.985,325695.68
05.10.2023 00:00:00 UTC+08:00,148.988,149.122,148.263,148.476,361399.89
06.10.2023 00:00:00 UTC+08:00,148.476,149.539,148.468,149.407,312894.79
08.10.2023 00:00:00 UTC+08:00,149.152,149.246,148.993,149.155,25801.28
09.10.2023 00:00:00 UTC+08:00,149.149,149.228,148.294,148.337,244959.49
10.10.2023 00:00:00 UTC+08:00,148.336,149.101,148.166,148.635,319098.44
11.10.2023 00:00:00 UTC+08:00,148.632,149.327,148.428,149.042,320430.44
12.10.2023 00:00:00 UTC+08:00,149.041,149.836,148.957,149.793,287606.34
13.10.2023 00:00:00 UTC+08:00,149.791,149.832,149.457,149.635,265597.76
15.10.2023 00:00:00 UTC+08:00,149.39,149.642,149.385,149.566,13143.41
16.10.2023 00:00:00 UTC+08:00,149.565,149.768,149.377,149.585,212911.75
17.10.2023 00:00:00 UTC+08:00,149.584,149.862,148.773,149.767,221612.02
18.10.2023 00:00:00 UTC+08:00,149.765,149.946,149.49,149.775,236123.73
19.10.2023 00:00:00 UTC+08:00,149.772,149.966,149.67,149.81,277651.9
20.10.2023 00:00:00 UTC+08:00,149.81,149.996,149.641,149.882,239988.47
22.10.2023 00:00:00 UTC+08:00,149.885,149.898,149.803,149.891,5532.56
23.10.2023 00:00:00 UTC+08:00,149.89,149.993,149.56,149.781,228061.43
24.10.2023 00:00:00 UTC+08:00,149.779,149.941,149.324,149.862,263553.44
25.10.2023 00:00:00 UTC+08:00,149.859,150.323,149.798,150.1,212470.01
26.10.2023 00:00:00 UTC+08:00,150.1,150.781,149.858,150.371,279062.52
27.10.2023 00:00:00 UTC+08:00,150.371,150.417,149.463,149.686,252348.44
29.10.2023 00:00:00 UTC+08:00,149.568,149.773,149.53,149.741,8764.76
30.10.2023 00:00:00 UTC+08:00,149.739,149.858,148.808,149.104,221120.93
31.10.2023 00:00:00 UTC+08:00,149.103,151.744,149.094,151.326,351865.36
01.11.2023 00:00:00 UTC+08:00,151.321,151.448,150.571,150.578,281780.14
02.11.2023 00:00:00 UTC+08:00,150.579,150.597,149.847,150.5,291439
03.11.2023 00:00:00 UTC+08:00,150.5,150.504,149.2,149.452,209468.93
05.11.2023 00:00:00 UTC+08:00,149.406,149.484,149.348,149.458,4686.77
06.11.2023 00:00:00 UTC+08:00,149.455,150.092,149.38,149.991,191591
07.11.2023 00:00:00 UTC+08:00,149.988,150.697,149.966,150.404,223332.37
08.11.2023 00:00:00 UTC+08:00,150.404,151.062,150.355,150.856,228777.79
09.11.2023 00:00:00 UTC+08:00,150.858,151.391,150.773,151.352,257659.93
10.11.2023 00:00:00 UTC+08:00,151.352,151.606,151.224,151.576,209997.53
12.11.2023 00:00:00 UTC+08:00,151.553,151.568,151.458,151.467,4883.7
13.11.2023 00:00:00 UTC+08:00,151.467,151.911,151.209,151.656,186419.79
14.11.2023 00:00:00 UTC+08:00,151.654,151.786,150.16,150.49,262447.94
15.11.2023 00:00:00 UTC+08:00,150.49,151.425,150.053,151.214,266471.24
16.11.2023 00:00:00 UTC+08:00,151.214,151.434,150.29,150.71,277629.47
17.11.2023 00:00:00 UTC+08:00,150.709,150.779,149.201,149.635,301735.23
19.11.2023 00:00:00 UTC+08:00,149.795,149.966,149.541,149.966,9411
20.11.2023 00:00:00 UTC+08:00,149.963,149.994,148.107,148.389,382522.13
21.11.2023 00:00:00 UTC+08:00,148.388,148.6,147.156,148.154,384971.08
22.11.2023 00:00:00 UTC+08:00,148.153,149.753,148.032,149.467,362627.72
23.11.2023 00:00:00 UTC+08:00,149.463,149.695,148.892,149.646,230991.68
24.11.2023 00:00:00 UTC+08:00,149.641,149.719,149.201,149.505,213737.38
26.11.2023 00:00:00 UTC+08:00,149.489,149.594,149.454,149.584,5788.95
27.11.2023 00:00:00 UTC+08:00,149.581,149.681,148.367,148.422,399145.71
28.11.2023 00:00:00 UTC+08:00,148.422,148.836,147.024,147.071,437658.77
29.11.2023 00:00:00 UTC+08:00,147.068,147.908,146.676,147.061,512994.43
30.11.2023 00:00:00 UTC+08:00,147.063,148.524,146.868,148.005,489485.43
01.12.2023 00:00:00 UTC+08:00,148.001,148.352,146.663,146.848,464416.06
03.12.2023 00:00:00 UTC+08:00,146.77,146.832,146.236,146.366,25149.32
04.12.2023 00:00:00 UTC+08:00,146.366,147.455,146.23,147.31,493799.3
05.12.2023 00:00:00 UTC+08:00,147.31,147.391,146.567,147.189,447701.15
06.12.2023 00:00:00 UTC+08:00,147.189,147.502,146.899,147.189,391312.65
07.12.2023 00:00:00 UTC+08:00,147.186,147.192,141.634,144.246,676553.27
08.12.2023 00:00:00 UTC+08:00,144.244,145.227,142.502,144.989,715418.85
10.12.2023 00:00:00 UTC+08:00,144.997,145.124,144.817,144.995,17923.88
11.12.2023 00:00:00 UTC+08:00,144.993,146.594,144.874,146.056,442848.34
12.12.2023 00:00:00 UTC+08:00,146.054,146.129,144.743,145.303,466452.15
13.12.2023 00:00:00 UTC+08:00,145.302,145.999,142.102,142.797,634632.02
14.12.2023 00:00:00 UTC+08:00,142.795,142.916,140.966,142.288,833540.76
15.12.2023 00:00:00 UTC+08:00,142.286,142.473,141.434,142.234,607726.96
17.12.2023 00:00:00 UTC+08:00,142.153,142.38,142.115,142.334,12800.11
18.12.2023 00:00:00 UTC+08:00,142.332,143.162,142.078,142.698,463202.04
19.12.2023 00:00:00 UTC+08:00,142.688,144.961,142.253,143.926,579799.98
20.12.2023 00:00:00 UTC+08:00,143.929,144.103,143.267,143.537,559268.07
21.12.2023 00:00:00 UTC+08:00,143.535,143.572,142.021,142.077,542413.67
22.12.2023 00:00:00 UTC+08:00,142.075,142.668,141.869,142.488,599816.63
24.12.2023 00:00:00 UTC+08:00,142.501,142.644,142.499,142.596,78.69
25.12.2023 00:00:00 UTC+08:00,142.633,142.64,142.151,142.251,11133.32
26.12.2023 00:00:00 UTC+08:00,142.25,142.637,142.098,142.495,224045.61
27.12.2023 00:00:00 UTC+08:00,142.492,142.853,141.387,141.448,373125.44
28.12.2023 00:00:00 UTC+08:00,141.448,141.673,140.258,141.448,476915.57
29.12.2023 00:00:00 UTC+08:00,141.447,141.919,140.801,141.086,386302.79
