Asia/Kuala_Lumpur,Open,High,Low,Close,Volume
28.02.2021 00:00:00 UTC+08:00,106.609,106.609,106.477,106.484,4348.76
01.03.2021 00:00:00 UTC+08:00,106.483,106.891,106.368,106.848,97655.82
02.03.2021 00:00:00 UTC+08:00,106.848,106.958,106.678,106.762,82470.56
03.03.2021 00:00:00 UTC+08:00,106.759,107.155,106.701,107.072,104714.85
04.03.2021 00:00:00 UTC+08:00,107.072,108.015,106.968,107.953,114747.47
05.03.2021 00:00:00 UTC+08:00,107.953,108.646,107.822,108.388,153312.13
07.03.2021 00:00:00 UTC+08:00,108.441,108.478,108.35,108.407,7905.02
08.03.2021 00:00:00 UTC+08:00,108.405,108.954,108.311,108.929,106603.92
09.03.2021 00:00:00 UTC+08:00,108.93,109.237,108.418,108.579,124526.53
10.03.2021 00:00:00 UTC+08:00,108.579,108.921,108.339,108.452,116167.39
11.03.2021 00:00:00 UTC+08:00,108.452,108.814,108.357,108.576,120921.7
12.03.2021 00:00:00 UTC+08:00,108.575,109.167,108.519,109.075,117612.59
14.03.2021 00:00:00 UTC+08:00,109.089,109.148,109.014,109.12,9372.93
15.03.2021 00:00:00 UTC+08:00,109.117,109.365,108.915,109.13,102753.67
16.03.2021 00:00:00 UTC+08:00,109.129,109.289,108.773,109.033,97572.94
17.03.2021 00:00:00 UTC+08:00,109.033,109.327,108.707,108.902,102317.32
18.03.2021 00:00:00 UTC+08:00,108.901,109.306,108.626,108.935,142682.35
19.03.2021 00:00:00 UTC+08:00,108.933,109.131,108.61,108.947,106847.97
21.03.2021 00:00:00 UTC+08:00,108.707,108.937,108.6,108.877,7092.64
22.03.2021 00:00:00 UTC+08:00,108.878,108.958,108.62,108.78,87327.04
23.03.2021 00:00:00 UTC+08:00,108.782,108.876,108.408,108.525,97747.38
24.03.2021 00:00:00 UTC+08:00,108.519,108.959,108.453,108.793,94877.64
25.03.2021 00:00:00 UTC+08:00,108.791,109.238,108.79,109.181,88028.58
26.03.2021 00:00:00 UTC+08:00,109.18,109.849,109.133,109.717,84823.82
28.03.2021 00:00:00 UTC+08:00,109.746,109.806,109.653,109.796,7193.15
29.03.2021 00:00:00 UTC+08:00,109.794,109.888,109.375,109.84,76670.09
30.03.2021 00:00:00 UTC+08:00,109.838,110.427,109.788,110.309,88236.12
31.03.2021 00:00:00 UTC+08:00,110.309,110.968,110.277,110.761,105266.53
01.04.2021 00:00:00 UTC+08:00,110.759,110.849,110.547,110.616,76305.44
02.04.2021 00:00:00 UTC+08:00,110.614,110.755,110.375,110.755,85781.05
04.04.2021 00:00:00 UTC+08:00,110.701,110.752,110.619,110.681,8218
05.04.2021 00:00:00 UTC+08:00,110.683,110.724,109.962,110.196,64114.74
06.04.2021 00:00:00 UTC+08:00,110.197,110.553,109.671,109.799,102128.81
07.04.2021 00:00:00 UTC+08:00,109.798,109.944,109.581,109.858,92715.44
08.04.2021 00:00:00 UTC+08:00,109.859,109.906,109,109.332,94007.65
09.04.2021 00:00:00 UTC+08:00,109.333,109.962,109.216,109.673,84663.38
11.04.2021 00:00:00 UTC+08:00,109.791,109.835,109.65,109.724,3107.36
12.04.2021 00:00:00 UTC+08:00,109.723,109.771,109.248,109.384,76302.97
13.04.2021 00:00:00 UTC+08:00,109.385,109.754,108.89,108.926,106823.53
14.04.2021 00:00:00 UTC+08:00,108.926,109.098,108.754,108.896,87353.47
15.04.2021 00:00:00 UTC+08:00,108.898,108.96,108.614,108.693,79481.27
16.04.2021 00:00:00 UTC+08:00,108.692,108.967,108.613,108.856,71137.18
18.04.2021 00:00:00 UTC+08:00,108.886,108.886,108.67,108.725,4745.36
19.04.2021 00:00:00 UTC+08:00,108.728,108.77,108.011,108.11,109110.22
20.04.2021 00:00:00 UTC+08:00,108.109,108.55,107.973,108.136,99315.19
21.04.2021 00:00:00 UTC+08:00,108.135,108.283,107.877,108.045,77796.63
22.04.2021 00:00:00 UTC+08:00,108.046,108.233,107.815,107.989,95098.07
23.04.2021 00:00:00 UTC+08:00,107.989,108.148,107.479,107.962,75899.36
25.04.2021 00:00:00 UTC+08:00,108.009,108.009,107.865,107.886,2919.15
26.04.2021 00:00:00 UTC+08:00,107.883,108.214,107.643,108.204,86838.42
27.04.2021 00:00:00 UTC+08:00,108.201,108.78,108.102,108.752,84540.81
28.04.2021 00:00:00 UTC+08:00,108.751,109.079,108.504,108.508,92317.17
29.04.2021 00:00:00 UTC+08:00,108.508,109.225,108.438,108.908,85296.77
30.04.2021 00:00:00 UTC+08:00,108.907,109.381,108.714,109.371,85032.25
02.05.2021 00:00:00 UTC+08:00,109.317,109.357,109.28,109.289,1779.8
03.05.2021 00:00:00 UTC+08:00,109.288,109.699,108.897,109.09,77517.56
04.05.2021 00:00:00 UTC+08:00,109.09,109.49,109.045,109.335,86593.36
05.05.2021 00:00:00 UTC+08:00,109.334,109.482,109.145,109.223,76532.99
06.05.2021 00:00:00 UTC+08:00,109.222,109.43,109.003,109.055,101657.93
07.05.2021 00:00:00 UTC+08:00,109.055,109.29,108.339,108.638,104929.41
09.05.2021 00:00:00 UTC+08:00,108.68,108.685,108.47,108.576,4575.1
10.05.2021 00:00:00 UTC+08:00,108.576,109.057,108.56,108.849,92809.47
11.05.2021 00:00:00 UTC+08:00,108.85,108.985,108.351,108.718,95402.85
12.05.2021 00:00:00 UTC+08:00,108.717,109.71,108.662,109.664,108466.24
13.05.2021 00:00:00 UTC+08:00,109.666,109.788,109.407,109.52,97876.65
14.05.2021 00:00:00 UTC+08:00,109.519,109.658,109.191,109.378,71615.01
16.05.2021 00:00:00 UTC+08:00,109.4,109.425,109.269,109.421,2653.98
17.05.2021 00:00:00 UTC+08:00,109.421,109.504,109.076,109.242,72848.77
18.05.2021 00:00:00 UTC+08:00,109.242,109.285,108.832,108.869,75385.05
19.05.2021 00:00:00 UTC+08:00,108.87,109.337,108.574,109.265,109538.63
20.05.2021 00:00:00 UTC+08:00,109.266,109.298,108.749,108.863,79065.95
21.05.2021 00:00:00 UTC+08:00,108.864,109.005,108.612,108.975,71576.49
23.05.2021 00:00:00 UTC+08:00,108.96,108.998,108.903,108.918,2607.45
24.05.2021 00:00:00 UTC+08:00,108.919,108.994,108.698,108.853,69758.89
25.05.2021 00:00:00 UTC+08:00,108.849,109.073,108.561,108.796,85980.34
26.05.2021 00:00:00 UTC+08:00,108.796,109.181,108.725,109.172,74504.57
27.05.2021 00:00:00 UTC+08:00,109.173,109.925,109.038,109.812,86316.83
28.05.2021 00:00:00 UTC+08:00,109.812,110.2,109.744,109.905,85334.46
30.05.2021 00:00:00 UTC+08:00,109.885,109.936,109.824,109.912,2132.27
31.05.2021 00:00:00 UTC+08:00,109.911,109.938,109.353,109.494,59238.52
01.06.2021 00:00:00 UTC+08:00,109.495,109.709,109.333,109.498,76208.72
02.06.2021 00:00:00 UTC+08:00,109.497,109.886,109.483,109.598,71193.55
03.06.2021 00:00:00 UTC+08:00,109.597,110.332,109.568,110.292,70711.76
04.06.2021 00:00:00 UTC+08:00,110.294,110.329,109.367,109.584,83239.96
06.06.2021 00:00:00 UTC+08:00,109.64,109.64,109.483,109.62,2647.77
07.06.2021 00:00:00 UTC+08:00,109.619,109.639,109.189,109.275,69746.9
08.06.2021 00:00:00 UTC+08:00,109.274,109.56,109.201,109.472,65300.85
09.06.2021 00:00:00 UTC+08:00,109.473,109.678,109.227,109.616,63575.97
10.06.2021 00:00:00 UTC+08:00,109.616,109.798,109.308,109.397,91850.03
11.06.2021 00:00:00 UTC+08:00,109.396,109.845,109.319,109.701,69921.38
13.06.2021 00:00:00 UTC+08:00,109.673,109.739,109.653,109.719,2569.97
14.06.2021 00:00:00 UTC+08:00,109.719,110.1,109.614,110.045,65578.63
15.06.2021 00:00:00 UTC+08:00,110.046,110.17,109.989,110.086,64677.47
16.06.2021 00:00:00 UTC+08:00,110.086,110.804,109.805,110.773,105867.89
17.06.2021 00:00:00 UTC+08:00,110.775,110.824,110.168,110.326,107420.08
18.06.2021 00:00:00 UTC+08:00,110.327,110.486,109.943,110.258,110374.21
20.06.2021 00:00:00 UTC+08:00,110.255,110.31,110.16,110.206,3451.43
21.06.2021 00:00:00 UTC+08:00,110.207,110.385,109.719,110.379,113072.5
22.06.2021 00:00:00 UTC+08:00,110.379,110.794,110.214,110.657,80017.93
23.06.2021 00:00:00 UTC+08:00,110.656,111.108,110.649,111.015,90534.57
24.06.2021 00:00:00 UTC+08:00,111.015,111.119,110.69,110.923,78821.84
25.06.2021 00:00:00 UTC+08:00,110.923,110.986,110.482,110.834,69352.29
27.06.2021 00:00:00 UTC+08:00,110.84,110.872,110.785,110.815,2771.14
28.06.2021 00:00:00 UTC+08:00,110.814,110.977,110.499,110.609,73959.43
29.06.2021 00:00:00 UTC+08:00,110.61,110.761,110.433,110.538,77885.2
30.06.2021 00:00:00 UTC+08:00,110.538,111.141,110.421,111.133,82696.93
01.07.2021 00:00:00 UTC+08:00,111.134,111.64,111.029,111.574,77674.55
02.07.2021 00:00:00 UTC+08:00,111.573,111.661,110.953,111.099,82876.84
04.07.2021 00:00:00 UTC+08:00,111.02,111.161,110.986,111.143,5676.6
05.07.2021 00:00:00 UTC+08:00,111.144,111.192,110.797,110.92,93542.66
06.07.2021 00:00:00 UTC+08:00,110.921,110.934,110.522,110.605,92612.59
07.07.2021 00:00:00 UTC+08:00,110.603,110.818,110.397,110.638,97280.13
08.07.2021 00:00:00 UTC+08:00,110.638,110.652,109.536,109.805,139395.79
09.07.2021 00:00:00 UTC+08:00,109.806,110.261,109.765,110.134,98221.58
11.07.2021 00:00:00 UTC+08:00,110.21,110.25,110.128,110.22,3722.02
12.07.2021 00:00:00 UTC+08:00,110.22,110.413,109.98,110.33,77037.04
13.07.2021 00:00:00 UTC+08:00,110.331,110.653,110.2,110.6,96403.58
14.07.2021 00:00:00 UTC+08:00,110.6,110.701,109.94,109.999,94596.19
15.07.2021 00:00:00 UTC+08:00,109.999,110.092,109.716,109.783,89187.85
16.07.2021 00:00:00 UTC+08:00,109.78,110.344,109.735,110.105,79376.93
18.07.2021 00:00:00 UTC+08:00,110.12,110.12,109.851,109.879,5240.74
19.07.2021 00:00:00 UTC+08:00,109.88,110.036,109.066,109.532,121230.43
20.07.2021 00:00:00 UTC+08:00,109.531,109.959,109.33,109.922,118982.11
21.07.2021 00:00:00 UTC+08:00,109.92,110.39,109.803,110.251,103189.14
22.07.2021 00:00:00 UTC+08:00,110.252,110.359,110.016,110.145,90248.44
23.07.2021 00:00:00 UTC+08:00,110.145,110.597,110.116,110.597,67492.53
25.07.2021 00:00:00 UTC+08:00,110.523,110.577,110.488,110.551,2233.52
26.07.2021 00:00:00 UTC+08:00,110.548,110.585,110.119,110.31,92129.15
27.07.2021 00:00:00 UTC+08:00,110.31,110.333,109.584,109.81,105307.84
28.07.2021 00:00:00 UTC+08:00,109.81,110.291,109.745,109.893,108968.62
29.07.2021 00:00:00 UTC+08:00,109.894,109.913,109.404,109.414,97130.05
30.07.2021 00:00:00 UTC+08:00,109.414,109.829,109.363,109.718,77931.2
01.08.2021 00:00:00 UTC+08:00,109.784,109.784,109.624,109.718,2688.21
02.08.2021 00:00:00 UTC+08:00,109.717,109.748,109.189,109.274,93225.44
03.08.2021 00:00:00 UTC+08:00,109.274,109.337,108.879,108.994,84321.35
04.08.2021 00:00:00 UTC+08:00,108.995,109.677,108.724,109.537,97764.17
05.08.2021 00:00:00 UTC+08:00,109.538,109.794,109.406,109.757,83393.88
06.08.2021 00:00:00 UTC+08:00,109.756,110.358,109.701,110.264,77922.74
08.08.2021 00:00:00 UTC+08:00,110.347,110.347,110.233,110.266,6526.04
09.08.2021 00:00:00 UTC+08:00,110.266,110.355,110.028,110.324,75179.86
10.08.2021 00:00:00 UTC+08:00,110.324,110.603,110.304,110.601,72548.54
11.08.2021 00:00:00 UTC+08:00,110.6,110.803,110.31,110.38,73684.63
12.08.2021 00:00:00 UTC+08:00,110.381,110.548,110.319,110.405,64413.54
13.08.2021 00:00:00 UTC+08:00,110.405,110.459,109.548,109.641,60184.39
15.08.2021 00:00:00 UTC+08:00,109.706,109.755,109.567,109.631,5658.98
16.08.2021 00:00:00 UTC+08:00,109.631,109.631,109.116,109.303,80877.55
17.08.2021 00:00:00 UTC+08:00,109.302,109.664,109.12,109.542,85388.27
18.08.2021 00:00:00 UTC+08:00,109.542,110.07,109.481,109.843,75676.32
19.08.2021 00:00:00 UTC+08:00,109.842,110.23,109.485,109.773,106118.15
20.08.2021 00:00:00 UTC+08:00,109.773,109.888,109.572,109.81,73220.97
22.08.2021 00:00:00 UTC+08:00,109.853,109.885,109.755,109.844,4544.39
23.08.2021 00:00:00 UTC+08:00,109.844,110.15,109.656,109.679,84368.65
24.08.2021 00:00:00 UTC+08:00,109.68,109.884,109.415,109.733,73632.9
25.08.2021 00:00:00 UTC+08:00,109.731,110.126,109.688,109.981,81134.1
26.08.2021 00:00:00 UTC+08:00,109.982,110.232,109.929,110.053,84301.51
27.08.2021 00:00:00 UTC+08:00,110.053,110.269,109.78,109.903,81660.54
29.08.2021 00:00:00 UTC+08:00,109.882,109.896,109.778,109.868,2620.36
30.08.2021 00:00:00 UTC+08:00,109.868,109.986,109.706,109.948,42867.12
31.08.2021 00:00:00 UTC+08:00,109.949,110.081,109.589,110.06,95336.29
01.09.2021 00:00:00 UTC+08:00,110.06,110.421,109.883,110.097,90895.51
02.09.2021 00:00:00 UTC+08:00,110.097,110.124,109.919,109.95,63160.25
03.09.2021 00:00:00 UTC+08:00,109.95,110.076,109.593,109.735,85087.17
05.09.2021 00:00:00 UTC+08:00,109.806,109.846,109.708,109.784,2408.91
06.09.2021 00:00:00 UTC+08:00,109.783,109.949,109.749,109.827,61107.47
07.09.2021 00:00:00 UTC+08:00,109.827,110.327,109.687,110.3,85948.8
08.09.2021 00:00:00 UTC+08:00,110.3,110.448,110.144,110.224,74175.27
09.09.2021 00:00:00 UTC+08:00,110.225,110.275,109.623,109.776,83048.51
10.09.2021 00:00:00 UTC+08:00,109.773,109.992,109.7,109.951,61405.22
12.09.2021 00:00:00 UTC+08:00,109.976,109.977,109.86,109.919,3786.12
13.09.2021 00:00:00 UTC+08:00,109.92,110.161,109.891,109.998,58131.03
14.09.2021 00:00:00 UTC+08:00,109.999,110.164,109.529,109.719,73083.83
15.09.2021 00:00:00 UTC+08:00,109.718,109.746,109.115,109.386,77448.21
16.09.2021 00:00:00 UTC+08:00,109.386,109.83,109.215,109.7,66701.21
17.09.2021 00:00:00 UTC+08:00,109.701,110.082,109.67,110.017,63957.24
19.09.2021 00:00:00 UTC+08:00,110.006,110.024,109.923,109.982,1449.73
20.09.2021 00:00:00 UTC+08:00,109.981,110.039,109.326,109.439,93303.81
21.09.2021 00:00:00 UTC+08:00,109.438,109.708,109.136,109.155,91509.14
22.09.2021 00:00:00 UTC+08:00,109.155,109.904,109.122,109.826,98403.78
23.09.2021 00:00:00 UTC+08:00,109.825,110.35,109.758,110.331,73560.87
24.09.2021 00:00:00 UTC+08:00,110.333,110.797,110.314,110.777,72114.35
26.09.2021 00:00:00 UTC+08:00,110.694,110.8,110.694,110.772,2678.9
27.09.2021 00:00:00 UTC+08:00,110.771,111.068,110.538,110.967,95037.46
28.09.2021 00:00:00 UTC+08:00,110.967,111.641,110.937,111.532,115716.63
29.09.2021 00:00:00 UTC+08:00,111.531,112.05,111.207,111.941,113057.57
30.09.2021 00:00:00 UTC+08:00,111.939,112.082,111.243,111.468,110080.66
01.10.2021 00:00:00 UTC+08:00,111.468,111.49,110.909,111.088,129127.33
03.10.2021 00:00:00 UTC+08:00,110.907,111.041,110.904,110.952,3916.86
04.10.2021 00:00:00 UTC+08:00,110.954,111.304,110.824,110.973,123423.87
05.10.2021 00:00:00 UTC+08:00,110.972,111.565,110.873,111.49,99888.31
06.10.2021 00:00:00 UTC+08:00,111.489,111.79,111.202,111.409,123098.78
07.10.2021 00:00:00 UTC+08:00,111.41,111.679,111.232,111.665,88386.26
08.10.2021 00:00:00 UTC+08:00,111.664,112.261,111.513,112.261,104822.74
10.10.2021 00:00:00 UTC+08:00,112.221,112.33,112.176,112.277,3794.01
11.10.2021 00:00:00 UTC+08:00,112.276,113.418,112.178,113.392,85492.06
12.10.2021 00:00:00 UTC+08:00,113.39,113.789,113.004,113.541,115270.46
13.10.2021 00:00:00 UTC+08:00,113.541,113.806,113.215,113.311,109798.69
14.10.2021 00:00:00 UTC+08:00,113.31,113.89,113.28,113.837,89947.37
15.10.2021 00:00:00 UTC+08:00,113.837,114.466,113.816,114.284,102254.15
17.10.2021 00:00:00 UTC+08:00,114.317,114.368,114.185,114.336,11131.7
18.10.2021 00:00:00 UTC+08:00,114.338,114.455,114.017,114.29,124589.29
19.10.2021 00:00:00 UTC+08:00,114.29,114.583,113.881,114.548,99314.69
20.10.2021 00:00:00 UTC+08:00,114.548,114.703,114.082,114.391,117555.12
21.10.2021 00:00:00 UTC+08:00,114.391,114.41,113.651,113.853,120474.42
22.10.2021 00:00:00 UTC+08:00,113.852,114.211,113.418,113.551,121909.03
24.10.2021 00:00:00 UTC+08:00,113.592,113.696,113.465,113.672,5184.4
25.10.2021 00:00:00 UTC+08:00,113.672,113.926,113.518,113.768,102741.81
26.10.2021 00:00:00 UTC+08:00,113.767,114.315,113.722,114.188,92607.86
27.10.2021 00:00:00 UTC+08:00,114.187,114.224,113.39,113.776,131959.29
28.10.2021 00:00:00 UTC+08:00,113.775,113.869,113.257,113.618,146400.11
29.10.2021 00:00:00 UTC+08:00,113.62,114.098,113.396,114.052,137500.66
31.10.2021 00:00:00 UTC+08:00,114.078,114.26,114.071,114.241,5389.27
01.11.2021 00:00:00 UTC+08:00,114.241,114.447,113.941,114.095,113431.6
02.11.2021 00:00:00 UTC+08:00,114.094,114.137,113.464,113.969,119795.32
03.11.2021 00:00:00 UTC+08:00,113.968,114.22,113.723,114.073,118654.02
04.11.2021 00:00:00 UTC+08:00,114.072,114.28,113.51,113.838,125501.46
05.11.2021 00:00:00 UTC+08:00,113.838,114.039,113.301,113.423,135338.28
07.11.2021 00:00:00 UTC+08:00,113.38,113.532,113.373,113.481,4193.02
08.11.2021 00:00:00 UTC+08:00,113.481,113.668,113.082,113.259,96883.17
09.11.2021 00:00:00 UTC+08:00,113.259,113.265,112.728,112.916,128495.05
10.11.2021 00:00:00 UTC+08:00,112.917,114.02,112.778,113.908,139055.59
11.11.2021 00:00:00 UTC+08:00,113.911,114.161,113.809,114.049,83071.16
12.11.2021 00:00:00 UTC+08:00,114.048,114.305,113.763,113.922,96424.64
14.11.2021 00:00:00 UTC+08:00,113.95,114.05,113.934,113.988,3297.46
15.11.2021 00:00:00 UTC+08:00,113.988,114.218,113.753,114.135,90185
16.11.2021 00:00:00 UTC+08:00,114.135,114.974,114.105,114.909,110192.92
17.11.2021 00:00:00 UTC+08:00,114.908,114.95,113.935,114.194,123151.64
18.11.2021 00:00:00 UTC+08:00,114.195,114.489,113.88,114.287,105746.47
19.11.2021 00:00:00 UTC+08:00,114.287,114.542,113.589,114.062,158353.95
21.11.2021 00:00:00 UTC+08:00,113.955,114.148,113.953,114.145,5884.66
22.11.2021 00:00:00 UTC+08:00,114.145,114.964,114.023,114.793,111518
23.11.2021 00:00:00 UTC+08:00,114.795,115.223,114.486,115.147,137877.63
24.11.2021 00:00:00 UTC+08:00,115.147,115.524,114.828,115.413,122209.23
25.11.2021 00:00:00 UTC+08:00,115.412,115.449,115.034,115.081,110708.19
26.11.2021 00:00:00 UTC+08:00,115.082,115.116,113.054,113.462,259280.12
28.11.2021 00:00:00 UTC+08:00,113.723,113.88,113.353,113.727,18399.84
29.11.2021 00:00:00 UTC+08:00,113.725,113.959,112.993,113.809,172399.99
30.11.2021 00:00:00 UTC+08:00,113.809,113.894,112.533,113.305,294869.75
01.12.2021 00:00:00 UTC+08:00,113.306,113.632,112.651,112.887,183532.88
02.12.2021 00:00:00 UTC+08:00,112.886,113.333,112.708,113.027,171773.8
03.12.2021 00:00:00 UTC+08:00,113.027,113.614,112.562,112.839,154675.33
05.12.2021 00:00:00 UTC+08:00,112.859,113.087,112.848,113.049,7232.27
06.12.2021 00:00:00 UTC+08:00,113.05,113.556,112.852,113.471,107360.18
07.12.2021 00:00:00 UTC+08:00,113.471,113.782,113.402,113.53,99905.74
08.12.2021 00:00:00 UTC+08:00,113.53,113.957,113.314,113.687,120583.79
09.12.2021 00:00:00 UTC+08:00,113.689,113.814,113.275,113.445,89684.65
10.12.2021 00:00:00 UTC+08:00,113.444,113.794,113.226,113.392,109035.94
12.12.2021 00:00:00 UTC+08:00,113.316,113.522,113.295,113.517,7710.25
13.12.2021 00:00:00 UTC+08:00,113.518,113.729,113.374,113.581,79756.15
14.12.2021 00:00:00 UTC+08:00,113.581,113.79,113.43,113.745,98247.7
15.12.2021 00:00:00 UTC+08:00,113.747,114.277,113.632,114.149,118191.1
16.12.2021 00:00:00 UTC+08:00,114.148,114.252,113.562,113.669,129651.12
17.12.2021 00:00:00 UTC+08:00,113.67,113.859,113.142,113.74,123334.13
19.12.2021 00:00:00 UTC+08:00,113.695,113.737,113.515,113.521,6572.84
20.12.2021 00:00:00 UTC+08:00,113.521,113.733,113.329,113.669,118666.41
21.12.2021 00:00:00 UTC+08:00,113.669,114.223,113.556,113.998,79717.58
22.12.2021 00:00:00 UTC+08:00,113.999,114.372,113.998,114.132,79651.62
23.12.2021 00:00:00 UTC+08:00,114.132,114.481,114.108,114.464,66197.66
24.12.2021 00:00:00 UTC+08:00,114.463,114.537,114.307,114.496,104589.46
26.12.2021 00:00:00 UTC+08:00,114.44,114.461,114.316,114.345,2973.79
27.12.2021 00:00:00 UTC+08:00,114.345,114.921,114.324,114.795,39092.68
28.12.2021 00:00:00 UTC+08:00,114.795,114.952,114.709,114.775,55284.91
29.12.2021 00:00:00 UTC+08:00,114.773,115.04,114.669,114.953,67344
30.12.2021 00:00:00 UTC+08:00,114.952,115.212,114.949,115.07,65107.2
31.12.2021 00:00:00 UTC+08:00,115.069,115.2,115.008,115.126,46569.69
